gene,postFMT_4_cecum
Food_6_GL0005606,1
ERR1211980_Scaf13_1535,1
8-7_GL0031882,1
Group2-4A_GL0088039,1
Food_5_GL0075872,1
4_GL0023486,1
gene_3682325,1
4-4_GL0014945,1
Food_14_GL0040051,1
24_GL0076385,1
gene_4288369,1
S-Fe11_GL0108041,1
gene_4071874,1
gene_4427241,1
6-5_GL0130458,1
gene_3214966,1
gene_1074636,1
G1-3A_GL0017099,1
S-Fe2_GL0182001,1
gene_339762,1
gene_3448178,1
Chow_2_GL0112155,1
Group2-3A_GL0097587,1
S-Fe4_GL0025928,1
AF73-05_7_GL0196251,1
MC-0-1_GL0043556,1
gene_4231220,1
DSM22607_6_GL0069302,1
gene_3612995,1
Chow_7_GL0037592,1
ERR1211980_Scaf72_3355,1
gene_3887581,1
gene_4234806,1
gene_2167869,1
NZ_QZFS01000024.1_cds_WP_129178465.1_3414,1
17_GL0060688,1
11_GL0070931,1
gene_3603433,1
OB-1_5_GL0316825,1
HF-F_13_GL0048100,1
AF73-05_4_GL0211379,1
Food_14_GL0122567,1
7-1_GL0036492,1
AF73-05_8_GL0052860,1
gene_2669438,1
NZ_QZFS01000007.1_cds_WP_129176066.1_8329,1
3_GL0094078,1
Group2-3A_GL0048584,1
MC-6-1_GL0029176,1
S-Fe8_GL0263421,1
S-Fe20_GL0140243,1
OB-1_5_GL0039747,1
8-3_GL0114661,1
20_GL0120325,1
gene_1372849,1
gene_4295764,1
gene_2021241,1
10_GL0084477,1
Food_11_GL0369250,1
gene_1015654,1
gene_2375190,1
gene_4495100,1
gene_4528245,1
gene_2035337,1
DSM22607_10_GL0404708,1
gene_273824,1
gene_1022876,1
5-1_GL0028186,1
MC-6-2_GL0000218,1
gene_3377462,1
OB-1_1_GL0265060,1
gene_1862437,1
MH-0-4_GL0013604,1
2A-dyr14-07_GL0007237,1
1A-dyr4-07_GL0080473,1
gene_2085470,1
32_GL0126714,1
gene_4514243,1
gene_1567482,1
3-3_GL0005329,1
MH-6-5_GL0116893,1
gene_4185499,1
Chow_5_GL0165952,1
gene_2727862,1
17_GL0054736,1
gene_4207421,1
gene_2613181,1
ERR1211980_Scaf17_1820,1
gene_3351225,1
AF73-05_7_GL0347553,1
Group2-4A_GL0107256,1
gene_3855922,1
5_GL0080494,1
2-3_GL0103006,1
Chow_5_GL0276440,1
Food_2_GL0007702,1
Chow_2_GL0180485,1
gene_1578833,1
gene_791598,1
gene_1521292,1
Chow_6_GL0096815,1
gene_1041455,1
gene_4214582,1
HF-F_1_GL0068838,1
NZ_RAYY01000021.1_cds_WP_120423190.1_1661,1
G1-7A_GL0007033,1
gene_3076784,1
Group2-3A_GL0023356,1
S-Fe20_GL0033382,1
AF73-05_10_GL0375746,1
Chow_6_GL0078587,1
2B-dyr23-07_GL0012049,1
G1-5A_GL0033436,1
NZ_RAYM01000053.1_cds_WP_120436761.1_2654,1
gene_3251828,1
41_GL0040986,1
8-1_GL0106413,1
NZ_OFSM01000009.1_cds_WP_103239366.1_2036,1
DSM22607_9_GL0101608,1
Group2-4A_GL0010511,1
33_GL0063445,1
45_GL0161010,1
gene_4408231,1
23_GL0081065,1
6-5_GL0127410,1
Food_11_GL0084857,1
gene_1930997,1
S-Fe7_GL0073683,1
Group2-3A_GL0211961,1
Group2-8A_GL0040849,1
Chow_5_GL0124161,1
Group2-3A_GL0113125,1
gene_4104776,1
S-Fe6_GL0060241,1
2-8_GL0006669,1
8-2_GL0024553,1
gene_1983491,1
Food_10_GL0136729,1
Group2-3A_GL0211956,1
gene_3883233,1
S-Fe12_GL0136187,1
gene_2984113,1
AF73-05_10_GL0245740,1
gene_3365883,1
Food_12_GL0015575,1
DSM22607_6_GL0066539,1
Chow_1_GL0184039,1
HF-F_3_GL0040892,1
S-Fe7_GL0260574,1
7-1_GL0020369,1
HF-S_12_GL0037172,1
NZ_RAZK01000292.1_cds_WP_120487521.1_3177,1
gene_3649108,1
34_GL0019622,1
gene_3676308,1
Food_10_GL0189941,1
2-5_GL0010745,1
MH-6-1_GL0013698,1
20_GL0117617,1
5-4_GL0127917,1
S-Fe6_GL0097979,1
gene_3755278,1
DSM22607_3_GL0353153,1
18_GL0028404,1
4_GL0104049,1
gene_3080084,1
DSM22607_1_GL0001132,1
4-1_GL0039347,1
S-Fe13_GL0023995,1
Chow_1_GL0239837,1
DSM22607_5_GL0089053,1
gene_2220749,1
MH-6-3_GL0044246,1
gene_547252,1
MC-6-2_GL0011834,1
MC-6-2_GL0026101,1
AF73-05_10_GL0164462,1
DSM22607_10_GL0264737,1
5-5_GL0000840,1
1-7_GL0033111,1
Food_1_GL0340403,1
55_GL0105369,1
Food_12_GL0116614,1
3_GL0036361,1
HF-F_11_GL0105732,1
MC-6-2_GL0078221,1
AF73-05_2_GL0209784,1
Food_11_GL0075509,1
NZ_CP021421.1_cds_WP_068961526.1_1265,1
gene_3655825,1
gene_3751552,1
HF-F_14_GL0457943,1
DSM22607_8_GL0160946,1
gene_3339480,1
gene_1911905,1
MC-6-2_GL0169393,1
HF-F_14_GL0126739,1
Food_10_GL0027268,1
11_GL0082737,1
MC-0-1_GL0022936,1
Chow_1_GL0205801,1
2-2_GL0063289,1
MC-6-2_GL0003532,1
MC-0-3_GL0104151,1
S-Fe12_GL0073632,1
AF73-05_2_GL0116918,1
Food_1_GL0050713,1
8-7_GL0085708,1
MH-0-5_GL0049790,1
Food_10_GL0180629,1
1A-dyr4-07_GL0092328,1
2A-dyr16-07_GL0077978,1
gene_1061807,1
Food_8_GL0311432,1
30_GL0121288,1
17_GL0083712,1
gene_3187816,1
24_GL0083841,1
gene_3654315,1
gene_4106848,1
gene_1609800,1
5-2_GL0005981,1
NZ_QZFS01000015.1_cds_WP_129177658.1_1661,1
MH-6-3_GL0029347,1
1-6_GL0042828,1
MC-6-3_GL0018164,1
gene_3187218,1
gene_3828045,1
Food_5_GL0135477,1
2-2_GL0087830,1
gene_3116943,1
MC-6-2_GL0067081,1
NZ_RAYW01000010.1_cds_WP_121698813.1_2775,1
AF73-05_10_GL0095595,1
gene_2827595,1
MC-6-3_GL0095513,1
1-4_GL0045277,1
Food_10_GL0218304,1
MC-6-3_GL0040399,1
gene_2982917,1
OB-1_5_GL0348953,1
6-3_GL0118036,1
Group2-3A_GL0015711,1
AF73-05_1_GL0202642,1
2-4_GL0005171,1
gene_3980341,1
MH-0-4_GL0076663,1
8-5_GL0134722,1
gene_3461614,1
Group2-3A_GL0065640,1
S-Fe7_GL0126741,1
7_GL0106302,1
gene_1562005,1
OB-1_5_GL0089745,1
DSM22607_1_GL0062282,1
2A-dyr13-07_GL0004697,1
gene_197469,1
gene_1036414,1
Food_5_GL0343724,1
4-6_GL0011685,1
gene_1492385,1
Chow_6_GL0093689,1
Chow_3_GL0276511,1
MC-0-3_GL0083721,1
Food_6_GL0181279,1
gene_1654480,1
gene_4069492,1
Food_9_GL0331766,1
NZ_RAYQ01000010.1_cds_WP_120469379.1_4440,1
HF-F_5_GL0088920,1
DSM22607_10_GL0142838,1
1A-dyr4-07_GL0062486,1
Food_6_GL0092672,1
31_GL0011482,1
Food_3_GL0220819,1
AF73-05_7_GL0112467,1
4-1_GL0052696,1
7-2_GL0065507,1
gene_3300305,1
HF-S_5_GL0264186,1
gene_802746,1
Group2-3A_GL0121843,1
gene_3848917,1
AF73-05_3_GL0143396,1
gene_4062866,1
4-1_GL0071169,1
gene_558000,1
Chow_1_GL0143842,1
Group2-7A_GL0018159,1
S-Fe8_GL0122275,1
NZ_RAYT01000223.1_cds_WP_120470113.1_5665,1
Food_3_GL0003826,1
20_GL0080681,1
gene_591960,1
gene_4354146,1
11_GL0132496,1
DSM22607_4_GL0095907,1
OB-1_1_GL0031912,1
gene_2899858,1
NZ_RAYQ01000040.1_cds_WP_120472245.1_2732,1
gene_3948284,1
Food_9_GL0320298,1
NZ_RAYY01000037.1_cds_WP_120424317.1_3034,1
40_GL0074554,1
MH-6-1_GL0059590,1
Group2-3A_GL0046929,1
OB-1_5_GL0059942,1
S-Fe7_GL0157179,1
1-6_GL0090812,1
gene_1555521,1
5-7_GL0112701,1
Food_3_GL0034784,1
S-Fe10_GL0043709,1
DSM22607_1_GL0292903,1
22_GL0083987,1
gene_3911724,1
gene_1871594,1
1_GL0061412,1
S-Fe10_GL0090177,1
NZ_RAZA01000010.1_cds_WP_120478463.1_28,1
3_GL0071689,1
1-4_GL0096708,1
gene_2826333,1
S-Fe14_GL0110564,1
gene_2730093,1
gene_1852241,1
Group2-3A_GL0096839,1
MC-6-1_GL0048959,1
Food_1_GL0300574,1
HF-S_10_GL0023187,1
AF73-05_6_GL0221577,1
Food_14_GL0147437,1
DSM22607_13_GL0225197,1
AF73-05_10_GL0058029,1
gene_4120723,1
gene_2920786,1
gene_4372658,1
gene_3156302,1
5_GL0175883,1
48_GL0118585,1
gene_1440241,1
AF73-05_10_GL0215563,1
Group2-3A_GL0067870,1
S-Fe1_GL0177981,1
gene_2588129,1
gene_3366267,1
Food_7_GL0245687,1
gene_498102,1
gene_1496653,1
G1-5A_GL0101323,1
Food_3_GL0205441,1
8-1_GL0040669,1
gene_3948959,1
Chow_6_GL0106412,1
HF-F_12_GL0021096,1
Chow_1_GL0225459,1
2-4_GL0054746,1
S-Fe8_GL0209201,1
MC-0-3_GL0041025,1
gene_2518029,1
gene_2476703,1
NZ_RAZK01000175.1_cds_WP_009296083.1_1578,1
12_GL0146361,1
gene_3989496,1
17_GL0063848,1
10_GL0018884,1
6-1_GL0042824,1
4-6_GL0016707,1
17_GL0141765,1
Group2-7A_GL0115104,1
S-Fe4_GL0103210,1
gene_4379732,1
S-Fe10_GL0076386,1
Food_10_GL0028277,1
gene_1420877,1
S-Fe9_GL0083488,1
gene_1625589,1
1-6_GL0016639,1
Food_12_GL0098316,1
gene_3810644,1
Food_9_GL0154061,1
gene_2163501,1
1A-dyr2-07_GL0016940,1
AF73-05_13_GL0008052,1
1-1_GL0028713,1
AF73-05_10_GL0313619,1
Chow_7_GL0085724,1
MH-6-1_GL0021719,1
gene_1872746,1
NZ_RAYW01000025.1_cds_WP_121699759.1_1151,1
gene_1383281,1
Chow_4_GL0252426,1
MH-6-5_GL0012634,1
gene_1472238,1
38_GL0017982,1
Chow_7_GL0203607,1
HF-F_12_GL0117543,1
gene_3678197,1
S-Fe1_GL0048114,1
gene_2843671,1
S-Fe1_GL0133468,1
gene_4395870,1
HF-F_1_GL0175966,1
gene_4334315,1
gene_3854137,1
1-4_GL0071477,1
MH-0-5_GL0084960,1
HF-F_12_GL0110327,1
gene_3443567,1
DSM22607_10_GL0091951,1
NZ_KB822482.1_cds_WP_004058636.1_2715,1
gene_4466070,1
S-Fe6_GL0127209,1
HF-F_13_GL0101071,1
HF-S_4_GL0208962,1
gene_1616650,1
gene_3527705,1
DSM22607_10_GL0133018,1
gene_1529258,1
11_GL0134875,1
26_GL0035901,1
MC-0-3_GL0021937,1
gene_3988916,1
1-6_GL0066529,1
gene_4627944,1
gene_3081259,1
S-Fe2_GL0165387,1
38_GL0063781,1
gene_4516307,1
8-5_GL0048835,1
S-Fe13_GL0076389,1
gene_1084508,1
AF73-05_4_GL0286604,1
7-5_GL0151481,1
HF-S_12_GL0298775,1
G1-1A_GL0108635,1
AF73-05_10_GL0433017,1
Food_11_GL0147022,1
8-2_GL0029475,1
gene_4553953,1
Group2-3A_GL0211938,1
gene_2143842,1
MH-6-4_GL0042998,1
MH-6-1_GL0059464,1
OB-1_7_GL0031415,1
NZ_RAZH01000001.1_cds_WP_120391151.1_1049,1
gene_3743524,1
Food_3_GL0043665,1
MH-0-5_GL0071838,1
S-Fe7_GL0099917,1
Chow_5_GL0188636,1
Chow_1_GL0175591,1
S-Fe10_GL0054807,1
Food_6_GL0049864,1
gene_4286093,1
DSM22607_2_GL0286412,1
MC-6-1_GL0101107,1
Food_8_GL0074003,1
NZ_QZFS01000010.1_cds_WP_016291085.1_229,1
DSM22607_4_GL0294195,1
20_GL0132583,1
gene_3994719,1
G1-1A_GL0084467,1
gene_245309,1
Chow_2_GL0217357,1
gene_3269476,1
gene_2514699,1
gene_2747169,1
7-8_GL0081436,1
3_GL0124422,1
MC-6-1_GL0004583,1
2B-dyr24-07_GL0029532,1
Group2-3A_GL0208524,1
gene_3601573,1
17_GL0014176,1
gene_4630899,1
S-Fe10_GL0066260,1
AF73-05_2_GL0234623,1
NZ_OFSM01000009.1_cds_WP_103239375.1_2047,1
gene_588151,1
S-Fe12_GL0018803,1
8-8_GL0102860,1
HF-S_8_GL0200094,1
11_GL0107698,1
Food_4_GL0256270,1
S-Fe7_GL0213548,1
HF-S_10_GL0051550,1
1B-dyr12-07_GL0026499,1
OB-1_2_GL0160205,1
5-8_GL0115887,1
4-8_GL0120091,1
52_GL0016150,1
3-5_GL0020816,1
HF-S_10_GL0280564,1
Food_11_GL0210573,1
gene_3279255,1
S-Fe8_GL0177830,1
1-1_GL0106253,1
MC-0-1_GL0107551,1
Food_8_GL0168691,1
gene_4138452,1
MH-6-1_GL0026178,1
S-Fe17_GL0011775,1
HF-S_4_GL0320691,1
Chow_1_GL0235676,1
AF73-05_6_GL0336485,1
6-1_GL0085117,1
37_GL0033016,1
NZ_RAZE01000005.1_cds_WP_120398456.1_3204,1
gene_2753876,1
1-7_GL0097057,1
ERR1211980_Scaf75_3397,1
AF73-05_1_GL0267403,1
HF-S_5_GL0172610,1
3_GL0007296,1
48_GL0058946,1
Chow_1_GL0284225,1
gene_619734,1
1-1_GL0062411,1
MH-6-5_GL0052297,1
Food_11_GL0054225,1
AF73-05_2_GL0203105,1
AF73-05_7_GL0239914,1
Food_7_GL0053307,1
NZ_RAYW01000025.1_cds_WP_121699725.1_1116,1
Food_9_GL0109850,1
gene_4506811,1
NZ_RAYY01000080.1_cds_4983,1
Chow_5_GL0157129,1
10_GL0048905,1
14_GL0104291,1
MC-6-1_GL0010450,1
Food_14_GL0033535,1
2A-dyr13-07_GL0035180,1
gene_2713748,1
gene_2480903,1
MH-6-4_GL0023001,1
gene_3151185,1
Chow_1_GL0095302,1
OB-1_5_GL0187558,1
gene_4564289,1
5-1_GL0046317,1
AF73-05_9_GL0367815,1
MH-6-4_GL0054179,1
MC-6-4_GL0019353,1
48_GL0084793,1
MC-0-3_GL0041345,1
gene_2598299,1
gene_3390791,1
5-7_GL0035529,1
HF-S_13_GL0415713,1
MH-0-5_GL0005437,1
8-8_GL0046655,1
AF73-05_8_GL0098388,1
gene_3273607,1
G1-4A_GL0032122,1
gene_1540500,1
Food_8_GL0275423,1
AF73-05_7_GL0228964,1
3A-dyr30-06_GL0051813,1
gene_3219653,1
S-Fe9_GL0291707,1
DSM22607_7_GL0245892,1
gene_3038827,1
Food_6_GL0215005,1
1-2_GL0108926,1
gene_3530718,1
gene_3236860,1
1-4_GL0005393,1
51_GL0083884,1
Chow_4_GL0091394,1
G1-7A_GL0131862,1
Chow_4_GL0134665,1
gene_1069073,1
3-5_GL0049152,1
Chow_5_GL0154978,1
MH-6-3_GL0075714,1
11_GL0063994,1
5-4_GL0091270,1
gene_4398682,1
Food_3_GL0194008,1
gene_1992804,1
MC-6-1_GL0051681,1
DSM22607_11_GL0240370,1
Food_11_GL0335203,1
4-1_GL0036153,1
MH-6-2_GL0000366,1
gene_4318859,1
AF73-05_11_GL0171742,1
Chow_1_GL0011666,1
gene_4297428,1
AF73-05_4_GL0085907,1
1_GL0065875,1
gene_3963134,1
HF-S_10_GL0026779,1
ERR1211980_Scaf33_2536,1
gene_1735317,1
MH-6-3_GL0110556,1
gene_4499978,1
7-5_GL0025851,1
gene_3161331,1
Food_1_GL0049824,1
Food_3_GL0188187,1
Group2-3A_GL0211978,1
Group2-3A_GL0106448,1
Food_4_GL0056781,1
Group2-6A_GL0042031,1
gene_370329,1
AF73-05_14_GL0078219,1
2-1_GL0035554,1
gene_3375771,1
Food_2_GL0110968,1
Group2-3A_GL0053310,1
7-7_GL0035344,1
HF-F_4_GL0333927,1
Chow_2_GL0164846,1
AF73-05_6_GL0214668,1
3-5_GL0017215,1
gene_4507550,1
gene_3119596,1
gene_4497959,1
OB-1_10_GL0129989,1
8-1_GL0118785,1
32_GL0065054,1
gene_1082289,1
gene_4241038,1
7-4_GL0038933,1
NZ_NHMT01000001.1_cds_WP_065532639.1_699,1
AF73-05_7_GL0293341,1
7-4_GL0105450,1
1A-dyr5-06_GL0004894,1
1-6_GL0007650,1
gene_2690499,1
HF-F_5_GL0112157,1
DSM22607_6_GL0050493,1
31_GL0030426,1
NZ_RAZE01000009.1_cds_WP_120399056.1_3828,1
gene_281639,1
Chow_8_GL0036533,1
MH-6-1_GL0130787,1
G1-2A_GL0097164,1
Chow_6_GL0199672,1
Group2-3A_GL0211971,1
gene_1917882,1
10_GL0086759,1
Chow_1_GL0020584,1
HF-S_9_GL0373618,1
gene_3705821,1
gene_284968,1
Food_9_GL0337882,1
21_GL0040223,1
G1-3A_GL0098983,1
gene_3835589,1
54_GL0046071,1
8-5_GL0129543,1
S-Fe8_GL0200711,1
gene_4540847,1
AF73-05_2_GL0191066,1
HF-S_9_GL0371846,1
MC-6-2_GL0016353,1
HF-F_14_GL0367480,1
1A-dyr4-07_GL0092787,1
NZ_RAYY01000011.1_cds_WP_120423347.1_219,1
gene_2856779,1
S-Fe10_GL0009046,1
Chow_6_GL0030248,1
3_GL0151152,1
MC-6-3_GL0038141,1
Food_5_GL0091641,1
Group2-3A_GL0177314,1
S-Fe6_GL0228566,1
1-1_GL0046453,1
S-Fe8_GL0259462,1
MH-6-3_GL0000837,1
AF73-05_14_GL0318852,1
4-3_GL0084883,1
HF-F_14_GL0295852,1
G1-5A_GL0003968,1
AF73-05_4_GL0343694,1
gene_1706702,1
gene_4240902,1
Chow_6_GL0279054,1
Food_13_GL0197817,1
gene_2069609,1
1-7_GL0127895,1
S-Fe3_GL0160358,1
Chow_1_GL0168327,1
gene_1712707,1
gene_3801952,1
DSM22607_10_GL0048303,1
gene_2696641,1
HF-F_14_GL0355016,1
gene_3503886,1
Group2-3A_GL0006543,1
gene_1116038,1
gene_2673247,1
AF73-05_10_GL0436753,1
51_GL0034721,1
NZ_RAYF01000020.1_cds_WP_120435143.1_522,1
AF73-05_10_GL0194150,1
G1-3A_GL0031382,1
45_GL0067430,1
1A-dyr3-07_GL0012757,1
gene_3915471,1
HF-S_4_GL0231026,1
Food_13_GL0114444,1
2-1_GL0054358,1
gene_3786582,1
MC-6-5_GL0015280,1
gene_3696733,1
MC-0-1_GL0044342,1
MC-6-1_GL0110083,1
gene_3274644,1
DSM22607_11_GL0380082,1
gene_3615736,1
gene_4452064,1
gene_3297512,1
gene_1915473,1
gene_2013343,1
gene_1839312,1
gene_3593908,1
OB-1_1_GL0002981,1
G1-3A_GL0009516,1
NZ_QZFS01000019.1_cds_WP_016292995.1_2387,1
gene_3051115,1
Food_14_GL0220300,1
gene_1766803,1
DSM22607_5_GL0313494,1
HF-S_4_GL0315471,1
gene_836897,1
gene_3527197,1
gene_3032260,1
8-3_GL0099506,1
7-4_GL0068129,1
S-Fe16_GL0013178,1
gene_282799,1
gene_3604162,1
Food_5_GL0079326,1
gene_2160242,1
S-Fe2_GL0201361,1
OB-1_12_GL0130347,1
gene_4222046,1
gene_3827142,1
HF-F_3_GL0200316,1
gene_1149432,1
gene_159103,1
16_GL0069082,1
29_GL0076069,1
HF-S_4_GL0095664,1
gene_4511322,1
HF-S_7_GL0127481,1
20_GL0103905,1
S-Fe20_GL0188892,1
HF-S_1_GL0033018,1
S-Fe8_GL0142690,1
AF73-05_3_GL0082476,1
S-Fe12_GL0112685,1
29_GL0064742,1
2A-dyr16-07_GL0079255,1
gene_4547271,1
2795720856,1
AF73-05_1_GL0271850,1
7-5_GL0004966,1
8-1_GL0073799,1
gene_3458484,1
OB-1_5_GL0424249,1
gene_2050923,1
23_GL0116579,1
ERR1212018_Scaf187_2595,1
Chow_8_GL0142872,1
S-Fe12_GL0068510,1
Food_10_GL0057110,1
Chow_2_GL0177671,1
Chow_1_GL0087224,1
4-8_GL0091096,1
gene_3157215,1
gene_4491847,1
14_GL0055319,1
Group2-1A_GL0128069,1
AF73-05_2_GL0111167,1
gene_2277175,1
MH-6-1_GL0068490,1
S-Fe9_GL0151093,1
MC-6-2_GL0001866,1
35_GL0115508,1
gene_4454344,1
MH-6-2_GL0127423,1
17_GL0115446,1
Chow_6_GL0174517,1
MC-6-5_GL0046353,1
11_GL0162095,1
27_GL0086837,1
OB-1_5_GL0350700,1
gene_4594928,1
Food_6_GL0321017,1
1-1_GL0023425,1
gene_515103,1
S-Fe10_GL0130321,1
gene_2627556,1
S-Fe3_GL0071302,1
NZ_CP021421.1_cds_2284,1
AF73-05_1_GL0277200,1
AF73-05_5_GL0202394,1
NZ_KB822444.1_cds_WP_004071616.1_1613,1
5-5_GL0037166,1
20_GL0044271,1
gene_3755323,1
NZ_KB822486.1_cds_3189,1
Chow_4_GL0241443,1
AF73-05_11_GL0055133,1
gene_2724973,1
6-5_GL0013778,1
gene_3052267,1
gene_4382237,1
gene_3767986,1
20_GL0073707,1
43_GL0103415,1
Food_11_GL0113707,1
7-5_GL0079103,1
2_GL0027048,1
HF-S_10_GL0104615,1
1A-dyr2-07_GL0041101,1
gene_4578506,1
Food_10_GL0229050,1
HF-S_7_GL0205343,1
gene_3285583,1
gene_3302261,1
23_GL0068784,1
gene_1776446,1
gene_2879038,1
S-Fe1_GL0100063,1
14_GL0027239,1
1-1_GL0071840,1
Food_8_GL0223773,1
gene_4546382,1
Food_2_GL0079461,1
gene_2792329,1
2B-dyr24-07_GL0043779,1
S-Fe9_GL0095859,1
5-5_GL0042947,1
HF-F_11_GL0124533,1
gene_1098103,1
Food_14_GL0160784,1
MH-6-1_GL0097813,1
4-7_GL0112475,1
Chow_4_GL0051801,1
DSM22607_2_GL0128298,1
AF73-05_10_GL0167270,1
47_GL0079692,1
Chow_2_GL0168668,1
gene_2102453,1
S-Fe6_GL0005714,1
8-5_GL0127255,1
gene_3491327,1
46_GL0022599,1
NZ_RAYS01000087.1_cds_WP_024988112.1_3699,1
1-2_GL0071376,1
G1-5A_GL0064825,1
AF73-05_1_GL0137117,1
gene_3605154,1
8-5_GL0053413,1
HF-S_7_GL0182544,1
5-3_GL0095073,1
Food_1_GL0290354,1
29_GL0105296,1
6-4_GL0029937,1
Food_10_GL0113066,1
13_GL0032366,1
20_GL0050634,1
Group2-2A_GL0126501,1
1-8_GL0001131,1
HF-F_1_GL0191817,1
MC-0-1_GL0003570,1
MC-6-2_GL0016442,1
gene_3387776,1
gene_1136252,1
G1-8A_GL0112151,1
gene_4319601,1
MH-6-1_GL0098835,1
3_GL0070897,1
AF73-05_10_GL0058246,1
22_GL0103137,1
8-2_GL0004254,1
Chow_7_GL0145114,1
gene_1754175,1
Food_7_GL0141238,1
S-Fe16_GL0005969,1
gene_529910,1
2-2_GL0103458,1
S-Fe5_GL0044011,1
HF-F_14_GL0313181,1
gene_2943859,1
gene_1325085,1
gene_1761449,1
28_GL0062641,1
gene_3929430,1
HF-S_12_GL0306402,1
HF-F_1_GL0053220,1
G1-5A_GL0041952,1
Food_10_GL0213906,1
gene_4391399,1
gene_4392635,1
gene_1529955,1
Group2-4A_GL0007197,1
MH-0-4_GL0050956,1
Food_12_GL0133082,1
5_GL0076458,1
MC-0-1_GL0077729,1
gene_2476135,1
Chow_6_GL0225343,1
Food_5_GL0160030,1
MH-6-5_GL0115703,1
Chow_6_GL0157087,1
MH-6-2_GL0061202,1
S-Fe17_GL0019623,1
7-7_GL0094417,1
gene_4604042,1
MC-0-1_GL0018177,1
24_GL0103948,1
S-Fe8_GL0018544,1
gene_1262492,1
gene_2726542,1
gene_3885899,1
35_GL0024825,1
G1-5A_GL0120442,1
NZ_RAYY01000001.1_cds_WP_120418958.1_1386,1
33_GL0049137,1
26_GL0019020,1
Food_2_GL0160443,1
15_GL0118263,1
gene_976997,1
NZ_RAYQ01000096.1_cds_4414,1
gene_2005080,1
gene_4256943,1
36_GL0050641,1
G1-7A_GL0112641,1
gene_2655866,1
Group2-2A_GL0036484,1
Chow_5_GL0101912,1
gene_2818736,1
gene_1469914,1
10_GL0005900,1
gene_3153745,1
47_GL0053075,1
MC-0-1_GL0046993,1
gene_345466,1
11_GL0063413,1
AF73-05_4_GL0118522,1
gene_3348215,1
gene_2890139,1
gene_2015276,1
AF73-05_7_GL0272698,1
AF73-05_3_GL0321333,1
S-Fe5_GL0120721,1
MH-6-1_GL0082993,1
gene_3391202,1
1-1_GL0043451,1
gene_3473753,1
Food_8_GL0103305,1
G1-1A_GL0015515,1
Food_5_GL0320110,1
Chow_2_GL0233055,1
Food_8_GL0150837,1
gene_4578974,1
MC-6-1_GL0070084,1
HF-S_7_GL0037957,1
gene_4028533,1
1-1_GL0137547,1
Food_8_GL0324617,1
gene_2546653,1
gene_3210057,1
Food_8_GL0351170,1
42_GL0026041,1
gene_2670575,1
HF-S_5_GL0255637,1
NZ_CP021421.1_cds_WP_068959974.1_457,1
AF73-05_11_GL0119784,1
20_GL0170659,1
gene_1156005,1
MC-6-1_GL0049052,1
Chow_7_GL0102868,1
S-Fe6_GL0170341,1
MH-6-1_GL0050453,1
G1-1A_GL0052444,1
1-3_GL0065086,1
NZ_QWMU01000002.1_cds_WP_004050614.1_910,1
gene_3048709,1
MC-0-1_GL0017443,1
Food_6_GL0063520,1
gene_2613712,1
gene_2151845,1
S-Fe8_GL0027239,1
S-Fe16_GL0103535,1
5-4_GL0093481,1
Food_10_GL0198344,1
AF73-05_1_GL0329635,1
Food_10_GL0129108,1
gene_3851377,1
gene_2756280,1
Group2-4A_GL0014797,1
AF73-05_4_GL0117247,1
AF73-05_3_GL0072275,1
gene_1022906,1
7-4_GL0097629,1
gene_4206276,1
MC-0-1_GL0045075,1
Group2-3A_GL0120366,1
gene_4093902,1
NZ_KI535319.1_cds_WP_023346763.1_1141,1
Food_7_GL0082096,1
DSM22607_12_GL0111857,1
40_GL0025650,1
gene_1725540,1
gene_1822531,1
gene_4463082,1
Chow_4_GL0174921,1
gene_3215834,1
gene_3331214,1
Chow_7_GL0024830,1
Chow_8_GL0026487,1
MC-0-3_GL0031484,1
MC-6-4_GL0009087,1
MC-6-2_GL0010151,1
gene_3359258,1
AF73-05_11_GL0209528,1
6-4_GL0064943,1
MH-6-3_GL0135796,1
S-Fe9_GL0261923,1
gene_4403637,1
2A-dyr16-06_GL0001225,1
MH-6-4_GL0061015,1
HF-S_14_GL0090314,1
gene_3960616,1
MC-0-1_GL0091711,1
gene_4020492,1
S-Fe10_GL0159505,1
NZ_RAYF01000020.1_cds_WP_120435150.1_525,1
Chow_6_GL0196838,1
gene_2083363,1
2B-dyr24-07_GL0004177,1
DSM22607_9_GL0180154,1
G1-5A_GL0042680,1
AF73-05_14_GL0256241,1
gene_2121404,1
19_GL0038750,1
gene_2691632,1
4-1_GL0045545,1
HF-F_12_GL0071341,1
1-1_GL0075776,1
gene_3072926,1
S-Fe20_GL0008604,1
gene_4227233,1
6-4_GL0101245,1
6-1_GL0104839,1
NZ_QZFS01000222.1_cds_WP_016291277.1_3086,1
Food_2_GL0048279,1
Chow_7_GL0130085,1
MH-6-4_GL0098995,1
gene_836428,1
Food_10_GL0247741,1
1-1_GL0139921,1
8-5_GL0017040,1
2-8_GL0074270,1
OB-1_10_GL0210401,1
Group2-1A_GL0122875,1
10_GL0042694,1
Food_3_GL0119309,1
NZ_QZFS01000012.1_cds_WP_016291896.1_943,1
DSM22607_10_GL0071174,1
NZ_RAZE01000004.1_cds_WP_120398268.1_2997,1
Food_10_GL0150720,1
AF73-05_9_GL0016253,1
MH-6-1_GL0140457,1
Food_5_GL0199688,1
MC-0-1_GL0106652,1
17_GL0023955,1
gene_1155474,1
