gene,postFMT_3_ileum
gene_3535532,1
gene_3964446,1
gene_2637267,1
2-5_GL0023365,1
gene_3340204,1
gene_3751030,1
gene_3883589,1
gene_2980109,1
gene_3385269,1
gene_4047305,1
gene_2774621,1
gene_3112611,1
gene_3365032,1
gene_4121444,1
gene_3752015,1
gene_4615453,1
gene_2671102,1
gene_3438409,1
gene_3772368,1
gene_4008268,1
gene_3184827,1
gene_2793744,1
gene_4578936,1
gene_3669214,1
gene_3239801,1
gene_4251581,1
gene_3926162,1
gene_4385023,1
gene_2148559,1
gene_4439702,1
NZ_KI535318.1_cds_WP_023345927.1_298,1
gene_3837882,1
gene_3542843,1
gene_2495952,1
gene_3958006,1
gene_2854598,1
gene_4382111,1
gene_2968323,1
gene_3564474,1
gene_3872747,1
gene_2397166,1
gene_3131375,1
gene_4637527,1
gene_3994524,1
gene_4155350,1
gene_4505269,1
gene_2956928,1
gene_4235918,1
gene_2585200,1
gene_3868186,1
gene_3956448,1
gene_3796860,1
gene_2993347,1
gene_3609569,1
gene_3681660,1
gene_3687751,1
gene_4069642,1
gene_1833609,1
gene_3553616,1
gene_3751023,1
gene_4006360,1
gene_3922823,1
gene_4203701,1
gene_3658253,1
gene_4111847,1
gene_3948897,1
gene_4145871,1
gene_3403987,1
gene_4592416,1
gene_3550681,1
gene_3892224,1
gene_4049867,1
gene_3413340,1
MH-0-5_GL0061408,1
gene_3518641,1
gene_4128957,1
gene_2038378,1
gene_3651094,1
gene_3501626,1
gene_3555426,1
gene_3306416,1
gene_2781951,1
gene_3896637,1
gene_4272810,1
gene_4119865,1
gene_4093772,1
gene_2632549,1
gene_3813264,1
gene_3597882,1
gene_4311642,1
gene_2458833,1
gene_3823649,1
gene_2188959,1
gene_3406360,1
gene_2704956,1
gene_4565548,1
gene_3634055,1
gene_2249433,1
gene_4353606,1
gene_4521647,1
gene_3855503,1
gene_3855726,1
gene_4544698,1
gene_4112069,1
gene_3683882,1
gene_3421064,1
gene_4345804,1
gene_4292208,1
gene_3084460,1
gene_3757567,1
gene_4230920,1
gene_4412893,1
gene_2856843,1
gene_3635517,1
gene_4631888,1
gene_3122039,1
gene_2926289,1
gene_2635071,1
gene_3214943,1
gene_2519450,1
gene_4287932,1
gene_3942321,1
NZ_RAZG01000072.1_cds_WP_120409544.1_4294,1
gene_4133799,1
gene_2986061,1
gene_2392684,1
gene_2261772,1
gene_3492990,1
gene_2881451,1
gene_4213894,1
gene_3259413,1
gene_2652361,1
gene_4638662,1
gene_4486927,1
gene_4077151,1
gene_3765935,1
gene_3762615,1
gene_4533206,1
gene_4623234,1
gene_2050337,1
gene_4234186,1
gene_4109492,1
gene_4441866,1
gene_4033891,1
gene_2876706,1
gene_2677716,1
gene_2869536,1
gene_2517657,1
gene_4138149,1
gene_3300447,1
gene_2941118,1
gene_3749188,1
gene_4359029,1
gene_3031802,1
gene_3602236,1
gene_4319384,1
gene_3620848,1
gene_4135301,1
gene_3547144,1
gene_3669445,1
gene_3819532,1
gene_3630596,1
gene_3871067,1
gene_3348318,1
gene_2174549,1
gene_3188355,1
gene_3996698,1
gene_4127846,1
gene_4430036,1
gene_2435858,1
gene_3211954,1
gene_3099172,1
gene_3366128,1
gene_4243081,1
gene_4508191,1
gene_3681691,1
gene_4089652,1
gene_4267375,1
gene_4597588,1
gene_4340282,1
gene_3375164,1
gene_4185094,1
gene_4281600,1
gene_1837384,1
gene_3867100,1
gene_3864008,1
gene_4256671,1
gene_2494513,1
gene_2077212,1
gene_3762634,1
gene_3703304,1
gene_3092959,1
gene_3750424,1
gene_3443144,1
gene_3670396,1
gene_3128597,1
gene_2564215,1
gene_4506986,1
gene_4319762,1
gene_3183526,1
gene_3198485,1
gene_4562606,1
gene_2844920,1
gene_3369868,1
gene_3059685,1
gene_4452832,1
gene_4267183,1
gene_2979979,1
gene_2936398,1
gene_4053542,1
gene_3291531,1
gene_4094442,1
gene_4307961,1
gene_3130798,1
gene_4329758,1
gene_4421388,1
gene_4035734,1
gene_4360149,1
gene_2840024,1
gene_4482637,1
gene_3856254,1
gene_3605512,1
gene_3449680,1
gene_2912437,1
gene_3171261,1
gene_3975566,1
gene_4209925,1
gene_3067333,1
gene_4275339,1
gene_1026048,1
gene_2947112,1
gene_4121424,1
gene_4566896,1
gene_3676708,1
gene_3034446,1
gene_3917245,1
gene_3381497,1
gene_3927517,1
gene_3302164,1
gene_2531775,1
gene_3562251,1
gene_4007873,1
gene_4028918,1
gene_3400577,1
gene_4453413,1
gene_2464628,1
gene_3547947,1
gene_4171440,1
gene_4379470,1
gene_2698849,1
gene_4430481,1
gene_2592858,1
gene_3303949,1
gene_2101004,1
gene_3394795,1
gene_3266288,1
gene_3006466,1
gene_4453187,1
gene_4440076,1
gene_4538534,1
gene_4127632,1
gene_3861557,1
gene_4508133,1
gene_4559486,1
gene_3283281,1
gene_3355403,1
gene_4051766,1
gene_3707051,1
gene_3945303,1
gene_4302164,1
gene_4506233,1
gene_2530983,1
gene_4580915,1
gene_2860685,1
gene_3543683,1
gene_4357690,1
gene_3795064,1
gene_4397311,1
gene_3774385,1
gene_2770701,1
gene_2581239,1
gene_2712808,1
gene_4520800,1
gene_4512187,1
gene_4263050,1
gene_4304885,1
gene_4498851,1
gene_2744219,1
2-7_GL0013832,1
gene_4414535,1
gene_4478835,1
gene_4416111,1
gene_2235162,1
gene_3899293,1
gene_3982248,1
gene_4404199,1
gene_3906612,1
gene_3668497,1
gene_2755345,1
gene_3883950,1
gene_3256930,1
gene_4439645,1
gene_3828817,1
gene_2357514,1
gene_3583305,1
gene_4157085,1
gene_2822554,1
gene_2495590,1
gene_4042273,1
gene_2227912,1
gene_3995393,1
gene_4396426,1
gene_4137931,1
gene_2495371,1
gene_2329994,1
gene_4542836,1
gene_3690292,1
gene_4284423,1
gene_3191984,1
gene_4558467,1
gene_4392721,1
gene_3603556,1
gene_3271821,1
gene_4605055,1
gene_4491680,1
gene_3800678,1
gene_4278391,1
gene_3973604,1
gene_3977768,1
gene_4308785,1
gene_3367287,1
gene_2729692,1
gene_3724427,1
gene_4172773,1
gene_3010581,1
gene_4611746,1
gene_3080677,1
gene_3539115,1
gene_4598108,1
gene_3222620,1
gene_2965982,1
gene_4552530,1
gene_3749228,1
gene_4307000,1
gene_4145264,1
gene_3857347,1
gene_3577386,1
gene_3583284,1
gene_4169521,1
gene_4538463,1
gene_3828578,1
gene_4241723,1
gene_3334596,1
gene_3633735,1
gene_3059119,1
gene_3973688,1
MC-6-4_GL0024910,1
gene_4107684,1
gene_4491921,1
gene_4522308,1
gene_2765446,1
gene_3775799,1
gene_4433002,1
gene_3667416,1
gene_4428710,1
gene_3156062,1
gene_4459463,1
HF-F_10_GL0031933,1
gene_3397774,1
gene_4635745,1
gene_3930917,1
gene_3277325,1
gene_3932371,1
gene_3185794,1
gene_4208110,1
gene_4635702,1
gene_2844929,1
gene_4473335,1
gene_3738521,1
gene_2969332,1
gene_4410156,1
gene_3846642,1
gene_3912469,1
gene_2114585,1
gene_4120112,1
gene_2981834,1
gene_3320382,1
gene_3892365,1
gene_3572373,1
gene_3052322,1
gene_3300277,1
gene_4171300,1
gene_2659375,1
gene_2991854,1
gene_2995163,1
gene_3958252,1
gene_2519606,1
gene_3235139,1
gene_3819748,1
gene_4412454,1
gene_4284110,1
gene_3920863,1
gene_3270961,1
gene_4303146,1
gene_3580501,1
gene_4627568,1
gene_2972843,1
gene_4554116,1
gene_2505642,1
gene_4026988,1
gene_3665945,1
gene_4494251,1
gene_3232677,1
gene_2093203,1
gene_3511797,1
gene_3640953,1
gene_2683370,1
46_GL0048196,1
gene_2465378,1
gene_3181864,1
gene_3149934,1
gene_3858700,1
gene_2036596,1
gene_3764930,1
gene_3889448,1
gene_4405242,1
gene_3851351,1
gene_3799377,1
gene_3656276,1
gene_3323546,1
gene_3646502,1
gene_3607455,1
gene_3297361,1
gene_4328040,1
S-Fe10_GL0111948,1
gene_4209522,1
gene_4015256,1
gene_3234166,1
gene_2804108,1
gene_4577251,1
gene_4264174,1
gene_3606226,1
gene_4295606,1
gene_4511374,1
gene_3534484,1
gene_2715566,1
gene_3869216,1
gene_2659351,1
gene_3145323,1
AF73-05_13_GL0341456,1
DSM22607_4_GL0318668,1
gene_4157779,1
gene_3795076,1
gene_3439514,1
gene_3965382,1
gene_3990263,1
gene_3772808,1
gene_3287813,1
gene_4359447,1
gene_2450463,1
gene_4567312,1
gene_3784014,1
gene_3690773,1
gene_3601459,1
gene_3329905,1
gene_3688358,1
gene_3171828,1
gene_3201650,1
gene_3726703,1
gene_3457467,1
gene_3140667,1
gene_4358130,1
gene_2953645,1
gene_2674534,1
gene_3815400,1
gene_3942158,1
gene_2590049,1
gene_4298505,1
S-Fe2_GL0169180,1
gene_3611598,1
gene_4331988,1
gene_4122031,1
gene_4234769,1
gene_4286385,1
gene_4281973,1
gene_3714580,1
gene_3004215,1
gene_2622804,1
gene_4451046,1
gene_3101055,1
gene_4302344,1
gene_3252186,1
gene_4603596,1
gene_4386751,1
gene_3179337,1
gene_4059864,1
gene_4406465,1
gene_2818342,1
gene_3840865,1
gene_3498810,1
gene_4450609,1
gene_3783422,1
gene_4430073,1
gene_4186305,1
gene_3358518,1
gene_3610692,1
gene_2873806,1
gene_4460923,1
gene_2394993,1
gene_2580564,1
gene_3322441,1
gene_4102072,1
gene_3633846,1
gene_3477546,1
gene_3720054,1
gene_1665321,1
gene_4107098,1
gene_4189060,1
gene_3900715,1
gene_3484793,1
gene_2853468,1
gene_2366897,1
gene_4556280,1
gene_3520858,1
gene_4128042,1
gene_3125012,1
gene_3824908,1
gene_4512046,1
gene_4608515,1
gene_3093795,1
gene_4518185,1
gene_3256357,1
gene_2577309,1
gene_4097346,1
gene_3314781,1
gene_3398292,1
gene_3667164,1
gene_3550598,1
gene_3876301,1
gene_2782483,1
gene_3702161,1
gene_3657608,1
gene_3699972,1
gene_3614989,1
gene_4060237,1
gene_3141393,1
gene_2967394,1
NZ_RAYY01000049.1_cds_3700,1
gene_4163293,1
gene_3339895,1
gene_4365435,1
gene_4583583,1
NZ_RAYY01000015.1_cds_WP_120422422.1_666,1
gene_3247974,1
gene_4635515,1
gene_4281895,1
gene_3849377,1
gene_3323520,1
gene_2119780,1
gene_3001469,1
gene_4240922,1
gene_3419302,1
gene_4617341,1
gene_3480523,1
gene_2757166,1
gene_3073449,1
gene_4546764,1
gene_3416962,1
gene_1859236,1
gene_4476414,1
gene_3700958,1
gene_3864244,1
gene_4405954,1
gene_4470091,1
gene_4428675,1
gene_3658398,1
gene_3294356,1
gene_4630970,1
gene_4367945,1
gene_2397434,1
gene_2228254,1
gene_3841058,1
gene_3855687,1
gene_3288702,1
gene_4031358,1
gene_3705223,1
gene_2878095,1
OB-1_13_GL0316445,1
gene_3192915,1
gene_3653788,1
gene_4436875,1
gene_3914084,1
gene_3629310,1
gene_1669512,1
gene_4587315,1
gene_4413869,1
gene_3334040,1
gene_4286330,1
gene_3283633,1
gene_2971878,1
gene_4308998,1
gene_4595274,1
gene_2938171,1
gene_3715463,1
gene_3527922,1
gene_4210669,1
gene_4510920,1
gene_4480177,1
gene_4213099,1
gene_4630956,1
gene_4538035,1
gene_3803037,1
gene_2746887,1
gene_3795753,1
gene_3528658,1
gene_4501727,1
gene_2465893,1
gene_3227223,1
gene_2888292,1
gene_4148251,1
gene_3511317,1
gene_3576210,1
gene_3447945,1
gene_3658824,1
gene_3996399,1
gene_4308532,1
gene_3581449,1
gene_3714259,1
gene_3184002,1
gene_4162283,1
gene_2642983,1
gene_3785417,1
gene_3872012,1
gene_1885679,1
gene_3163039,1
gene_3483481,1
gene_3869507,1
gene_4299260,1
gene_3232676,1
gene_4423443,1
gene_4572356,1
gene_2407319,1
gene_3109694,1
gene_3879856,1
gene_2258639,1
gene_2296163,1
gene_3999442,1
gene_4494897,1
gene_4477837,1
gene_3442139,1
gene_3435592,1
S-Fe14_GL0091407,1
gene_2085198,1
gene_2865111,1
gene_3289519,1
gene_1771173,1
gene_3186506,1
10_GL0095364,1
gene_4538477,1
gene_3484705,1
gene_3025367,1
gene_3347824,1
gene_3937879,1
gene_3936684,1
Group2-3A_GL0001433,1
gene_2631271,1
gene_2899552,1
gene_2119514,1
gene_3533509,1
gene_3855412,1
gene_2532002,1
gene_3331725,1
gene_4455873,1
gene_3442191,1
gene_4604162,1
gene_4059456,1
gene_4273538,1
gene_2930741,1
gene_3832223,1
gene_3843253,1
gene_4437946,1
gene_3597987,1
gene_3638656,1
gene_2801652,1
gene_3986364,1
gene_3367014,1
gene_3736932,1
gene_4406824,1
gene_2131316,1
gene_4567779,1
NZ_QWMU01000064.1_cds_WP_089135697.1_1698,1
gene_3511782,1
gene_3981968,1
gene_4199987,1
gene_4454029,1
gene_1951124,1
gene_3609908,1
gene_3314353,1
gene_3284246,1
gene_2817328,1
gene_3685473,1
gene_4510381,1
gene_3426651,1
gene_4433175,1
gene_1751608,1
gene_3698684,1
gene_4544943,1
gene_3673205,1
gene_4071933,1
gene_3440483,1
gene_4048761,1
S-Fe3_GL0168140,1
gene_3500227,1
gene_3479886,1
gene_4198272,1
gene_3905055,1
gene_4191790,1
gene_2894819,1
gene_3950225,1
gene_2323636,1
gene_4170510,1
gene_2994633,1
gene_2400367,1
gene_3091338,1
gene_3781087,1
gene_4252285,1
gene_3479285,1
gene_3952112,1
gene_4241858,1
gene_4411172,1
gene_3084576,1
gene_4374333,1
gene_3120216,1
gene_3509412,1
gene_3616669,1
gene_3880225,1
gene_3616325,1
gene_3956283,1
2A-dyr16-07_GL0087649,1
gene_3564334,1
gene_3855777,1
gene_4479687,1
gene_3881859,1
gene_3142088,1
gene_2852605,1
gene_4413668,1
gene_2593258,1
gene_3092789,1
gene_2408175,1
gene_3849423,1
gene_3872746,1
gene_4376213,1
gene_3514398,1
gene_4537024,1
gene_4363281,1
gene_3521100,1
gene_4329494,1
gene_3586835,1
gene_4149088,1
gene_3501764,1
gene_4585588,1
gene_3443577,1
gene_4331735,1
gene_3029210,1
gene_4405429,1
gene_2563349,1
gene_4231694,1
gene_4245647,1
gene_3732045,1
gene_3748556,1
gene_4212683,1
gene_3237443,1
gene_4475135,1
gene_2965148,1
gene_4381412,1
gene_4271360,1
gene_4030034,1
gene_3813750,1
gene_3955093,1
gene_248664,1
gene_3648714,1
gene_2628068,1
gene_4176822,1
gene_3530814,1
gene_3277637,1
gene_2875154,1
gene_3333169,1
gene_3606340,1
gene_4510293,1
gene_3884006,1
gene_4205254,1
gene_4347326,1
gene_3605693,1
gene_3386390,1
gene_3891524,1
gene_4120301,1
gene_4089575,1
gene_3795243,1
gene_4081356,1
gene_3087973,1
gene_3459600,1
gene_4503161,1
gene_3399513,1
gene_3382677,1
gene_2431387,1
gene_4326262,1
gene_3514482,1
gene_4048208,1
gene_3160367,1
gene_2469799,1
gene_2596646,1
gene_3015756,1
gene_3243182,1
gene_2867003,1
gene_3523488,1
gene_3279156,1
gene_3721770,1
gene_2751237,1
gene_4050737,1
gene_4467177,1
gene_3707074,1
gene_4231206,1
gene_3693790,1
gene_4386423,1
gene_3887317,1
gene_2774964,1
gene_3901211,1
gene_3136150,1
gene_2726652,1
gene_4618365,1
gene_3859425,1
gene_3763673,1
gene_3659707,1
gene_3071688,1
gene_4463162,1
gene_4282983,1
gene_3460627,1
AF73-05_1_GL0167012,1
gene_4137151,1
gene_4387532,1
gene_3259131,1
gene_2039847,1
gene_4530861,1
gene_2632262,1
gene_3994696,1
gene_2470641,1
gene_2766088,1
gene_4398225,1
gene_3599155,1
gene_3300405,1
gene_4222591,1
gene_4173088,1
gene_3539484,1
gene_4341106,1
gene_4268366,1
gene_3876203,1
gene_3355803,1
1A-dyr2-07_GL0078559,1
gene_4411451,1
gene_4153832,1
gene_4631594,1
gene_3373370,1
gene_3785550,1
gene_4464100,1
gene_4421274,1
gene_3541994,1
gene_4638744,1
gene_3772389,1
gene_2729883,1
gene_4372776,1
gene_4599090,1
gene_4318013,1
gene_4230842,1
gene_3731423,1
gene_3346832,1
gene_2809462,1
gene_4197002,1
gene_4440674,1
gene_3611157,1
gene_4431560,1
gene_3655574,1
gene_4173123,1
gene_3684845,1
gene_2770571,1
gene_2269001,1
gene_4401624,1
gene_3646023,1
gene_4576160,1
gene_4034435,1
gene_3632928,1
gene_3712975,1
gene_3746754,1
gene_2228603,1
gene_4454320,1
gene_3405707,1
gene_4053202,1
S-Fe1_GL0003731,1
gene_2912949,1
gene_4540509,1
gene_2931865,1
gene_3725905,1
gene_3433538,1
gene_4522781,1
gene_2882744,1
gene_4098926,1
gene_3712706,1
gene_3832513,1
gene_2603815,1
gene_2631944,1
1-2_GL0054268,1
gene_4118893,1
gene_4440524,1
gene_3946127,1
gene_3874290,1
gene_4232618,1
gene_4480486,1
gene_4516269,1
1-1_GL0075332,1
gene_3513201,1
gene_3990252,1
gene_2813896,1
gene_4632048,1
gene_3306558,1
gene_4141247,1
gene_2782771,1
gene_3538215,1
gene_2912996,1
24_GL0136488,1
gene_4353057,1
gene_4010495,1
gene_4385703,1
gene_4370843,1
gene_4611271,1
gene_3278679,1
gene_3574351,1
gene_3318951,1
gene_3889016,1
gene_3351674,1
gene_3397201,1
gene_2651614,1
gene_3836503,1
gene_4606713,1
gene_4408108,1
gene_4275333,1
gene_2225011,1
gene_4415898,1
gene_2755939,1
gene_3560498,1
gene_2904530,1
gene_4480997,1
gene_3414636,1
gene_3640807,1
gene_4034422,1
gene_4233884,1
gene_2922162,1
gene_2940964,1
gene_3618626,1
gene_4032428,1
gene_1469144,1
gene_4549944,1
gene_3527098,1
gene_3046622,1
gene_3522200,1
gene_3708111,1
gene_3815815,1
gene_4522015,1
gene_4340039,1
gene_3565230,1
gene_3523400,1
31_GL0009287,1
gene_4528286,1
gene_3604219,1
gene_4125217,1
gene_3380716,1
gene_4268384,1
gene_4395780,1
gene_3729071,1
gene_3965578,1
gene_4603043,1
gene_3085099,1
gene_4472509,1
gene_4123847,1
gene_3594598,1
gene_4393050,1
gene_2550434,1
gene_3849347,1
gene_3523764,1
gene_2751570,1
S-Fe6_GL0131382,1
gene_3893045,1
gene_3522858,1
gene_4352050,1
gene_2752731,1
gene_4266233,1
gene_4227099,1
gene_3438934,1
gene_4128818,1
gene_3277647,1
gene_4576526,1
gene_3844976,1
gene_3241795,1
gene_4123125,1
gene_3599516,1
gene_3836992,1
gene_4228574,1
gene_3274894,1
gene_4224478,1
gene_3963844,1
gene_1940835,1
gene_4109452,1
gene_3716678,1
gene_3895731,1
gene_2922109,1
gene_3665506,1
gene_3454246,1
gene_4414855,1
gene_2106668,1
gene_3910731,1
gene_4163164,1
gene_3891793,1
gene_4483610,1
gene_3664918,1
gene_3607025,1
gene_4247614,1
gene_3804232,1
gene_4463731,1
gene_3622069,1
gene_1600512,1
gene_3804646,1
gene_4477663,1
gene_4048658,1
gene_3285772,1
gene_3002005,1
gene_4383760,1
gene_2709803,1
gene_3002566,1
gene_4485645,1
gene_4142825,1
gene_4355929,1
gene_2984394,1
gene_3497522,1
gene_3624239,1
gene_3760886,1
Food_13_GL0040226,1
gene_3394593,1
gene_4193980,1
gene_3960301,1
gene_3882640,1
gene_2641736,1
gene_3983670,1
gene_4038525,1
gene_4068721,1
gene_3406597,1
gene_3405584,1
gene_4601150,1
1-1_GL0091257,1
gene_1891608,1
gene_4319022,1
gene_4455341,1
gene_2677342,1
gene_4496283,1
gene_3490737,1
gene_3212598,1
gene_4590063,1
gene_4405975,1
gene_3523567,1
gene_1674313,1
Chow_1_GL0121325,1
gene_4207382,1
gene_3800632,1
gene_3958197,1
gene_3602329,1
gene_3421977,1
gene_4307193,1
gene_4009486,1
gene_4586162,1
gene_1896192,1
gene_3656157,1
gene_1406974,1
gene_3634974,1
gene_3931611,1
gene_4619421,1
gene_3400517,1
gene_4454006,1
gene_3618138,1
gene_4599275,1
gene_4137115,1
gene_4086488,1
gene_3946774,1
gene_4482973,1
gene_2487053,1
gene_2837940,1
gene_2577233,1
gene_3487722,1
gene_2224809,1
gene_3060786,1
gene_4470137,1
gene_3647276,1
gene_4420743,1
gene_4616338,1
gene_3644792,1
gene_3120393,1
gene_3730328,1
gene_2560483,1
gene_3370040,1
gene_4539784,1
gene_4633791,1
gene_4188229,1
gene_4091498,1
gene_3730375,1
gene_3405960,1
S-Fe10_GL0102890,1
gene_4584126,1
gene_3048329,1
gene_1917425,1
gene_3190826,1
gene_4403487,1
gene_3744267,1
gene_3280239,1
gene_3606896,1
gene_3567706,1
gene_3781400,1
gene_3535234,1
gene_3457369,1
gene_3663072,1
Food_3_GL0082904,1
gene_4193199,1
gene_4524556,1
gene_1761047,1
gene_4333179,1
gene_4565954,1
gene_4631654,1
gene_3413626,1
S-Fe2_GL0032159,1
gene_4244639,1
gene_1889552,1
gene_3221185,1
gene_3919114,1
gene_4445591,1
gene_4346638,1
gene_3348162,1
gene_3461045,1
gene_4548278,1
gene_3771354,1
gene_3243729,1
gene_3511349,1
gene_4292219,1
gene_3598038,1
gene_3210024,1
gene_3183127,1
gene_2696155,1
gene_3614805,1
gene_4195910,1
gene_1436876,1
gene_4531776,1
gene_2596440,1
gene_4048060,1
gene_3544111,1
gene_4525835,1
gene_3939751,1
gene_2680282,1
gene_4426017,1
gene_3231643,1
gene_4059084,1
45_GL0103084,1
gene_2907252,1
gene_1655138,1
gene_4270790,1
gene_4594722,1
gene_4348473,1
gene_3756044,1
gene_3142935,1
gene_3984485,1
gene_3992840,1
gene_4305321,1
gene_3430177,1
gene_3346407,1
gene_2775340,1
gene_2911941,1
gene_3900679,1
gene_4583469,1
gene_4030672,1
gene_3585514,1
gene_3022298,1
gene_3360555,1
gene_2788645,1
gene_3850388,1
gene_3823783,1
gene_4387295,1
gene_2924738,1
gene_2945140,1
gene_3855535,1
gene_3516677,1
gene_3464543,1
gene_2196574,1
gene_3902136,1
gene_2801093,1
gene_4570692,1
gene_3888847,1
gene_3651429,1
gene_4563330,1
gene_2759962,1
gene_3315758,1
gene_4238880,1
gene_4035168,1
gene_3439623,1
gene_3701856,1
gene_3402296,1
gene_2842538,1
gene_4287185,1
gene_4633882,1
gene_3916810,1
gene_3272504,1
gene_4548923,1
gene_3425753,1
gene_4069871,1
gene_2829152,1
gene_479675,1
gene_4141751,1
gene_4578559,1
gene_3734503,1
gene_4596248,1
gene_3904300,1
gene_3476923,1
gene_3954518,1
gene_3854714,1
gene_3559178,1
gene_4199242,1
gene_4135633,1
gene_4230224,1
gene_3378739,1
gene_4347960,1
gene_3672857,1
gene_4405591,1
gene_4290620,1
gene_4082173,1
gene_3887456,1
gene_3404659,1
gene_3480439,1
gene_4463487,1
gene_3579937,1
gene_4479202,1
gene_2755310,1
gene_3470329,1
gene_2328770,1
gene_4266941,1
gene_2414656,1
gene_4639662,1
gene_2866331,1
gene_3710148,1
gene_3012548,1
gene_4251187,1
gene_4315360,1
gene_1400304,1
gene_4465270,1
gene_4357330,1
gene_4275485,1
gene_4243321,1
gene_4424387,1
gene_3236822,1
gene_3924790,1
gene_3536566,1
gene_3256340,1
gene_3126646,1
gene_4037092,1
gene_3612521,1
gene_4385188,1
gene_2673388,1
gene_3334882,1
gene_3311861,1
gene_3729392,1
gene_3990518,1
gene_2812785,1
gene_4616224,1
gene_4341265,1
gene_4065459,1
gene_2773196,1
gene_2931933,1
gene_3789883,1
gene_3345137,1
gene_4612646,1
gene_3581227,1
gene_3625924,1
gene_3514788,1
gene_4159574,1
gene_3826794,1
gene_2927289,1
gene_3167515,1
gene_3374399,1
gene_3884188,1
Food_5_GL0182888,1
gene_2644660,1
gene_3128518,1
gene_2815211,1
gene_4147574,1
gene_4309599,1
gene_3260746,1
gene_4259631,1
gene_4190384,1
gene_3750985,1
gene_2387414,1
gene_2739141,1
gene_3748124,1
gene_2860247,1
gene_2889200,1
gene_4546734,1
gene_3621853,1
gene_4194523,1
gene_3393098,1
gene_3448770,1
gene_3660985,1
gene_4182835,1
gene_3821935,1
2-5_GL0042879,1
gene_4467821,1
gene_3039106,1
gene_4535335,1
gene_4438029,1
gene_3879370,1
gene_3880347,1
gene_4622358,1
gene_3682100,1
gene_2025601,1
gene_4020663,1
gene_2571806,1
gene_4158093,1
gene_4317298,1
gene_2099803,1
17_GL0096630,1
gene_3938437,1
gene_3893843,1
gene_4469864,1
gene_4058782,1
gene_4172884,1
gene_4423385,1
gene_4124366,1
gene_4058791,1
gene_3609642,1
gene_2259435,1
gene_2785367,1
gene_2452213,1
gene_4564484,1
gene_3214852,1
gene_3611775,1
gene_3487942,1
gene_3497352,1
gene_3832919,1
gene_2551827,1
gene_4440066,1
gene_4526330,1
Chow_2_GL0146042,1
gene_4149514,1
gene_3873408,1
gene_4329662,1
gene_2852551,1
gene_3829393,1
gene_2512333,1
gene_4318929,1
gene_3664724,1
gene_2625385,1
gene_3723280,1
gene_3224955,1
gene_4041840,1
gene_3402697,1
gene_2978480,1
gene_3638532,1
gene_4462793,1
gene_4220194,1
gene_3778299,1
gene_4552123,1
gene_4195327,1
gene_3804454,1
gene_3501654,1
gene_2980349,1
gene_3503866,1
gene_4082709,1
gene_3454876,1
gene_2296485,1
gene_3914769,1
gene_4037534,1
1-2_GL0014650,1
gene_4170731,1
gene_4141928,1
gene_2480453,1
gene_4101579,1
gene_4099902,1
gene_1823731,1
gene_4394214,1
gene_3203908,1
gene_4296558,1
gene_2081532,1
gene_2741957,1
gene_2724184,1
gene_4055361,1
gene_3943313,1
gene_4481856,1
gene_2809077,1
gene_3827355,1
gene_2425628,1
gene_4126170,1
gene_4313698,1
gene_4217742,1
gene_3533957,1
gene_3910211,1
gene_2655519,1
gene_2486332,1
gene_4142293,1
gene_2124086,1
gene_2842121,1
gene_2774337,1
gene_4461416,1
gene_3185662,1
gene_3947096,1
Food_3_GL0053782,1
gene_4493884,1
gene_2546076,1
gene_2943867,1
gene_4140607,1
gene_4503121,1
gene_3046727,1
gene_4113587,1
gene_3417965,1
13_GL0023655,1
gene_3284089,1
gene_2098740,1
gene_4231555,1
gene_3239955,1
gene_2935732,1
gene_4576720,1
gene_4125345,1
gene_3634254,1
gene_4128195,1
gene_2526872,1
gene_3974567,1
gene_3977478,1
gene_3631487,1
gene_3248708,1
gene_4255612,1
gene_4319610,1
gene_4399887,1
gene_3606663,1
gene_3483024,1
gene_4293077,1
gene_4468492,1
gene_4540342,1
1-1_GL0113634,1
gene_3369816,1
gene_3379519,1
gene_4497933,1
gene_3886658,1
gene_3043013,1
gene_3188929,1
gene_4250102,1
gene_3111522,1
gene_3557854,1
gene_3925752,1
gene_3425640,1
gene_3985273,1
gene_4249157,1
gene_3370212,1
gene_4371935,1
gene_3334807,1
gene_3969865,1
gene_4180892,1
MH-0-3_GL0078012,1
gene_2769298,1
gene_3317330,1
gene_4516900,1
gene_3946330,1
gene_3980372,1
gene_3426264,1
gene_4492587,1
gene_2986397,1
gene_3212723,1
gene_4103445,1
gene_3633586,1
gene_2621490,1
gene_3734616,1
gene_4232096,1
gene_3778298,1
gene_3666550,1
gene_3980341,1
gene_2852021,1
gene_3243343,1
gene_4587355,1
gene_3102810,1
gene_3908150,1
gene_4157837,1
gene_3993218,1
gene_4319929,1
gene_2935571,1
gene_3385238,1
gene_3991632,1
gene_3355821,1
gene_4075979,1
gene_4568868,1
gene_3954503,1
gene_4265097,1
gene_3867442,1
gene_4602098,1
gene_4232271,1
gene_3795644,1
gene_4052682,1
gene_2607747,1
gene_3200712,1
gene_3932343,1
gene_3984446,1
gene_4525830,1
gene_2993991,1
gene_4075371,1
gene_3976966,1
gene_3618147,1
gene_2719800,1
gene_3189122,1
gene_4339309,1
gene_2292867,1
gene_2658007,1
gene_4176495,1
gene_3825492,1
gene_2929377,1
gene_3243695,1
gene_3101144,1
gene_2693910,1
