gene,noFMT_4_jejunum
8-1_GL0070095,1
HF-S_14_GL0109445,1
gene_1551115,1
17_GL0062995,1
gene_3219369,1
MC-0-3_GL0032795,1
gene_3568558,1
gene_1005469,1
DSM22607_11_GL0015833,1
AF73-05_8_GL0086491,1
gene_2533501,1
NZ_KB822487.1_cds_WP_083917159.1_3226,1
DSM22607_11_GL0195392,1
S-Fe16_GL0088715,1
gene_3332394,1
S-Fe11_GL0080487,1
NZ_RAZG01000191.1_cds_WP_120410164.1_1225,1
gene_4174682,1
gene_177293,1
Group2-4A_GL0158322,1
S-Fe1_GL0184488,1
gene_2415298,1
Food_13_GL0197433,1
gene_4262292,1
gene_3989943,1
10_GL0034454,1
gene_538725,1
Food_11_GL0199387,1
1A-dyr4-07_GL0048321,1
gene_1808857,1
12_GL0146763,1
8-6_GL0065429,1
17_GL0106545,1
MC-0-1_GL0079218,1
S-Fe11_GL0047307,1
AF73-05_11_GL0267260,1
gene_2091672,1
7-8_GL0121276,1
AF73-05_7_GL0220399,1
AF73-05_8_GL0355743,1
Food_6_GL0269089,1
gene_2041872,1
gene_1868712,1
51_GL0022998,1
gene_2104764,1
gene_4167996,1
11_GL0015559,1
OB-1_3_GL0085886,1
G1-1A_GL0009488,1
gene_567331,1
gene_1725874,1
2-1_GL0035280,1
S-Fe20_GL0093703,1
gene_699867,1
1_GL0060797,1
23_GL0092787,1
DSM22607_4_GL0219530,1
AF73-05_10_GL0247759,1
2A-dyr16-06_GL0080853,1
Chow_2_GL0201894,1
Food_10_GL0088505,1
DSM22607_12_GL0352955,1
1-1_GL0139497,1
3_GL0053475,1
3-3_GL0088495,1
gene_4597646,1
gene_3487241,1
MC-6-1_GL0026350,1
MH-6-2_GL0037261,1
S-Fe18_GL0012081,1
8-6_GL0088047,1
gene_4450768,1
gene_4379912,1
6-2_GL0044169,1
S-Fe10_GL0087082,1
Food_5_GL0231273,1
G1-3A_GL0067404,1
MC-6-4_GL0089241,1
gene_3202322,1
gene_1997514,1
18_GL0137047,1
Chow_5_GL0329538,1
AF73-05_13_GL0292997,1
Chow_3_GL0125141,1
3-3_GL0019878,1
6-7_GL0089601,1
Chow_2_GL0139789,1
gene_2783919,1
2-1_GL0111304,1
S-Fe1_GL0177903,1
33_GL0113584,1
DSM22607_6_GL0107175,1
AF73-05_14_GL0056191,1
3-5_GL0045089,1
S-Fe7_GL0162509,1
HF-F_1_GL0150284,1
2-4_GL0110081,1
2-5_GL0051868,1
MC-6-1_GL0039670,1
gene_2734859,1
S-Fe2_GL0149388,1
gene_4438292,1
gene_1197943,1
MC-0-3_GL0101948,1
NZ_RAYB01000012.1_cds_WP_121706292.1_4010,1
AF73-05_10_GL0012588,1
gene_3874341,1
6-7_GL0078316,1
gene_4360749,1
8_GL0006867,1
Chow_8_GL0111426,1
4-1_GL0031453,1
Food_14_GL0212190,1
10_GL0045401,1
S-Fe7_GL0172454,1
28_GL0027992,1
gene_2084077,1
gene_2341724,1
gene_3249064,1
AF73-05_10_GL0097463,1
4-1_GL0045922,1
DSM22607_2_GL0205378,1
gene_3594598,1
Group2-1A_GL0104268,1
NZ_RAYV01000001.1_cds_WP_120358936.1_486,1
5-6_GL0104529,1
17_GL0087811,1
MH-6-2_GL0000366,1
2-1_GL0120983,1
Chow_8_GL0110703,1
HF-S_8_GL0325145,1
S-Fe11_GL0153168,1
54_GL0132741,1
gene_4148492,1
gene_834472,1
gene_3290070,1
4-3_GL0014224,1
gene_1469862,1
1A-dyr2-07_GL0017912,1
HF-S_14_GL0251503,1
AF73-05_2_GL0128984,1
Food_14_GL0098140,1
11_GL0092712,1
S-Fe10_GL0042054,1
gene_4154575,1
AF73-05_1_GL0397156,1
Food_10_GL0136225,1
gene_218661,1
AF73-05_10_GL0237976,1
gene_1141106,1
7-5_GL0014988,1
S-Fe10_GL0034815,1
gene_578862,1
MC-6-2_GL0023982,1
gene_1971056,1
G1-1A_GL0013144,1
S-Fe10_GL0100806,1
Chow_1_GL0152425,1
17_GL0158276,1
NZ_CP021421.1_cds_WP_068961024.1_1849,1
4-1_GL0053025,1
1A-dyr4-07_GL0096231,1
gene_3771139,1
MC-0-1_GL0026193,1
NZ_RAZF01000018.1_cds_WP_120427915.1_535,1
gene_1939304,1
Food_8_GL0231607,1
gene_4307712,1
2756681285,1
12_GL0053425,1
gene_4322407,1
3-3_GL0079918,1
MH-0-5_GL0113224,1
gene_4326048,1
HF-F_1_GL0180942,1
gene_4463888,1
gene_3020027,1
1-1_GL0024311,1
gene_3635957,1
11_GL0048161,1
gene_1912791,1
G1-5A_GL0066854,1
MH-6-2_GL0104034,1
7-8_GL0100619,1
gene_4035282,1
5-8_GL0070609,1
gene_3578371,1
8_GL0001482,1
HF-F_13_GL0281549,1
NZ_RAZA01000062.1_cds_WP_120480590.1_3747,1
NZ_CP021421.1_cds_WP_068961764.1_992,1
gene_2329039,1
NZ_AUGK01000006.1_cds_WP_084636282.1_1232,1
gene_442557,1
5-1_GL0011497,1
S-Fe10_GL0091344,1
Food_14_GL0224827,1
gene_3984313,1
11_GL0113031,1
gene_1966751,1
gene_3595994,1
MH-6-1_GL0050281,1
8-5_GL0106722,1
NZ_KI535318.1_cds_WP_023346445.1_813,1
2-1_GL0012915,1
gene_1191336,1
2-1_GL0026814,1
HF-F_11_GL0083950,1
gene_1803549,1
MH-6-1_GL0003332,1
Group2-2A_GL0107982,1
S-Fe4_GL0032941,1
gene_4243321,1
G1-4A_GL0005298,1
1A-dyr1-07_GL0011774,1
gene_3152714,1
gene_4467995,1
gene_1322084,1
S-Fe10_GL0080313,1
MC-6-4_GL0100701,1
8-3_GL0090931,1
gene_1677617,1
7-1_GL0065467,1
gene_3592982,1
2-4_GL0082357,1
HF-S_12_GL0116323,1
7_GL0041138,1
Chow_7_GL0180478,1
11_GL0011535,1
2-1_GL0059183,1
MH-6-5_GL0182972,1
S-Fe3_GL0036482,1
gene_2851663,1
MC-6-1_GL0029761,1
NZ_RAYX01000067.1_cds_WP_120377365.1_1513,1
5-8_GL0028801,1
HF-F_1_GL0226802,1
gene_3751999,1
MC-0-1_GL0007179,1
4-3_GL0049802,1
Chow_7_GL0211680,1
12_GL0006148,1
DSM22607_8_GL0179196,1
S-Fe9_GL0239740,1
gene_1429269,1
2-1_GL0039033,1
3-5_GL0069179,1
S-Fe10_GL0046075,1
Food_14_GL0146557,1
gene_3056869,1
32_GL0009043,1
Food_10_GL0033934,1
gene_4226148,1
2-6_GL0055380,1
6-1_GL0004719,1
1A-dyr1-07_GL0031070,1
2-1_GL0005941,1
HF-S_13_GL0173754,1
gene_677488,1
gene_4098753,1
3-1_GL0026029,1
11_GL0084904,1
8-5_GL0105256,1
Food_7_GL0018034,1
gene_3809470,1
gene_2723033,1
Group2-3A_GL0208555,1
HF-S_7_GL0133268,1
gene_988379,1
G1-3A_GL0092111,1
G1-2A_GL0020171,1
2-1_GL0032947,1
gene_4438588,1
S-Fe16_GL0083594,1
Food_10_GL0122788,1
DSM22607_11_GL0195389,1
gene_4049486,1
8-4_GL0046509,1
NZ_CP021421.1_cds_WP_068960123.1_258,1
8-7_GL0078886,1
Chow_1_GL0040096,1
2-1_GL0093165,1
gene_4210486,1
gene_2357045,1
2-3_GL0051228,1
gene_4423264,1
S-Fe17_GL0023918,1
MH-6-2_GL0002318,1
7-2_GL0086662,1
S-Fe10_GL0017105,1
AF73-05_13_GL0095345,1
Food_5_GL0299753,1
Food_10_GL0030968,1
gene_697335,1
gene_2560572,1
gene_2911827,1
gene_318933,1
Chow_3_GL0140226,1
15_GL0132362,1
Group2-5A_GL0045964,1
34_GL0024719,1
gene_1089778,1
Food_1_GL0332068,1
OB-1_10_GL0109041,1
5_GL0100998,1
2-2_GL0103458,1
gene_1283196,1
gene_3808301,1
4-1_GL0060727,1
AF73-05_10_GL0282192,1
33_GL0038820,1
Chow_6_GL0237554,1
8-7_GL0047351,1
Food_11_GL0119741,1
gene_1336754,1
gene_2124932,1
8_GL0117749,1
gene_1468187,1
HF-F_13_GL0394397,1
gene_3951559,1
gene_402409,1
Food_9_GL0109310,1
Group2-3A_GL0101437,1
AF73-05_13_GL0333744,1
gene_3043653,1
S-Fe20_GL0010681,1
S-Fe20_GL0146754,1
Food_14_GL0333608,1
2-1_GL0085388,1
gene_3138819,1
gene_100582,1
gene_4005118,1
S-Fe11_GL0130234,1
gene_680756,1
24_GL0046491,1
39_GL0157637,1
5_GL0071200,1
20_GL0103036,1
11_GL0075303,1
Chow_5_GL0082298,1
2A-dyr16-07_GL0051215,1
S-Fe2_GL0214456,1
gene_2417162,1
MC-6-2_GL0180543,1
gene_2637648,1
gene_2535282,1
gene_2415297,1
NZ_KI535318.1_cds_WP_023346679.1_1050,1
gene_2854792,1
DSM22607_11_GL0278297,1
Group2-7A_GL0025805,1
AF73-05_1_GL0341254,1
8_GL0073107,1
gene_4376442,1
MC-0-3_GL0090046,1
NZ_CP021421.1_cds_WP_068960059.1_338,1
gene_4369295,1
Food_7_GL0152595,1
NZ_RAYQ01000083.1_cds_WP_120472546.1_4252,1
gene_2218775,1
gene_3494833,1
2-1_GL0028230,1
HF-S_4_GL0338331,1
HF-S_2_GL0206913,1
gene_3661379,1
gene_3205329,1
11_GL0007327,1
gene_741973,1
gene_4388733,1
gene_4077753,1
1-6_GL0023920,1
gene_3304040,1
AF73-05_11_GL0122743,1
gene_3789883,1
3-5_GL0071679,1
S-Fe10_GL0159593,1
gene_1780576,1
gene_2231558,1
Food_10_GL0231199,1
38_GL0155169,1
Chow_5_GL0021207,1
51_GL0030392,1
HF-S_1_GL0252537,1
Food_11_GL0238978,1
Food_1_GL0115965,1
DSM22607_11_GL0261488,1
AF73-05_10_GL0040842,1
gene_4133140,1
AF73-05_11_GL0340317,1
gene_3754071,1
NZ_KB822571.1_cds_WP_010799914.1_136,1
gene_4315963,1
gene_2633745,1
7-3_GL0020848,1
MH-6-3_GL0138255,1
2-4_GL0067730,1
G1-6A_GL0051340,1
HF-F_3_GL0028900,1
20_GL0048910,1
gene_1102075,1
gene_3950475,1
HF-F_14_GL0355092,1
gene_766875,1
gene_1518516,1
ERR1212009_Scaf92_2004,1
gene_1600954,1
gene_3062551,1
HF-S_14_GL0074964,1
2-1_GL0049986,1
S-Fe20_GL0065955,1
11_GL0043655,1
MH-0-5_GL0059652,1
AF73-05_10_GL0074993,1
gene_218656,1
DSM22607_11_GL0030602,1
AF73-05_10_GL0202813,1
gene_2795161,1
S-Fe2_GL0127153,1
gene_4585784,1
6-2_GL0041747,1
3-5_GL0059102,1
S-Fe11_GL0142745,1
NZ_RAYX01000071.1_cds_WP_120377397.1_1587,1
MC-6-5_GL0059189,1
gene_1929580,1
Group2-4A_GL0041404,1
18_GL0028598,1
S-Fe1_GL0039900,1
Food_11_GL0256454,1
gene_1456691,1
2A-dyr13-07_GL0017871,1
gene_4626786,1
8-7_GL0049286,1
DSM22607_2_GL0101773,1
ERR1211992_Scaf14_1355,1
gene_2074435,1
gene_2821568,1
gene_3814147,1
gene_4589232,1
gene_511062,1
gene_4249799,1
1-7_GL0141615,1
NZ_RAZK01000017.1_cds_WP_120483654.1_1498,1
HF-F_3_GL0142850,1
gene_4359430,1
gene_696825,1
Group2-5A_GL0037603,1
4-8_GL0093527,1
7-8_GL0079435,1
gene_1787001,1
gene_1122669,1
G1-1A_GL0014511,1
gene_314428,1
gene_2344331,1
11_GL0111319,1
gene_1595150,1
ERR1212009_Scaf193_2937,1
Food_10_GL0136850,1
11_GL0156969,1
Group2-1A_GL0067007,1
S-Fe11_GL0032993,1
AF73-05_11_GL0363935,1
Food_12_GL0229241,1
35_GL0021624,1
HF-F_10_GL0346291,1
5-8_GL0010287,1
gene_1321552,1
G1-5A_GL0065001,1
gene_1003401,1
gene_2667384,1
MC-6-3_GL0082483,1
Food_9_GL0150276,1
4-1_GL0082608,1
gene_2922949,1
ERR1212009_Scaf104_2141,1
2-4_GL0076827,1
3_GL0006235,1
5-6_GL0021887,1
55_GL0057832,1
gene_1556440,1
MC-6-2_GL0087530,1
MH-6-1_GL0138848,1
gene_4269554,1
MC-6-2_GL0169387,1
gene_1920293,1
Chow_4_GL0046922,1
S-Fe3_GL0154300,1
3-5_GL0090595,1
gene_1170083,1
Food_10_GL0053812,1
gene_3441527,1
11_GL0048160,1
S-Fe10_GL0039055,1
3-3_GL0094541,1
4-1_GL0046727,1
Chow_1_GL0026280,1
S-Fe12_GL0069964,1
Food_11_GL0085199,1
HF-F_11_GL0130024,1
5-5_GL0113066,1
Food_4_GL0232517,1
gene_2334856,1
7-2_GL0025540,1
gene_3455174,1
HF-F_11_GL0271824,1
S-Fe20_GL0108648,1
gene_2922884,1
gene_3322859,1
gene_4523924,1
1-2_GL0023132,1
gene_766384,1
AF73-05_10_GL0140894,1
gene_3687423,1
Food_8_GL0014315,1
45_GL0092910,1
OB-1_3_GL0410211,1
Food_13_GL0163218,1
NZ_RAYW01000072.1_cds_WP_121700426.1_2372,1
AF73-05_13_GL0238591,1
1-1_GL0147209,1
gene_1540434,1
8-7_GL0062144,1
G1-3A_GL0042821,1
6-1_GL0087236,1
11_GL0047437,1
gene_2349299,1
gene_1056839,1
gene_661593,1
Chow_4_GL0060907,1
Chow_8_GL0233887,1
2-4_GL0084818,1
Chow_1_GL0073890,1
gene_3379741,1
gene_3701488,1
2_GL0051820,1
ERR1211980_Scaf75_3395,1
DSM22607_8_GL0259449,1
2-5_GL0024390,1
G1-3A_GL0013429,1
41_GL0053556,1
HF-F_2_GL0364089,1
Group2-3A_GL0127948,1
HF-F_1_GL0270882,1
Food_11_GL0003504,1
gene_2988956,1
gene_4547430,1
DSM22607_10_GL0053607,1
MH-0-5_GL0090702,1
43_GL0042410,1
43_GL0067222,1
gene_1479362,1
MC-6-3_GL0038551,1
gene_4633549,1
Food_5_GL0276559,1
HF-F_10_GL0055236,1
1-1_GL0086891,1
NZ_RAYX01000094.1_cds_WP_120377542.1_1842,1
33_GL0012737,1
gene_2220859,1
gene_3439360,1
AF73-05_14_GL0235983,1
MC-0-1_GL0042880,1
gene_3162052,1
NZ_RAZG01000059.1_cds_WP_120409328.1_3746,1
7-8_GL0067550,1
NZ_KE159646.1_cds_WP_016308709.1_461,1
5-2_GL0080079,1
gene_3328343,1
NZ_RAZH01000001.1_cds_WP_120390936.1_797,1
gene_3294775,1
MH-0-4_GL0016068,1
Group2-2A_GL0081849,1
MC-6-2_GL0064557,1
6-6_GL0075898,1
Food_13_GL0047212,1
S-Fe12_GL0167496,1
3-3_GL0006270,1
gene_1161389,1
gene_3294381,1
11_GL0024095,1
NZ_RAYF01000034.1_cds_WP_120436770.1_1619,1
HF-S_9_GL0025732,1
NZ_NHMR02000002.1_cds_WP_065523453.1_1089,1
gene_1815116,1
gene_4446155,1
NZ_RAYE01000049.1_cds_WP_120446071.1_3490,1
Chow_4_GL0023737,1
48_GL0011299,1
NZ_RAZG01000114.1_cds_WP_120409917.1_246,1
gene_2364968,1
gene_3424584,1
HF-S_14_GL0303468,1
5-8_GL0127474,1
gene_2946055,1
8-5_GL0008313,1
1-2_GL0013806,1
gene_1821236,1
2-1_GL0078873,1
NZ_CP021421.1_cds_WP_068959849.1_618,1
G1-1A_GL0037967,1
gene_3029214,1
gene_53156,1
8-2_GL0095795,1
gene_3846161,1
3-3_GL0079916,1
3-2_GL0051779,1
Food_9_GL0238646,1
ERR1211992_Scaf17_1593,1
gene_3878043,1
gene_386373,1
gene_4374110,1
33_GL0028399,1
MC-0-1_GL0062984,1
23_GL0023291,1
NZ_CP021421.1_cds_WP_068960435.1_2568,1
gene_3976841,1
4-7_GL0127554,1
gene_4203861,1
MH-6-5_GL0102609,1
S-Fe9_GL0138446,1
S-Fe20_GL0155601,1
gene_4360074,1
MC-6-1_GL0058500,1
G1-1A_GL0028522,1
gene_2359180,1
NZ_RAYR01000016.1_cds_WP_120412434.1_360,1
gene_3963411,1
2-7_GL0039958,1
19_GL0085095,1
Food_10_GL0095574,1
gene_3504701,1
gene_1479367,1
Food_4_GL0140487,1
gene_2886307,1
ERR1212012_Scaf41_1103,1
7-8_GL0105218,1
gene_700986,1
gene_3665028,1
DSM22607_8_GL0277323,1
11_GL0027911,1
2-1_GL0008276,1
gene_218623,1
1A-dyr2-07_GL0055995,1
Food_14_GL0214796,1
gene_3161777,1
AF73-05_10_GL0019482,1
14_GL0025785,1
11_GL0005292,1
Food_2_GL0146419,1
gene_931408,1
gene_3491010,1
gene_4588200,1
gene_2338985,1
MC-0-1_GL0059089,1
DSM22607_10_GL0129157,1
gene_1373181,1
S-Fe10_GL0128041,1
gene_4429205,1
13_GL0053308,1
Food_13_GL0048387,1
AF73-05_6_GL0048897,1
gene_3434281,1
HF-F_1_GL0085050,1
AF73-05_1_GL0139837,1
gene_3746803,1
18_GL0012062,1
gene_4342841,1
Food_5_GL0059723,1
2-4_GL0084815,1
6-4_GL0033160,1
HF-F_1_GL0114195,1
gene_4000287,1
8-2_GL0102866,1
gene_3952311,1
19_GL0004125,1
NZ_RAZD01000016.1_cds_WP_120420529.1_650,1
S-Fe6_GL0073656,1
gene_2475484,1
G1-5A_GL0026520,1
gene_3174333,1
1-1_GL0130636,1
ERR1212009_Scaf202_2983,1
6-4_GL0084027,1
gene_3287037,1
gene_2976290,1
DSM22607_11_GL0056923,1
4-8_GL0107927,1
AF73-05_13_GL0217650,1
2-1_GL0071182,1
25_GL0093452,1
Food_11_GL0090417,1
gene_4125395,1
HF-F_10_GL0267661,1
2B-dyr24-06_GL0060943,1
OB-1_9_GL0163760,1
gene_3975672,1
gene_4542680,1
gene_620683,1
Chow_1_GL0213033,1
MC-6-1_GL0004670,1
8-2_GL0063990,1
6-1_GL0045631,1
Group2-5A_GL0013437,1
gene_1785576,1
2-4_GL0032248,1
gene_1603911,1
gene_2677691,1
Chow_1_GL0017064,1
DSM22607_3_GL0431563,1
G1-1A_GL0031239,1
gene_3180220,1
AF73-05_2_GL0379647,1
11_GL0014312,1
gene_2466275,1
gene_2456444,1
gene_4503489,1
AF73-05_1_GL0163031,1
Food_10_GL0265668,1
G1-5A_GL0002050,1
AF73-05_4_GL0243270,1
Chow_6_GL0093208,1
NZ_RAZF01000011.1_cds_WP_120427525.1_106,1
gene_3212059,1
3-2_GL0067253,1
DSM22607_10_GL0272653,1
2-1_GL0046525,1
MH-6-1_GL0016566,1
11_GL0055323,1
gene_3073850,1
11_GL0135398,1
gene_3536799,1
7-5_GL0012010,1
4-5_GL0085457,1
MC-6-2_GL0101925,1
ERR1211992_Scaf6_709,1
NZ_RAYV01000008.1_cds_WP_095507890.1_1633,1
17_GL0066579,1
gene_2255100,1
NZ_RAZA01000040.1_cds_WP_120480290.1_2962,1
NZ_RAZK01000001.1_cds_WP_120480884.1_2123,1
AF73-05_6_GL0104301,1
gene_674334,1
S-Fe7_GL0257965,1
1-6_GL0008967,1
gene_1291876,1
47_GL0009371,1
4-3_GL0039948,1
gene_3581736,1
gene_2278969,1
G1-5A_GL0017273,1
18_GL0011530,1
gene_151898,1
HF-F_14_GL0258784,1
6-2_GL0026329,1
G1-1A_GL0044294,1
8-5_GL0077555,1
gene_1776724,1
3-1_GL0034169,1
gene_3948959,1
DSM22607_1_GL0239175,1
gene_2350722,1
ERR1211992_Scaf28_2045,1
HF-S_5_GL0017350,1
DSM22607_7_GL0125024,1
S-Fe10_GL0014232,1
gene_449084,1
NZ_KE383895.1_cds_WP_028027838.1_300,1
NZ_NHMR02000001.1_cds_WP_052831299.1_947,1
MH-6-4_GL0006198,1
gene_4012796,1
gene_2484060,1
NZ_NHTR01000001.1_cds_WP_034558052.1_1289,1
gene_2548877,1
17_GL0128097,1
DSM22607_4_GL0219060,1
AF73-05_13_GL0166474,1
G1-1A_GL0048943,1
G1-8A_GL0078983,1
ERR1211992_Scaf18_1638,1
S-Fe9_GL0292859,1
gene_3527078,1
6-1_GL0062743,1
S-Fe20_GL0055461,1
11_GL0021734,1
8-6_GL0010837,1
gene_209602,1
G1-2A_GL0027696,1
Group2-8A_GL0029174,1
S-Fe7_GL0177503,1
gene_3528167,1
S-Fe10_GL0122475,1
5-1_GL0054831,1
gene_3200062,1
NZ_RAZK01000002.1_cds_WP_120481010.1_3338,1
OB-1_5_GL0051840,1
5-1_GL0063559,1
23_GL0011560,1
DSM22607_4_GL0274362,1
S-Fe11_GL0059089,1
S-Fe20_GL0158307,1
NZ_AUGK01000003.1_cds_WP_028026137.1_551,1
gene_740238,1
HF-F_1_GL0044129,1
gene_3388278,1
1-1_GL0141777,1
45_GL0166811,1
DSM22607_12_GL0073929,1
2-7_GL0076040,1
NZ_RAZH01000005.1_cds_WP_120392463.1_2470,1
G1-2A_GL0081130,1
Chow_1_GL0233331,1
gene_3595722,1
NZ_NHMR02000002.1_cds_WP_052825276.1_1004,1
gene_4638589,1
HF-S_9_GL0245504,1
MH-6-4_GL0029080,1
4-7_GL0075364,1
MH-6-4_GL0005423,1
gene_451212,1
G1-2A_GL0093139,1
11_GL0139442,1
MH-6-5_GL0022735,1
4-1_GL0027400,1
gene_918633,1
gene_588597,1
1-2_GL0012224,1
7-2_GL0074281,1
gene_2964372,1
Food_10_GL0192249,1
2A-dyr13-07_GL0006902,1
10_GL0099213,1
Group2-1A_GL0051162,1
MC-0-3_GL0071327,1
gene_3461595,1
22_GL0004031,1
5-7_GL0145459,1
gene_1676750,1
OB-1_8_GL0220300,1
AF73-05_11_GL0370878,1
5-4_GL0050124,1
S-Fe10_GL0011070,1
3-8_GL0004588,1
gene_3051192,1
2-2_GL0003566,1
gene_848840,1
23_GL0019341,1
DSM22607_9_GL0279075,1
gene_4400807,1
MH-6-3_GL0007435,1
gene_3660423,1
gene_1686414,1
gene_1478989,1
4-2_GL0054808,1
NZ_RAZK01000001.1_cds_WP_120480889.1_2128,1
11_GL0037134,1
1-1_GL0118949,1
26_GL0005284,1
gene_1566670,1
AF73-05_6_GL0289421,1
4-4_GL0015741,1
S-Fe7_GL0135053,1
gene_4008295,1
15_GL0167800,1
gene_1095081,1
gene_1648312,1
gene_4217284,1
gene_1375743,1
8-4_GL0006043,1
NZ_KB822565.1_cds_WP_004033344.1_109,1
S-Fe9_GL0252470,1
gene_1891433,1
gene_1801900,1
2-4_GL0059767,1
gene_3219436,1
26_GL0014536,1
4-5_GL0033236,1
NZ_AUGK01000003.1_cds_WP_084636180.1_479,1
gene_3579579,1
gene_1662320,1
3-2_GL0067733,1
gene_4211536,1
Food_2_GL0179048,1
gene_329360,1
Food_5_GL0206044,1
Chow_7_GL0164530,1
20_GL0085358,1
AF73-05_9_GL0034006,1
3-5_GL0119809,1
AF73-05_10_GL0189790,1
S-Fe18_GL0053209,1
DSM22607_4_GL0237778,1
G1-5A_GL0109849,1
gene_561429,1
gene_3778549,1
17_GL0158265,1
gene_909353,1
6-2_GL0089264,1
G1-7A_GL0006867,1
gene_4290145,1
MH-6-1_GL0054234,1
MH-6-5_GL0024568,1
gene_3141167,1
gene_3395300,1
2-4_GL0006353,1
gene_612285,1
gene_768701,1
HF-S_12_GL0010420,1
NZ_KI535334.1_cds_WP_023348502.1_2929,1
11_GL0121832,1
MC-6-4_GL0031136,1
gene_810483,1
S-Fe3_GL0147712,1
S-Fe11_GL0092759,1
2A-dyr13-07_GL0028056,1
gene_1791976,1
S-Fe2_GL0001220,1
Chow_2_GL0115016,1
gene_1277913,1
NZ_CP021421.1_cds_WP_068961840.1_911,1
gene_3494312,1
G1-7A_GL0140275,1
G1-5A_GL0102627,1
S-Fe9_GL0113445,1
20_GL0073788,1
22_GL0059572,1
gene_4598987,1
7-5_GL0049423,1
gene_1842448,1
8-3_GL0098465,1
AF73-05_1_GL0368268,1
MC-6-3_GL0031074,1
gene_1879255,1
53_GL0068256,1
5-4_GL0026334,1
S-Fe10_GL0019174,1
8-2_GL0112279,1
NZ_RAYH01000003.1_cds_WP_002515649.1_497,1
S-Fe11_GL0146557,1
NZ_AUGK01000004.1_cds_WP_028026338.1_798,1
gene_1029431,1
gene_4576918,1
AF73-05_11_GL0180240,1
NZ_AUGK01000008.1_cds_WP_035022053.1_1500,1
S-Fe8_GL0024512,1
Food_7_GL0136375,1
8-2_GL0073836,1
gene_3571428,1
16_GL0025657,1
gene_3359463,1
gene_3778550,1
8_GL0025791,1
MC-6-5_GL0065952,1
3-2_GL0066810,1
16_GL0041657,1
gene_3056377,1
HF-F_2_GL0159127,1
11_GL0127370,1
gene_1000451,1
HF-F_1_GL0186711,1
gene_1101071,1
gene_4004170,1
gene_2626856,1
S-Fe1_GL0065990,1
33_GL0071648,1
gene_807657,1
8-5_GL0125380,1
1-3_GL0069258,1
HF-S_3_GL0291325,1
HF-F_1_GL0126730,1
2-1_GL0004030,1
MC-6-2_GL0158943,1
7-2_GL0048778,1
MC-6-3_GL0054907,1
8-3_GL0121906,1
Chow_1_GL0292326,1
5-8_GL0055079,1
12_GL0067309,1
MC-0-1_GL0074694,1
G1-4A_GL0088301,1
8-3_GL0032057,1
2-3_GL0065651,1
NZ_KE159646.1_cds_WP_016310282.1_2027,1
Chow_1_GL0254058,1
6-3_GL0033685,1
Food_11_GL0338772,1
gene_3178406,1
7_GL0054873,1
gene_1734836,1
gene_3030862,1
HF-S_3_GL0141179,1
NZ_OFSM01000112.1_cds_WP_103242807.1_34,1
gene_2018202,1
HF-S_13_GL0300056,1
DSM22607_1_GL0107544,1
gene_3643423,1
MH-6-2_GL0083827,1
AF73-05_14_GL0265888,1
gene_2254389,1
HF-S_10_GL0078081,1
NZ_NHMR02000002.1_cds_WP_052825144.1_1167,1
gene_2206409,1
MH-6-4_GL0084383,1
2-1_GL0087150,1
1-4_GL0094094,1
S-Fe1_GL0135553,1
gene_502668,1
7-5_GL0112819,1
2-4_GL0048449,1
gene_3158968,1
Food_12_GL0038593,1
AF73-05_14_GL0171944,1
4-8_GL0000967,1
gene_1237427,1
17_GL0067267,1
HF-F_2_GL0330268,1
6_GL0009853,1
gene_944281,1
Food_14_GL0111390,1
gene_4006906,1
MC-6-3_GL0001640,1
NZ_RAYY01000015.1_cds_747,1
S-Fe10_GL0056113,1
3_GL0008711,1
S-Fe4_GL0169585,1
1A-dyr2-07_GL0008123,1
S-Fe1_GL0169472,1
8-4_GL0071598,1
7-8_GL0162255,1
2-2_GL0115744,1
Food_9_GL0233906,1
gene_2199671,1
2-5_GL0042478,1
gene_1009354,1
6-2_GL0013235,1
26_GL0067784,1
gene_2508813,1
3-5_GL0005949,1
HF-S_3_GL0059475,1
Food_12_GL0043572,1
NZ_NHMQ01000003.1_cds_WP_065534612.1_3320,1
gene_1515204,1
S-Fe18_GL0074466,1
DSM22607_9_GL0391744,1
MH-6-1_GL0027494,1
2-3_GL0102015,1
3-7_GL0038529,1
S-Fe20_GL0127919,1
gene_1301076,1
HF-F_1_GL0247898,1
gene_3409633,1
gene_2474213,1
gene_86680,1
gene_1723816,1
2-1_GL0076378,1
Food_10_GL0158329,1
S-Fe10_GL0176229,1
S-Fe7_GL0301737,1
gene_3140900,1
NZ_RAZF01000055.1_cds_WP_120429042.1_2681,1
HF-S_14_GL0169569,1
Food_10_GL0017473,1
gene_2693130,1
gene_3585760,1
S-Fe10_GL0179784,1
gene_2679978,1
HF-F_1_GL0030357,1
gene_3678712,1
MC-6-4_GL0106197,1
24_GL0039618,1
NZ_RAYH01000016.1_cds_WP_002518535.1_2008,1
HF-F_1_GL0055009,1
gene_1221575,1
gene_1793387,1
4-8_GL0015927,1
MC-6-3_GL0102002,1
33_GL0075645,1
AF73-05_11_GL0384458,1
gene_4592245,1
AF73-05_3_GL0044863,1
Food_5_GL0209754,1
Chow_1_GL0143810,1
11_GL0059590,1
gene_3164403,1
45_GL0005358,1
gene_3435592,1
4-4_GL0044878,1
6-7_GL0000770,1
2-4_GL0011400,1
