gene,noFMT_1_jejunum
HF-F_13_GL0483812,1
4-1_GL0006385,1
gene_3958335,1
Chow_8_GL0111391,1
gene_1397076,1
NZ_RAZG01000012.1_cds_WP_120407357.1_550,1
DSM22607_4_GL0067685,1
NZ_CP021421.1_cds_WP_068961432.1_1362,1
gene_1324916,1
4-3_GL0001488,1
G1-4A_GL0076039,1
HF-S_14_GL0216058,1
NZ_RAYH01000013.1_cds_WP_015011700.1_1787,1
2-7_GL0038195,1
AF73-05_11_GL0031408,1
AF73-05_7_GL0222942,1
gene_510334,1
Food_10_GL0265132,1
gene_1477639,1
S-Fe11_GL0067560,1
MC-6-1_GL0049054,1
8-5_GL0001808,1
AF73-05_14_GL0130702,1
gene_3042277,1
S-Fe10_GL0130003,1
G1-1A_GL0053387,1
52_GL0112783,1
S-Fe12_GL0136736,1
3-1_GL0074288,1
MH-6-5_GL0161534,1
AF73-05_8_GL0025335,1
G1-4A_GL0012860,1
Food_9_GL0071376,1
G1-1A_GL0058249,1
2_GL0049605,1
MH-6-2_GL0074555,1
9_GL0035165,1
31_GL0063477,1
5-3_GL0021792,1
gene_1754892,1
Food_10_GL0181365,1
2-1_GL0100260,1
Group2-4A_GL0083082,1
Food_7_GL0255806,1
S-Fe12_GL0086123,1
Food_13_GL0122703,1
2-1_GL0047792,1
DSM22607_1_GL0140819,1
7-5_GL0120875,1
G1-2A_GL0062368,1
G1-1A_GL0005877,1
2-3_GL0002841,1
G1-2A_GL0093196,1
NZ_RAZK01000185.1_cds_WP_120487090.1_1731,1
5-4_GL0084425,1
AF73-05_13_GL0074855,1
gene_2339919,1
S-Fe12_GL0166756,1
OB-1_4_GL0346932,1
10_GL0038036,1
G1-4A_GL0052229,1
S-Fe7_GL0272063,1
G1-1A_GL0097281,1
S-Fe3_GL0019658,1
DSM22607_1_GL0234782,1
5-2_GL0104063,1
AF73-05_1_GL0275599,1
OB-1_9_GL0189950,1
S-Fe3_GL0097159,1
MC-6-1_GL0088333,1
Chow_8_GL0129015,1
2-3_GL0050526,1
Food_2_GL0176340,1
Food_13_GL0138078,1
gene_2361485,1
S-Fe12_GL0182864,1
MH-6-3_GL0000141,1
MH-6-2_GL0104506,1
1-2_GL0106934,1
OB-1_3_GL0277674,1
HF-S_11_GL0130128,1
HF-F_3_GL0061833,1
2-2_GL0033144,1
5-1_GL0056087,1
1-2_GL0003439,1
MC-6-1_GL0033425,1
3-8_GL0028093,1
NZ_RAYQ01000014.1_cds_WP_120470819.1_647,1
6-2_GL0029162,1
DSM22607_12_GL0162798,1
S-Fe12_GL0070175,1
HF-F_13_GL0121763,1
gene_2954993,1
2-3_GL0016789,1
G1-1A_GL0072605,1
Chow_7_GL0059743,1
gene_3144014,1
6-2_GL0090321,1
MC-0-3_GL0027232,1
43_GL0085532,1
NZ_KB822503.1_cds_WP_083917354.1_5788,1
1A-dyr4-07_GL0075658,1
S-Fe3_GL0053882,1
NZ_RAYF01000053.1_cds_WP_120437925.1_2742,1
S-Fe12_GL0186649,1
S-Fe10_GL0005531,1
S-Fe11_GL0027998,1
S-Fe8_GL0092353,1
gene_3250611,1
Food_8_GL0365168,1
MH-0-4_GL0061826,1
AF73-05_4_GL0381763,1
Food_5_GL0286161,1
Food_6_GL0090968,1
Chow_7_GL0115812,1
G1-1A_GL0010218,1
5-8_GL0028062,1
5-5_GL0075168,1
2-7_GL0026438,1
gene_793838,1
1A-dyr4-07_GL0106585,1
Chow_4_GL0171668,1
Chow_1_GL0232016,1
2-3_GL0079375,1
HF-F_10_GL0244846,1
S-Fe12_GL0075728,1
S-Fe8_GL0223621,1
G1-5A_GL0079189,1
gene_3927344,1
gene_3764832,1
2A-dyr14-06_GL0036195,1
2-1_GL0109987,1
11_GL0048807,1
3A-dyr30-06_GL0004869,1
gene_2929088,1
Food_4_GL0155455,1
HF-F_14_GL0147471,1
DSM22607_12_GL0082105,1
2_GL0109100,1
MH-6-2_GL0063142,1
gene_1467645,1
MC-6-1_GL0008237,1
14_GL0088311,1
3-8_GL0024205,1
3_GL0075539,1
AF73-05_1_GL0292241,1
G1-1A_GL0060434,1
Group2-4A_GL0058055,1
gene_1601731,1
2-7_GL0004167,1
gene_3871632,1
DSM22607_10_GL0166271,1
11_GL0113426,1
S-Fe1_GL0087115,1
NZ_RAYE01000025.1_cds_WP_120444157.1_1781,1
4-2_GL0071867,1
MH-0-3_GL0073995,1
S-Fe12_GL0015850,1
HF-S_11_GL0005431,1
Food_7_GL0097668,1
2-5_GL0059639,1
1_GL0029930,1
G1-1A_GL0100800,1
3_GL0029016,1
6-1_GL0054094,1
6-6_GL0019636,1
gene_2875866,1
HF-S_6_GL0122645,1
G1-1A_GL0087188,1
3-5_GL0124203,1
G1-1A_GL0039144,1
1A-dyr5-06_GL0050252,1
Food_10_GL0275863,1
S-Fe10_GL0152965,1
G1-1A_GL0052590,1
1A-dyr4-07_GL0068463,1
gene_4447955,1
HF-S_8_GL0193067,1
2B-dyr23-07_GL0002534,1
gene_2150039,1
2-6_GL0085682,1
Chow_4_GL0055903,1
53_GL0007029,1
AF73-05_13_GL0046598,1
2-3_GL0090081,1
26_GL0070531,1
Group2-6A_GL0017381,1
18_GL0002530,1
AF73-05_10_GL0021741,1
18_GL0040563,1
Chow_1_GL0212954,1
3_GL0115516,1
49_GL0035172,1
31_GL0069135,1
gene_702678,1
gene_2578236,1
15_GL0151109,1
DSM22607_4_GL0019568,1
6-4_GL0055789,1
35_GL0049595,1
gene_4337595,1
1-1_GL0145523,1
gene_4598747,1
AF73-05_6_GL0039159,1
G1-1A_GL0074250,1
gene_608270,1
10_GL0002231,1
AF73-05_14_GL0182214,1
AF73-05_4_GL0323617,1
2-3_GL0015696,1
2-3_GL0061699,1
2-3_GL0086220,1
1A-dyr3-06_GL0007712,1
1A-dyr3-06_GL0015853,1
10_GL0035665,1
NZ_RAZA01000034.1_cds_WP_120480111.1_2542,1
gene_2216671,1
gene_3422188,1
S-Fe12_GL0038119,1
6-5_GL0100681,1
gene_4124812,1
HF-S_4_GL0154306,1
gene_3826634,1
6-1_GL0077197,1
AF73-05_13_GL0042467,1
NZ_NHMQ01000003.1_cds_WP_084461939.1_2993,1
G1-5A_GL0001495,1
3-8_GL0003510,1
2-3_GL0046838,1
gene_1313309,1
51_GL0027983,1
gene_4627130,1
HF-S_4_GL0262532,1
1-3_GL0122189,1
gene_3922607,1
2-3_GL0032017,1
gene_2092607,1
1-1_GL0147482,1
1A-dyr1-07_GL0012971,1
G1-1A_GL0060440,1
gene_27323,1
2-3_GL0100389,1
2-3_GL0083691,1
1A-dyr4-07_GL0040447,1
gene_1094204,1
gene_331113,1
38_GL0018349,1
gene_2547817,1
S-Fe12_GL0161736,1
8-3_GL0087695,1
gene_2862183,1
7-3_GL0042437,1
gene_2441291,1
HF-S_4_GL0098409,1
gene_2185227,1
gene_3349227,1
G1-1A_GL0002594,1
HF-S_11_GL0201389,1
gene_4612318,1
8-2_GL0006399,1
OB-1_8_GL0173381,1
G1-1A_GL0096088,1
DSM22607_5_GL0190417,1
8-3_GL0086972,1
4-1_GL0063228,1
Chow_2_GL0080419,1
Chow_1_GL0130208,1
gene_4418377,1
G1-4A_GL0000012,1
Chow_2_GL0059162,1
NZ_RAYY01000044.1_cds_WP_120424547.1_3482,1
S-Fe12_GL0076408,1
gene_3793269,1
Chow_1_GL0039279,1
Food_12_GL0043864,1
Food_11_GL0144690,1
1-4_GL0041955,1
ERR1212018_Scaf371_3677,1
MC-0-1_GL0117988,1
1A-dyr4-07_GL0031250,1
S-Fe12_GL0139499,1
G1-1A_GL0071192,1
Chow_1_GL0278020,1
MH-6-2_GL0117141,1
39_GL0101831,1
S-Fe12_GL0064959,1
OB-1_11_GL0174622,1
gene_1773248,1
S-Fe10_GL0146377,1
DSM22607_11_GL0357501,1
gene_2823814,1
G1-1A_GL0112700,1
Chow_8_GL0197667,1
NZ_KI535329.1_cds_1325,1
S-Fe13_GL0056820,1
3-3_GL0089001,1
HF-F_14_GL0223049,1
30_GL0040862,1
Chow_4_GL0223505,1
gene_3796043,1
gene_3228523,1
gene_836524,1
MH-6-4_GL0089935,1
2-4_GL0000086,1
gene_3132043,1
2-5_GL0057770,1
5-6_GL0026317,1
gene_1602913,1
2A-dyr14-06_GL0054938,1
G1-4A_GL0045535,1
15_GL0147107,1
gene_1441920,1
NZ_RAYM01000087.1_cds_WP_120437663.1_4046,1
11_GL0144309,1
Chow_8_GL0272697,1
Food_9_GL0353118,1
1A-dyr4-07_GL0106570,1
4-2_GL0066532,1
NZ_RAZF01000038.1_cds_WP_120428586.1_1914,1
OB-1_2_GL0197956,1
4-1_GL0047737,1
Chow_8_GL0239287,1
2-3_GL0089019,1
53_GL0015377,1
6-7_GL0034805,1
DSM22607_5_GL0307229,1
MC-6-2_GL0081270,1
1-2_GL0025266,1
6-6_GL0109939,1
S-Fe10_GL0019174,1
36_GL0117951,1
gene_1125030,1
HF-F_14_GL0351121,1
AF73-05_6_GL0216293,1
1-1_GL0143705,1
gene_3114977,1
Food_6_GL0205095,1
OB-1_6_GL0017561,1
MH-6-3_GL0149643,1
G1-1A_GL0084264,1
Food_5_GL0324969,1
AF73-05_5_GL0306537,1
HF-S_9_GL0120118,1
Food_6_GL0162870,1
30_GL0084045,1
1A-dyr4-07_GL0078508,1
gene_4008477,1
gene_3655458,1
gene_1669244,1
G1-1A_GL0100759,1
OB-1_12_GL0072196,1
gene_2895804,1
gene_1892754,1
gene_2057584,1
6-7_GL0119087,1
gene_3781246,1
gene_2175832,1
MC-0-3_GL0049424,1
2-1_GL0093361,1
gene_1401700,1
HF-S_14_GL0147781,1
G1-1A_GL0083570,1
5-3_GL0046012,1
gene_4118172,1
S-Fe18_GL0085205,1
G1-1A_GL0076595,1
8-1_GL0090559,1
MC-0-1_GL0114053,1
gene_3848788,1
MH-0-5_GL0022595,1
Chow_1_GL0144350,1
DSM22607_5_GL0019835,1
Food_8_GL0211328,1
1A-dyr3-06_GL0043682,1
gene_2588043,1
8-2_GL0107471,1
11_GL0040612,1
gene_3118381,1
MC-6-4_GL0130061,1
HF-S_1_GL0188609,1
AF73-05_8_GL0293727,1
2-3_GL0004695,1
G1-1A_GL0117297,1
G1-1A_GL0037573,1
gene_2752750,1
Food_11_GL0112942,1
NZ_RAYE01000025.1_cds_WP_120444125.1_1762,1
gene_3251442,1
AF73-05_11_GL0383777,1
Food_2_GL0226707,1
gene_2340023,1
G1-1A_GL0065712,1
Chow_8_GL0102645,1
4-1_GL0009279,1
gene_479671,1
Chow_2_GL0154430,1
NZ_CP021421.1_cds_WP_068961243.1_1585,1
gene_810492,1
5-1_GL0031643,1
7-8_GL0014644,1
gene_1783229,1
Food_4_GL0159087,1
gene_257853,1
2_GL0006843,1
G1-5A_GL0004165,1
gene_1631323,1
Chow_1_GL0135096,1
G1-3A_GL0099415,1
gene_618321,1
G1-1A_GL0004652,1
NZ_CP021421.1_cds_WP_068961647.1_1126,1
gene_3477861,1
7-3_GL0071473,1
G1-1A_GL0045202,1
DSM22607_1_GL0099991,1
gene_3670230,1
8-3_GL0123443,1
NZ_RAZE01000014.1_cds_WP_120399676.1_589,1
2-6_GL0057779,1
S-Fe7_GL0109232,1
Group2-4A_GL0112393,1
NZ_RAZD01000044.1_cds_WP_120422747.1_2626,1
2-3_GL0105810,1
S-Fe3_GL0128989,1
Food_5_GL0185388,1
OB-1_12_GL0206525,1
S-Fe3_GL0212360,1
AF73-05_8_GL0429688,1
3B-dyr31-06_GL0044981,1
gene_1979398,1
Group2-2A_GL0045967,1
gene_820829,1
40_GL0068682,1
2B-dyr23-07_GL0053704,1
HF-F_6_GL0016269,1
gene_3628141,1
6-5_GL0133159,1
G1-1A_GL0057808,1
S-Fe16_GL0080124,1
HF-S_13_GL0265942,1
NZ_QZFS01000152.1_cds_WP_129184386.1_1543,1
DSM22607_12_GL0288000,1
11_GL0068537,1
S-Fe20_GL0052451,1
gene_3654205,1
gene_449481,1
2-3_GL0007128,1
gene_2639687,1
G1-1A_GL0103864,1
NZ_RAYF01000030.1_cds_WP_120438033.1_1415,1
1-5_GL0036003,1
AF73-05_14_GL0191623,1
2-5_GL0035511,1
3-8_GL0010633,1
Chow_8_GL0172016,1
19_GL0054124,1
G1-1A_GL0001800,1
NZ_NHMU01000002.1_cds_WP_065540253.1_1692,1
G1-1A_GL0087189,1
DSM22607_1_GL0067283,1
7-6_GL0104634,1
6-1_GL0094044,1
6-7_GL0004169,1
gene_2743336,1
G1-4A_GL0088090,1
Chow_8_GL0041769,1
gene_1852366,1
gene_3411737,1
23_GL0092843,1
gene_3444840,1
Chow_2_GL0084635,1
gene_2434357,1
gene_4386830,1
8-7_GL0081821,1
1-1_GL0036128,1
1A-dyr3-07_GL0040646,1
DSM22607_10_GL0376250,1
G1-1A_GL0063163,1
2A-dyr14-06_GL0025063,1
S-Fe12_GL0111888,1
gene_3178746,1
gene_641357,1
6-5_GL0013780,1
gene_3655734,1
2-3_GL0060478,1
1A-dyr4-07_GL0053227,1
2A-dyr14-06_GL0016434,1
gene_4491746,1
MH-0-3_GL0013787,1
gene_341639,1
gene_3062690,1
7-5_GL0151888,1
1-2_GL0028664,1
NZ_RAZH01000002.1_cds_WP_120391505.1_1478,1
7-5_GL0138727,1
AF73-05_4_GL0065253,1
gene_3178548,1
8-1_GL0032857,1
HF-S_12_GL0077814,1
Chow_8_GL0326156,1
gene_565775,1
gene_3620847,1
gene_4331723,1
gene_560581,1
38_GL0032628,1
gene_4631409,1
G1-1A_GL0066558,1
G1-1A_GL0112706,1
ERR1211980_Scaf54_3087,1
HF-F_10_GL0160000,1
26_GL0120265,1
MC-0-1_GL0118024,1
39_GL0083531,1
2-3_GL0012618,1
MC-6-2_GL0008871,1
gene_1645589,1
2-2_GL0074078,1
13_GL0059772,1
Food_5_GL0124238,1
30_GL0042604,1
Food_12_GL0020251,1
DSM22607_13_GL0079792,1
S-Fe12_GL0071644,1
4-8_GL0065657,1
HF-F_7_GL0057527,1
1-1_GL0130292,1
gene_2421879,1
MC-0-3_GL0011904,1
2-1_GL0040246,1
gene_4535466,1
gene_1197902,1
Chow_1_GL0296585,1
Chow_1_GL0056476,1
MH-0-5_GL0000854,1
3-3_GL0108811,1
DSM22607_12_GL0042354,1
G1-5A_GL0111063,1
G1-1A_GL0089275,1
7-1_GL0011864,1
S-Fe20_GL0016251,1
2-5_GL0000833,1
Group2-6A_GL0014973,1
AF73-05_14_GL0107643,1
11_GL0119599,1
Food_10_GL0211043,1
7-7_GL0105468,1
2-4_GL0003329,1
23_GL0066479,1
G1-1A_GL0024768,1
gene_1103428,1
2-3_GL0002947,1
25_GL0009068,1
45_GL0056201,1
OB-1_1_GL0091269,1
G1-1A_GL0081050,1
Group2-4A_GL0102669,1
G1-1A_GL0063011,1
gene_1518062,1
1-1_GL0002638,1
NZ_RAYH01000016.1_cds_WP_002517418.1_2049,1
4-3_GL0067568,1
HF-F_3_GL0002370,1
MC-6-1_GL0030282,1
AF73-05_6_GL0302007,1
7-3_GL0064384,1
14_GL0026754,1
gene_1405889,1
G1-5A_GL0189128,1
Food_2_GL0174983,1
OB-1_6_GL0239531,1
Chow_5_GL0062183,1
1-1_GL0077250,1
20_GL0040163,1
gene_4492281,1
HF-S_7_GL0268443,1
gene_1390154,1
33_GL0068865,1
39_GL0000820,1
NZ_RAYE01000025.1_cds_WP_120444154.1_1778,1
Food_12_GL0137580,1
G1-1A_GL0109297,1
1-7_GL0012361,1
2-3_GL0004734,1
gene_2516757,1
gene_1525707,1
2-3_GL0091930,1
DSM22607_8_GL0203723,1
7-1_GL0031239,1
DSM22607_2_GL0256142,1
gene_4564079,1
OB-1_2_GL0057021,1
MH-6-4_GL0139256,1
G1-1A_GL0101139,1
Chow_1_GL0135727,1
G1-8A_GL0101912,1
DSM22607_11_GL0025173,1
13_GL0001994,1
2-3_GL0068936,1
HF-F_4_GL0253355,1
G1-1A_GL0017528,1
G1-8A_GL0143141,1
gene_2699983,1
DSM22607_5_GL0175048,1
39_GL0059382,1
6-3_GL0081170,1
MH-6-5_GL0178081,1
47_GL0055883,1
S-Fe12_GL0116884,1
8-5_GL0031921,1
Chow_4_GL0044829,1
41_GL0093989,1
gene_3885737,1
NZ_RAYW01000011.1_cds_WP_121698902.1_64,1
Food_10_GL0272988,1
OB-1_1_GL0258524,1
S-Fe20_GL0077037,1
DSM22607_13_GL0152172,1
7_GL0031089,1
gene_4103682,1
Chow_1_GL0254173,1
Group2-3A_GL0116039,1
gene_817920,1
gene_4533619,1
MC-0-3_GL0045750,1
DSM22607_10_GL0353327,1
gene_2130185,1
G1-1A_GL0001423,1
2-3_GL0096855,1
15_GL0116494,1
14_GL0100952,1
G1-1A_GL0106047,1
HF-F_6_GL0414273,1
gene_3259872,1
OB-1_8_GL0035750,1
1-2_GL0013672,1
S-Fe8_GL0074046,1
Food_4_GL0226995,1
11_GL0135211,1
NZ_CP021421.1_cds_WP_068960573.1_2415,1
MC-6-2_GL0083728,1
HF-S_4_GL0360615,1
MH-0-5_GL0064261,1
gene_4556056,1
G1-1A_GL0110284,1
gene_4551083,1
MH-0-5_GL0030742,1
gene_4365288,1
20_GL0099820,1
G1-4A_GL0084219,1
G1-1A_GL0116703,1
S-Fe20_GL0027572,1
AF73-05_4_GL0007965,1
Food_14_GL0152633,1
Food_9_GL0411789,1
gene_2462732,1
gene_935772,1
2-3_GL0086210,1
S-Fe12_GL0096233,1
5-8_GL0065804,1
HF-S_14_GL0128180,1
gene_771008,1
gene_2787999,1
gene_218653,1
Chow_6_GL0092736,1
Food_13_GL0002606,1
DSM22607_12_GL0257332,1
S-Fe7_GL0266397,1
G1-1A_GL0066557,1
23_GL0091666,1
gene_384011,1
MH-6-3_GL0071323,1
1-1_GL0096475,1
Food_2_GL0006128,1
Food_13_GL0055095,1
NZ_KB822504.1_cds_WP_004067842.1_6066,1
gene_815531,1
NZ_RAZG01000001.1_cds_WP_120405959.1_1587,1
2-8_GL0036853,1
gene_1545989,1
AF73-05_14_GL0340543,1
Group2-1A_GL0019934,1
11_GL0062626,1
2-1_GL0024477,1
MC-0-1_GL0117831,1
1-5_GL0047604,1
S-Fe11_GL0027703,1
G1-1A_GL0059250,1
1A-dyr1-07_GL0002559,1
6-5_GL0115126,1
Food_11_GL0240392,1
8-5_GL0113403,1
gene_521154,1
Food_9_GL0418191,1
gene_3952076,1
HF-F_4_GL0319209,1
36_GL0071477,1
9_GL0044696,1
DSM22607_13_GL0026207,1
Food_5_GL0098256,1
NZ_OFSM01000002.1_cds_WP_103237967.1_840,1
16_GL0075357,1
Food_12_GL0000094,1
1-7_GL0136878,1
2-4_GL0052005,1
Chow_6_GL0104747,1
AF73-05_10_GL0226310,1
DSM22607_9_GL0366970,1
OB-1_11_GL0142624,1
1-1_GL0139445,1
NZ_RAYY01000008.1_cds_WP_120421410.1_5138,1
1-1_GL0118439,1
G1-1A_GL0003689,1
HF-F_4_GL0177175,1
4-8_GL0010181,1
24_GL0128951,1
Chow_7_GL0039085,1
MH-6-1_GL0018440,1
2-7_GL0033171,1
8-1_GL0007846,1
2-3_GL0050505,1
gene_4039428,1
7-1_GL0086363,1
Food_12_GL0010317,1
gene_586611,1
33_GL0116667,1
2-3_GL0083389,1
Group2-2A_GL0001901,1
gene_3799708,1
Food_10_GL0057110,1
gene_1701171,1
6-4_GL0061323,1
NZ_RAZG01000059.1_cds_WP_120409330.1_3748,1
Chow_7_GL0190868,1
G1-1A_GL0057406,1
gene_730014,1
Chow_1_GL0223965,1
NZ_RAZJ01000255.1_cds_1476,1
Chow_3_GL0124629,1
Food_10_GL0040642,1
Group2-1A_GL0103767,1
gene_1011294,1
S-Fe12_GL0080727,1
6-5_GL0003324,1
G1-1A_GL0045088,1
46_GL0018413,1
11_GL0050452,1
gene_3266188,1
gene_2739559,1
54_GL0060523,1
5-1_GL0085417,1
54_GL0144583,1
10_GL0069979,1
Food_7_GL0392262,1
2-3_GL0063079,1
Food_9_GL0278953,1
G1-1A_GL0013742,1
22_GL0106290,1
gene_949313,1
Group2-3A_GL0139961,1
1-8_GL0016481,1
gene_220794,1
G1-1A_GL0022940,1
G1-1A_GL0058383,1
23_GL0105179,1
12_GL0090758,1
S-Fe8_GL0219509,1
S-Fe9_GL0156542,1
5-3_GL0017866,1
S-Fe3_GL0003496,1
MH-6-2_GL0011303,1
13_GL0048990,1
1-2_GL0056913,1
MH-6-5_GL0096381,1
gene_3308343,1
Food_5_GL0026903,1
G1-1A_GL0013105,1
10_GL0066039,1
Chow_8_GL0308742,1
1-2_GL0013664,1
HF-F_14_GL0390986,1
NZ_RAYY01000063.1_cds_4377,1
Food_13_GL0153184,1
34_GL0034287,1
Chow_6_GL0083505,1
AF73-05_10_GL0159829,1
Group2-3A_GL0064819,1
5-2_GL0027464,1
6-2_GL0043947,1
gene_1987536,1
gene_2591356,1
gene_3617797,1
G1-1A_GL0070527,1
HF-F_9_GL0195792,1
S-Fe6_GL0090396,1
HF-F_4_GL0271949,1
20_GL0019230,1
gene_2555332,1
S-Fe2_GL0124642,1
S-Fe9_GL0148746,1
20_GL0045611,1
28_GL0091505,1
NZ_RAYW01000049.1_cds_WP_121700353.1_2078,1
gene_4365557,1
3-3_GL0070745,1
gene_1391834,1
G1-2A_GL0032212,1
4_GL0078204,1
NZ_CP021421.1_cds_WP_068960901.1_1990,1
16_GL0021471,1
MC-0-1_GL0114222,1
gene_3012423,1
3A-dyr30-06_GL0051232,1
2-5_GL0063554,1
HF-F_12_GL0050428,1
G1-1A_GL0045731,1
6-5_GL0099999,1
HF-S_3_GL0102602,1
2A-dyr16-07_GL0059564,1
6-6_GL0061374,1
MC-6-2_GL0009256,1
HF-S_4_GL0266118,1
gene_2352413,1
HF-F_1_GL0200583,1
11_GL0119756,1
gene_4435533,1
G1-1A_GL0070726,1
8-4_GL0081464,1
OB-1_5_GL0105335,1
2-3_GL0102183,1
23_GL0042120,1
Chow_2_GL0012625,1
2-2_GL0048772,1
NZ_RAYY01000050.1_cds_WP_120424764.1_3908,1
NZ_RAYR01000002.1_cds_WP_120410695.1_2167,1
3_GL0034887,1
2-4_GL0093971,1
4_GL0061892,1
gene_630079,1
Group2-8A_GL0054680,1
gene_1620158,1
5-6_GL0115807,1
gene_3350696,1
6-1_GL0023184,1
Chow_1_GL0057678,1
G1-1A_GL0001391,1
S-Fe1_GL0011528,1
S-Fe10_GL0048079,1
G1-1A_GL0082979,1
AF73-05_4_GL0023883,1
gene_1121077,1
Group2-3A_GL0127814,1
7-5_GL0146795,1
gene_2971345,1
2-3_GL0042473,1
gene_4300274,1
gene_1819837,1
2-1_GL0003270,1
2-3_GL0086216,1
NZ_QZFS01000026.1_cds_3626,1
6-6_GL0100118,1
HF-S_14_GL0116018,1
S-Fe10_GL0090554,1
NZ_QZFS01000039.1_cds_WP_129179339.1_5158,1
S-Fe7_GL0168803,1
gene_2638098,1
gene_4010984,1
4-8_GL0064336,1
gene_3614149,1
Food_11_GL0111514,1
Food_14_GL0328266,1
HF-S_12_GL0145190,1
S-Fe8_GL0138694,1
S-Fe10_GL0166127,1
6-2_GL0018518,1
gene_4252354,1
MH-0-5_GL0037372,1
MC-0-1_GL0061460,1
S-Fe12_GL0090999,1
6-4_GL0072867,1
12_GL0039800,1
Group2-7A_GL0018488,1
33_GL0059865,1
DSM22607_4_GL0022747,1
G1-6A_GL0088807,1
10_GL0092634,1
S-Fe12_GL0171008,1
NZ_RAYH01000006.1_cds_WP_002517195.1_1186,1
HF-S_5_GL0036803,1
HF-S_12_GL0260411,1
Chow_1_GL0090625,1
gene_3782026,1
G1-1A_GL0028743,1
Food_9_GL0389027,1
gene_2508146,1
MC-6-1_GL0114418,1
gene_604044,1
Chow_8_GL0043973,1
4-6_GL0094159,1
G1-5A_GL0129663,1
7-7_GL0044821,1
11_GL0084534,1
Food_1_GL0282202,1
gene_3994719,1
Chow_4_GL0151787,1
S-Fe12_GL0160622,1
G1-1A_GL0070570,1
gene_1954654,1
MH-6-5_GL0090842,1
S-Fe9_GL0144460,1
Chow_1_GL0165665,1
2-3_GL0102174,1
MC-6-1_GL0013674,1
Group2-3A_GL0207986,1
gene_2355226,1
gene_763444,1
Food_7_GL0294648,1
5-5_GL0020207,1
8-3_GL0125083,1
AF73-05_8_GL0407862,1
3-5_GL0062720,1
2-3_GL0009975,1
2-4_GL0044700,1
G1-4A_GL0063839,1
gene_3797919,1
DSM22607_4_GL0321735,1
HF-F_13_GL0291557,1
4_GL0084087,1
23_GL0049503,1
gene_1216660,1
DSM22607_2_GL0139762,1
HF-S_14_GL0086981,1
2-4_GL0035975,1
10_GL0002854,1
gene_1564008,1
HF-F_12_GL0105682,1
gene_2310871,1
gene_2865250,1
gene_3969015,1
MC-6-2_GL0037001,1
5-6_GL0059933,1
MH-0-5_GL0138965,1
gene_3319848,1
Food_11_GL0082278,1
S-Fe12_GL0160633,1
2-3_GL0050511,1
gene_1231737,1
7-1_GL0078831,1
1-5_GL0029109,1
G1-4A_GL0019788,1
gene_2518703,1
G1-1A_GL0083571,1
G1-1A_GL0004087,1
Food_10_GL0219695,1
HF-S_12_GL0139897,1
2-2_GL0107797,1
NZ_RAYY01000007.1_cds_WP_120421226.1_4966,1
6-4_GL0006671,1
Group2-3A_GL0206974,1
4-7_GL0142663,1
S-Fe12_GL0171955,1
gene_2538148,1
Group2-8A_GL0098990,1
gene_393366,1
5-2_GL0061087,1
6-2_GL0041982,1
1A-dyr2-07_GL0073155,1
NZ_RAZK01000005.1_cds_WP_120481469.1_5052,1
10_GL0069416,1
OB-1_3_GL0109872,1
10_GL0001921,1
40_GL0089870,1
10_GL0065924,1
G1-7A_GL0000769,1
1A-dyr1-07_GL0026241,1
MC-0-3_GL0104673,1
gene_257847,1
Chow_2_GL0218772,1
HF-S_6_GL0212629,1
NZ_OFSM01000025.1_cds_WP_103241381.1_1209,1
AF73-05_9_GL0392679,1
5-2_GL0042612,1
gene_1708666,1
Group2-7A_GL0008605,1
S-Fe11_GL0130155,1
gene_2426997,1
MC-6-1_GL0036101,1
Chow_7_GL0265000,1
S-Fe10_GL0059061,1
7-8_GL0084933,1
S-Fe10_GL0072303,1
Chow_1_GL0236848,1
NZ_NHMQ01000001.1_cds_271,1
Group2-8A_GL0155501,1
35_GL0130229,1
8-1_GL0076516,1
11_GL0087244,1
MH-6-5_GL0043437,1
gene_752320,1
gene_2124271,1
HF-F_4_GL0215241,1
S-Fe20_GL0074086,1
40_GL0031810,1
NZ_NHMU01000004.1_cds_WP_065538211.1_2707,1
gene_3337256,1
AF73-05_11_GL0149430,1
Food_8_GL0174256,1
S-Fe7_GL0067750,1
6-4_GL0093276,1
HF-S_10_GL0019388,1
Food_13_GL0099402,1
1A-dyr3-06_GL0029963,1
gene_1251500,1
HF-S_14_GL0019828,1
gene_1009605,1
4-1_GL0028406,1
S-Fe2_GL0047097,1
G1-2A_GL0032120,1
G1-5A_GL0064877,1
Food_12_GL0016764,1
gene_4333324,1
G1-5A_GL0064423,1
1A-dyr1-07_GL0046904,1
gene_3425484,1
2-3_GL0042471,1
gene_3720690,1
S-Fe9_GL0286895,1
gene_1181499,1
Chow_4_GL0162028,1
gene_345283,1
S-Fe12_GL0101123,1
2A-dyr14-06_GL0035298,1
NZ_CP021421.1_cds_WP_068961039.1_1832,1
G1-1A_GL0095224,1
S-Fe11_GL0124930,1
DSM22607_8_GL0186841,1
MC-6-2_GL0103909,1
NZ_OFSM01000054.1_cds_WP_103242465.1_2203,1
1-2_GL0053341,1
51_GL0029723,1
gene_3422824,1
S-Fe2_GL0207246,1
OB-1_7_GL0066768,1
gene_2661156,1
Chow_1_GL0023610,1
MC-0-1_GL0022663,1
G1-3A_GL0077502,1
2-3_GL0084490,1
