gene,postFMT_1_colon
gene_4477636,1
12_GL0139772,1
gene_3895156,1
32_GL0078671,1
MC-0-3_GL0051210,1
gene_4634716,1
Food_11_GL0318106,1
gene_3822664,1
gene_4319860,1
Food_4_GL0020654,1
10_GL0061868,1
MC-6-1_GL0042410,1
gene_3396826,1
gene_3818349,1
gene_579133,1
NZ_RAYW01000055.1_cds_WP_121700383.1_2220,1
S-Fe6_GL0015351,1
ERR1212018_Scaf164_2419,1
gene_2829842,1
ERR1212009_Scaf179_2863,1
16_GL0003595,1
MH-0-5_GL0037372,1
1-1_GL0024726,1
gene_4463400,1
gene_3363609,1
gene_3183354,1
10_GL0013257,1
gene_3915075,1
1A-dyr2-07_GL0063364,1
gene_591799,1
DSM22607_12_GL0205560,1
NZ_RAYB01000067.1_cds_WP_121708463.1_3183,1
gene_3931678,1
45_GL0166378,1
gene_3194822,1
6-2_GL0024336,1
gene_1191386,1
gene_3871183,1
Chow_8_GL0074890,1
NZ_RAZL01000007.1_cds_WP_117610678.1_4386,1
gene_4557471,1
gene_2703065,1
gene_4163749,1
gene_4061367,1
gene_752845,1
gene_3437424,1
gene_3253523,1
gene_3384184,1
4-8_GL0093956,1
5-4_GL0119073,1
gene_886987,1
OB-1_1_GL0273975,1
gene_4376496,1
gene_140568,1
gene_3852172,1
gene_3684337,1
gene_2778973,1
gene_3805997,1
10_GL0082742,1
16_GL0095534,1
gene_3990545,1
gene_2691311,1
35_GL0130220,1
NZ_RAYW01000011.1_cds_WP_121698895.1_56,1
1-6_GL0025733,1
3-6_GL0003338,1
ERR1212018_Scaf61_1255,1
1A-dyr2-07_GL0066985,1
gene_4477033,1
Group2-3A_GL0212103,1
gene_3637646,1
gene_4489033,1
2-1_GL0016042,1
MC-0-1_GL0010164,1
HF-S_7_GL0104459,1
NZ_RAYR01000016.1_cds_WP_120412434.1_360,1
gene_2516846,1
gene_2986131,1
2B-dyr19-06_GL0052820,1
AF73-05_2_GL0243699,1
HF-F_10_GL0137692,1
gene_3689265,1
5-1_GL0025669,1
1-1_GL0059422,1
HF-F_6_GL0159118,1
S-Fe10_GL0060291,1
gene_3722089,1
gene_4126848,1
gene_1881718,1
gene_4232950,1
NZ_RAYW01000009.1_cds_WP_121698622.1_2573,1
gene_3269422,1
Food_10_GL0169931,1
Chow_5_GL0065411,1
S-Fe16_GL0048488,1
gene_3665506,1
Chow_1_GL0050456,1
G1-1A_GL0012822,1
50_GL0053500,1
MC-0-1_GL0096200,1
gene_4054201,1
gene_625035,1
gene_4018367,1
gene_2197992,1
gene_4351220,1
gene_4163164,1
gene_4362722,1
gene_4293290,1
gene_2767467,1
gene_4623404,1
NZ_RAYW01000031.1_cds_WP_121699957.1_1369,1
gene_3641881,1
Chow_4_GL0174002,1
AF73-05_6_GL0372099,1
gene_4044736,1
1-1_GL0005842,1
Food_11_GL0313553,1
gene_3669318,1
24_GL0094366,1
Food_10_GL0041843,1
HF-S_14_GL0035596,1
8_GL0181629,1
S-Fe10_GL0010444,1
Chow_8_GL0110512,1
1-4_GL0085091,1
1-6_GL0063732,1
gene_3520316,1
HF-S_6_GL0123361,1
8-3_GL0042704,1
HF-F_11_GL0054362,1
AF73-05_6_GL0107037,1
gene_4054457,1
gene_3617912,1
gene_3893045,1
Food_12_GL0222665,1
gene_4473927,1
gene_1148672,1
MC-6-1_GL0009224,1
1A-dyr4-07_GL0087349,1
gene_1424042,1
gene_1789123,1
gene_3417965,1
gene_381512,1
AF73-05_11_GL0184398,1
gene_1938868,1
gene_1333560,1
HF-F_5_GL0255722,1
gene_2946836,1
gene_2311223,1
1-4_GL0012382,1
Chow_2_GL0052911,1
Chow_4_GL0176226,1
AF73-05_7_GL0015413,1
MC-6-2_GL0145958,1
S-Fe6_GL0187642,1
gene_4403487,1
gene_1856849,1
gene_4315090,1
gene_3449453,1
gene_4539399,1
HF-F_13_GL0401273,1
S-Fe2_GL0065608,1
Group2-6A_GL0143385,1
gene_2447380,1
gene_4411063,1
gene_3588756,1
gene_386616,1
gene_996363,1
gene_3610196,1
gene_4195879,1
gene_4231491,1
gene_1497027,1
S-Fe16_GL0007933,1
17_GL0112360,1
OB-1_1_GL0354871,1
gene_4323988,1
gene_4035607,1
gene_3702692,1
gene_2854630,1
gene_2004434,1
gene_3845656,1
gene_3381109,1
gene_3073650,1
gene_4177651,1
DSM22607_2_GL0101773,1
gene_4534843,1
gene_4492466,1
11_GL0068447,1
Chow_4_GL0095431,1
gene_4107607,1
gene_4080164,1
gene_4450687,1
gene_787726,1
DSM22607_11_GL0321655,1
S-Fe1_GL0090073,1
1A-dyr4-07_GL0009721,1
Group2-3A_GL0211999,1
OB-1_12_GL0327055,1
MH-6-5_GL0113399,1
51_GL0068709,1
gene_4023422,1
gene_183504,1
NZ_RAYW01000018.1_cds_WP_121699438.1_608,1
DSM22607_2_GL0008481,1
gene_4498049,1
S-Fe5_GL0122787,1
gene_4133160,1
DSM22607_7_GL0019926,1
10_GL0095818,1
OB-1_1_GL0080488,1
AF73-05_2_GL0359733,1
1A-dyr2-07_GL0021261,1
gene_3173221,1
8-4_GL0080212,1
gene_3232476,1
gene_1231670,1
gene_4473333,1
1A-dyr2-07_GL0054651,1
gene_1781192,1
gene_3016708,1
NZ_KB822468.1_cds_WP_004082015.1_5369,1
AF73-05_4_GL0375136,1
gene_3364528,1
gene_3399589,1
HF-S_3_GL0295128,1
8-1_GL0032012,1
gene_3730947,1
1-4_GL0054408,1
gene_3858250,1
gene_3763631,1
gene_3991060,1
HF-F_3_GL0159952,1
1A-dyr2-07_GL0069730,1
gene_3991632,1
NZ_KB822474.1_cds_WP_004055291.1_1557,1
HF-F_14_GL0251641,1
G1-4A_GL0012920,1
Food_13_GL0109020,1
gene_3190367,1
gene_1787128,1
gene_2659396,1
gene_4255056,1
MC-0-3_GL0011203,1
2-1_GL0107451,1
6-7_GL0082417,1
NZ_KB822475.1_cds_WP_004055649.1_1644,1
gene_3210619,1
S-Fe10_GL0032683,1
S-Fe10_GL0131128,1
gene_3866691,1
gene_4499518,1
DSM22607_6_GL0080994,1
Chow_2_GL0129887,1
S-Fe1_GL0037698,1
S-Fe17_GL0030641,1
AF73-05_11_GL0188125,1
gene_2613595,1
gene_2984559,1
gene_4564896,1
1A-dyr2-07_GL0030391,1
gene_4424830,1
gene_2300818,1
gene_4569908,1
S-Fe6_GL0189004,1
11_GL0023804,1
gene_4417309,1
10_GL0005493,1
gene_3417131,1
Chow_1_GL0197833,1
S-Fe20_GL0087469,1
DSM22607_2_GL0124404,1
NZ_QZFR01000008.1_cds_WP_129303210.1_2216,1
gene_3803878,1
gene_3194920,1
2-1_GL0006722,1
gene_3672438,1
Group2-3A_GL0001135,1
NZ_RAYQ01000028.1_cds_WP_016292401.1_2116,1
gene_4236404,1
Chow_4_GL0217879,1
gene_3611976,1
gene_3270556,1
gene_4147817,1
HF-F_14_GL0422768,1
gene_2804138,1
gene_2865111,1
5-2_GL0059961,1
gene_3594714,1
NZ_KB822441.1_cds_WP_004069865.1_875,1
NZ_QWMU01000045.1_cds_WP_076149548.1_1309,1
DSM22607_5_GL0168127,1
AF73-05_13_GL0039338,1
Food_10_GL0071330,1
10_GL0055281,1
gene_3126507,1
gene_3321065,1
gene_4129579,1
gene_3241007,1
26_GL0037142,1
MC-0-1_GL0110912,1
gene_4505498,1
gene_4446004,1
gene_3675456,1
AF73-05_7_GL0357154,1
10_GL0086449,1
gene_4219635,1
gene_2340367,1
gene_3934726,1
gene_2847059,1
14_GL0002737,1
gene_3983670,1
MC-6-1_GL0075521,1
Group2-2A_GL0070563,1
HF-S_1_GL0001282,1
gene_4068721,1
gene_3582467,1
gene_2787204,1
gene_2947383,1
gene_1058666,1
gene_3238170,1
gene_1857677,1
gene_3888002,1
gene_3960301,1
S-Fe20_GL0107475,1
gene_4039336,1
gene_3128519,1
10_GL0051755,1
S-Fe11_GL0068870,1
gene_3868937,1
7-3_GL0015812,1
AF73-05_14_GL0341871,1
gene_631737,1
AF73-05_13_GL0034482,1
gene_2691433,1
G1-3A_GL0096595,1
S-Fe11_GL0139836,1
gene_4355929,1
S-Fe7_GL0297218,1
33_GL0101786,1
Group2-7A_GL0000481,1
gene_3002339,1
5-5_GL0082985,1
gene_3520419,1
gene_3248235,1
7_GL0001633,1
10_GL0001104,1
NZ_CP021421.1_cds_WP_084274057.1_1777,1
NZ_RAZE01000038.1_cds_WP_120400864.1_2691,1
Chow_2_GL0106865,1
gene_3343178,1
gene_3489202,1
8-7_GL0074698,1
S-Fe18_GL0026495,1
AF73-05_7_GL0083222,1
G1-8A_GL0132134,1
gene_187733,1
gene_4228833,1
7-1_GL0077770,1
gene_4588639,1
HF-F_12_GL0113615,1
gene_3984007,1
gene_549407,1
Food_13_GL0067098,1
gene_139563,1
gene_4138778,1
MC-0-3_GL0066082,1
DSM22607_9_GL0231600,1
S-Fe3_GL0080175,1
AF73-05_4_GL0369937,1
55_GL0050569,1
gene_3118754,1
Chow_8_GL0003160,1
33_GL0053887,1
gene_1323506,1
gene_3516765,1
gene_3622494,1
gene_3717053,1
gene_532287,1
gene_3832546,1
gene_3880348,1
G1-7A_GL0060634,1
10_GL0037516,1
13_GL0009130,1
gene_3320619,1
gene_4403955,1
HF-S_1_GL0232158,1
gene_4338807,1
NZ_RAYS01000009.1_cds_WP_121765545.1_4020,1
gene_3007758,1
31_GL0054976,1
Food_4_GL0083380,1
NZ_QWMU01000026.1_cds_WP_004047656.1_806,1
AF73-05_2_GL0006461,1
10_GL0022767,1
DSM22607_1_GL0279534,1
gene_4220387,1
S-Fe11_GL0049156,1
MH-6-2_GL0070701,1
Food_3_GL0179348,1
1-1_GL0019823,1
10_GL0030366,1
DSM22607_13_GL0026316,1
gene_3116163,1
NZ_QIBY01000023.1_cds_WP_123186212.1_1815,1
gene_1413214,1
5-3_GL0025624,1
gene_128524,1
gene_1331121,1
gene_4373348,1
10_GL0035373,1
NZ_RAYW01000046.1_cds_WP_121700317.1_2039,1
gene_3803361,1
gene_1948130,1
gene_2810425,1
gene_4581129,1
gene_2118649,1
gene_3056408,1
gene_2631547,1
Chow_2_GL0128213,1
S-Fe6_GL0153608,1
gene_2930238,1
HF-F_3_GL0203807,1
gene_3349053,1
S-Fe10_GL0030387,1
gene_4309657,1
MC-0-1_GL0091154,1
12_GL0089878,1
gene_1909570,1
AF73-05_8_GL0360312,1
gene_3326825,1
gene_872538,1
14_GL0006728,1
gene_4198429,1
Food_8_GL0372288,1
gene_4326825,1
gene_2204161,1
gene_3631681,1
1B-dyr11-07_GL0012943,1
10_GL0093240,1
13_GL0013215,1
gene_4084056,1
gene_4008409,1
Group2-2A_GL0054829,1
gene_3742818,1
gene_2812744,1
gene_2511401,1
gene_1444947,1
gene_4407167,1
S-Fe13_GL0023617,1
gene_4265836,1
HF-S_13_GL0075579,1
Food_13_GL0147888,1
Food_2_GL0161751,1
gene_3535425,1
gene_3628304,1
Food_13_GL0125524,1
NZ_NHMQ01000001.1_cds_WP_065535501.1_213,1
gene_4109181,1
AF73-05_8_GL0143254,1
32_GL0071498,1
23_GL0077507,1
gene_3087165,1
Chow_8_GL0040116,1
gene_1730395,1
S-Fe5_GL0068402,1
gene_3249077,1
gene_4405812,1
S-Fe10_GL0137710,1
gene_4227011,1
HF-S_1_GL0177237,1
gene_4570046,1
gene_4323675,1
gene_4048924,1
gene_4575835,1
gene_4326498,1
gene_4611749,1
gene_3655166,1
gene_4435713,1
gene_3876638,1
gene_2889706,1
5_GL0125550,1
NZ_CP021421.1_cds_WP_088294836.1_2,1
gene_64763,1
gene_3898663,1
gene_3357135,1
10_GL0030357,1
gene_2371936,1
NZ_CP021421.1_cds_WP_068961219.1_1613,1
gene_2358888,1
gene_2807486,1
gene_3634619,1
gene_4215446,1
G1-7A_GL0009543,1
2-2_GL0143580,1
Chow_1_GL0097124,1
gene_3119308,1
gene_4620306,1
Chow_6_GL0007268,1
gene_4628188,1
10_GL0096077,1
gene_4286150,1
Chow_1_GL0130625,1
1A-dyr2-07_GL0027663,1
OB-1_4_GL0048102,1
1-1_GL0000794,1
Group2-2A_GL0145990,1
gene_4524046,1
gene_2383975,1
S-Fe6_GL0064384,1
35_GL0002860,1
gene_4434861,1
17_GL0140610,1
AF73-05_14_GL0019485,1
G1-3A_GL0071185,1
gene_4619994,1
gene_2869998,1
NZ_NHMT01000001.1_cds_WP_065532899.1_200,1
Food_5_GL0005933,1
1A-dyr2-07_GL0066984,1
gene_4189169,1
gene_4428463,1
1-1_GL0070862,1
gene_3122681,1
gene_1181842,1
gene_1807143,1
gene_3870176,1
Food_3_GL0272397,1
Chow_6_GL0089437,1
gene_1180888,1
Food_13_GL0209901,1
G1-1A_GL0053024,1
gene_3219598,1
gene_1768048,1
AF73-05_4_GL0306919,1
20_GL0100446,1
gene_3961843,1
gene_1119241,1
S-Fe20_GL0183812,1
MC-6-2_GL0094721,1
gene_4280338,1
gene_3854067,1
gene_4041314,1
6-2_GL0090408,1
OB-1_8_GL0110300,1
gene_2476909,1
Chow_1_GL0291645,1
gene_3007900,1
gene_4402267,1
gene_470833,1
Group2-5A_GL0016450,1
OB-1_7_GL0127263,1
Food_6_GL0128348,1
NZ_RAZD01000043.1_cds_WP_120422743.1_2616,1
3_GL0018221,1
gene_4078938,1
Chow_3_GL0294630,1
gene_2072557,1
gene_3024335,1
gene_4414537,1
gene_4549796,1
4_GL0044334,1
Food_10_GL0232410,1
MC-6-2_GL0179174,1
3-1_GL0069108,1
S-Fe1_GL0078109,1
MC-0-1_GL0037109,1
Chow_4_GL0296754,1
gene_75804,1
gene_4012248,1
1_GL0047446,1
5-3_GL0088598,1
gene_4192698,1
gene_3332306,1
1-1_GL0074297,1
2-8_GL0036666,1
gene_3148444,1
gene_4610401,1
gene_4159241,1
S-Fe10_GL0110653,1
AF73-05_2_GL0005091,1
gene_4496712,1
gene_2350536,1
gene_4148881,1
gene_1341984,1
S-Fe20_GL0031431,1
11_GL0062991,1
gene_2866812,1
37_GL0042334,1
S-Fe11_GL0110728,1
gene_3146758,1
gene_2827525,1
gene_4467483,1
gene_4022376,1
Chow_5_GL0085871,1
gene_4347485,1
gene_2262107,1
Chow_2_GL0162255,1
S-Fe10_GL0076142,1
gene_3788923,1
gene_137205,1
gene_3497024,1
gene_3724188,1
MC-6-5_GL0080606,1
Food_10_GL0257258,1
MC-6-1_GL0070148,1
gene_1618830,1
gene_2149782,1
HF-S_1_GL0173359,1
gene_3752592,1
10_GL0014270,1
11_GL0035903,1
S-Fe20_GL0129916,1
gene_4086450,1
S-Fe10_GL0094073,1
gene_3345947,1
gene_3442659,1
gene_4401927,1
gene_3476535,1
DSM22607_1_GL0202455,1
Chow_8_GL0245526,1
S-Fe1_GL0051995,1
MH-6-4_GL0054113,1
AF73-05_11_GL0027489,1
AF73-05_2_GL0146866,1
gene_4316218,1
gene_2542607,1
gene_4013141,1
10_GL0050112,1
31_GL0052299,1
NZ_KB822407.1_cds_WP_004050253.1_1370,1
AF73-05_8_GL0430479,1
gene_2542366,1
gene_4184315,1
MH-0-3_GL0010031,1
NZ_RAYG01000071.1_cds_WP_121737417.1_3584,1
S-Fe9_GL0005208,1
gene_4545358,1
AF73-05_11_GL0055617,1
8-8_GL0095130,1
5-8_GL0115502,1
Food_4_GL0021747,1
gene_3975241,1
gene_3988976,1
gene_4579241,1
gene_4378839,1
gene_2811728,1
31_GL0032615,1
Chow_4_GL0179910,1
3-4_GL0049247,1
gene_3844377,1
gene_2648988,1
AF73-05_7_GL0257498,1
MC-6-2_GL0147411,1
gene_2724711,1
AF73-05_4_GL0393595,1
gene_4086135,1
Food_2_GL0200775,1
gene_4548128,1
MC-6-3_GL0040731,1
Food_14_GL0135969,1
gene_4119713,1
Chow_1_GL0045590,1
2-6_GL0040429,1
gene_3008160,1
HF-S_11_GL0278684,1
Food_11_GL0383882,1
8-5_GL0095310,1
HF-S_12_GL0036195,1
1-1_GL0037595,1
20_GL0136251,1
gene_4561668,1
gene_3537464,1
gene_3806411,1
gene_3722346,1
10_GL0030356,1
gene_4340387,1
gene_3535285,1
gene_3069695,1
gene_3197048,1
gene_2657250,1
G1-1A_GL0050137,1
Food_11_GL0017772,1
DSM22607_13_GL0210449,1
gene_4129477,1
gene_4285140,1
gene_2811446,1
Food_10_GL0251880,1
gene_3257825,1
gene_4473594,1
gene_2349280,1
38_GL0004120,1
gene_4157228,1
gene_4426903,1
S-Fe10_GL0035645,1
10_GL0047619,1
NZ_QZFS01000032.1_cds_WP_129178896.1_4469,1
DSM22607_8_GL0016475,1
16_GL0095711,1
gene_701988,1
HF-F_10_GL0281259,1
2-1_GL0094480,1
Food_9_GL0300821,1
Chow_2_GL0239412,1
gene_4464614,1
gene_3472334,1
AF73-05_1_GL0270450,1
Chow_5_GL0289221,1
gene_3327492,1
AF73-05_9_GL0335312,1
gene_4058848,1
53_GL0051867,1
gene_2121380,1
gene_2580851,1
gene_3125688,1
gene_3971071,1
gene_3031432,1
G1-8A_GL0073347,1
gene_3019887,1
gene_4322465,1
Group2-6A_GL0012903,1
Group2-2A_GL0116808,1
MC-0-3_GL0001445,1
gene_3563797,1
gene_3741493,1
NZ_RAYB01000069.1_cds_WP_121708480.1_3355,1
gene_3681069,1
NZ_CP021421.1_cds_WP_068960032.1_370,1
31_GL0053558,1
OB-1_11_GL0005319,1
5-3_GL0001996,1
gene_4262816,1
S-Fe10_GL0050640,1
gene_3475492,1
gene_3338691,1
Chow_4_GL0210565,1
gene_3609751,1
gene_3997338,1
DSM22607_11_GL0141454,1
1A-dyr4-07_GL0017525,1
1-8_GL0071677,1
NZ_KB822571.1_cds_WP_010801780.1_2650,1
5-2_GL0009536,1
gene_3338695,1
S-Fe11_GL0150413,1
10_GL0081474,1
Chow_1_GL0210713,1
gene_2843446,1
13_GL0012801,1
Food_14_GL0024442,1
gene_3406150,1
NZ_RAZA01000014.1_cds_506,1
gene_4281885,1
gene_3860867,1
gene_4292538,1
G1-5A_GL0057285,1
Food_9_GL0011045,1
G1-4A_GL0052219,1
gene_3787455,1
HF-F_11_GL0286084,1
gene_4001762,1
gene_2645706,1
Food_5_GL0105988,1
gene_2444121,1
HF-F_4_GL0328887,1
1-1_GL0007872,1
gene_2217819,1
MC-0-3_GL0007009,1
gene_1291714,1
gene_3070788,1
gene_2828060,1
gene_1587708,1
NZ_RAZD01000030.1_cds_WP_120422106.1_2079,1
gene_4094104,1
gene_4534552,1
AF73-05_10_GL0091520,1
gene_3926134,1
gene_4105952,1
gene_3621477,1
50_GL0077109,1
7-1_GL0070019,1
10_GL0003255,1
gene_361964,1
DSM22607_10_GL0244058,1
MC-6-2_GL0015921,1
gene_3646252,1
S-Fe9_GL0245788,1
G1-4A_GL0014361,1
Chow_1_GL0158312,1
gene_1813630,1
Chow_8_GL0214046,1
Food_11_GL0218770,1
4-4_GL0084459,1
gene_4383377,1
gene_1312346,1
NZ_RAYD01000135.1_cds_WP_120465564.1_365,1
gene_3399540,1
2A-dyr16-06_GL0011133,1
gene_4233022,1
gene_4478453,1
Chow_5_GL0023794,1
16_GL0095723,1
MC-6-1_GL0038570,1
11_GL0050510,1
gene_3749300,1
Group2-2A_GL0121947,1
gene_3783367,1
S-Fe2_GL0160697,1
Chow_8_GL0256480,1
MC-6-3_GL0041688,1
gene_3243002,1
gene_1093214,1
gene_4036821,1
1A-dyr2-07_GL0065910,1
gene_2193687,1
HF-S_8_GL0168747,1
gene_4315702,1
2A-dyr13-07_GL0003863,1
G1-1A_GL0113967,1
5-2_GL0083278,1
5-8_GL0094096,1
gene_4346463,1
gene_2536055,1
gene_3175767,1
gene_2667189,1
gene_1611837,1
Chow_1_GL0228202,1
Food_8_GL0306499,1
G1-1A_GL0122087,1
gene_4082820,1
Food_9_GL0271268,1
1A-dyr2-07_GL0067608,1
gene_2472536,1
gene_3282927,1
5_GL0134880,1
gene_4509426,1
gene_3348501,1
gene_1446732,1
Chow_5_GL0267526,1
16_GL0049454,1
Group2-2A_GL0113031,1
gene_3046231,1
5-1_GL0063073,1
gene_3343009,1
S-Fe10_GL0127809,1
ERR1211992_Scaf21_1843,1
gene_3782412,1
gene_4089854,1
S-Fe9_GL0073189,1
gene_3731782,1
OB-1_13_GL0187656,1
AF73-05_14_GL0071966,1
gene_4600943,1
gene_3440399,1
gene_4012302,1
gene_4326614,1
gene_3863150,1
S-Fe18_GL0008268,1
gene_3349880,1
gene_1142580,1
20_GL0017842,1
gene_3602197,1
gene_4351873,1
DSM22607_1_GL0211295,1
gene_3689845,1
gene_4595754,1
20_GL0031917,1
HF-S_4_GL0009240,1
gene_4237203,1
HF-S_11_GL0160215,1
30_GL0000050,1
MC-6-2_GL0080981,1
Chow_8_GL0083049,1
gene_4197095,1
gene_3878319,1
gene_3390660,1
S-Fe11_GL0006537,1
gene_3917781,1
gene_4419103,1
NZ_NHMQ01000003.1_cds_WP_065534371.1_2874,1
1A-dyr2-07_GL0069597,1
Chow_5_GL0196272,1
Chow_1_GL0150689,1
gene_3787808,1
gene_4398431,1
G1-5A_GL0051469,1
NZ_KE159646.1_cds_WP_016310405.1_2148,1
gene_3891405,1
gene_3092655,1
S-Fe18_GL0034317,1
gene_3550154,1
gene_4283907,1
gene_3295704,1
AF73-05_3_GL0219195,1
NZ_CP021421.1_cds_WP_068959925.1_521,1
Food_3_GL0216063,1
AF73-05_7_GL0073834,1
gene_1333201,1
S-Fe4_GL0096858,1
ERR1211980_Scaf90_3563,1
gene_3645205,1
gene_3703626,1
gene_3230614,1
10_GL0081954,1
gene_2413502,1
AF73-05_1_GL0190559,1
gene_3942741,1
10_GL0063270,1
gene_1956762,1
HF-F_14_GL0060444,1
16_GL0035165,1
S-Fe11_GL0106032,1
7_GL0075183,1
gene_2414650,1
gene_3642562,1
gene_4261861,1
27_GL0071379,1
NZ_KB822486.1_cds_WP_004060049.1_3198,1
S-Fe11_GL0125359,1
Food_5_GL0145449,1
gene_4591283,1
gene_3658211,1
1A-dyr2-07_GL0041495,1
gene_4209628,1
2A-dyr14-06_GL0032763,1
gene_1929769,1
DSM22607_10_GL0218903,1
gene_4198780,1
1-3_GL0104217,1
gene_3712218,1
gene_3986612,1
8-4_GL0035809,1
Chow_8_GL0028824,1
gene_3984840,1
gene_833436,1
gene_3693408,1
gene_3724309,1
gene_4431725,1
gene_4190165,1
10_GL0070894,1
gene_2912951,1
gene_4260569,1
MC-6-3_GL0021291,1
DSM22607_5_GL0046474,1
NZ_RAYF01000109.1_cds_WP_120485498.1_4372,1
1-5_GL0032273,1
gene_2862265,1
gene_1777480,1
Chow_5_GL0031084,1
gene_4306053,1
1A-dyr2-07_GL0044496,1
NZ_OFSM01000015.1_cds_2845,1
gene_3868442,1
DSM22607_13_GL0033316,1
gene_2626280,1
gene_4324543,1
gene_3994785,1
S-Fe10_GL0020545,1
gene_2737126,1
Food_10_GL0026217,1
Group2-1A_GL0091296,1
1-7_GL0014947,1
5-2_GL0052515,1
gene_4566561,1
gene_4325677,1
MC-6-2_GL0112413,1
MH-6-1_GL0083458,1
gene_2924512,1
S-Fe12_GL0175261,1
gene_4294555,1
MC-6-4_GL0105653,1
NZ_QWMU01000023.1_cds_WP_039935968.1_745,1
gene_1513846,1
HF-F_3_GL0049354,1
16_GL0104923,1
gene_1340812,1
gene_1787274,1
gene_3501594,1
gene_2329943,1
NZ_RAYR01000008.1_cds_WP_120411038.1_2805,1
gene_1929776,1
G1-1A_GL0096677,1
Group2-1A_GL0061001,1
gene_1444950,1
gene_312817,1
gene_119228,1
1A-dyr2-07_GL0065905,1
MH-0-5_GL0064585,1
gene_3178221,1
Chow_7_GL0238864,1
10_GL0087477,1
1_GL0009944,1
HF-S_12_GL0312737,1
54_GL0081772,1
gene_4181978,1
S-Fe10_GL0115157,1
3-3_GL0017710,1
MH-0-5_GL0035015,1
gene_1951851,1
gene_4387504,1
G1-1A_GL0098569,1
gene_4282034,1
gene_2859681,1
6-7_GL0063599,1
gene_3205329,1
gene_2545352,1
1-7_GL0106080,1
gene_3625595,1
gene_3924136,1
2B-dyr19-06_GL0023006,1
gene_4128181,1
gene_4084276,1
gene_3086292,1
gene_564886,1
1-1_GL0062917,1
gene_4560973,1
gene_3100769,1
18_GL0125556,1
gene_2217004,1
G1-3A_GL0120146,1
gene_3963593,1
gene_3962564,1
gene_4444122,1
gene_4472889,1
gene_2538669,1
gene_2496804,1
AF73-05_13_GL0126811,1
Chow_1_GL0189054,1
gene_3865749,1
gene_4502089,1
1-2_GL0062749,1
gene_1280797,1
gene_4049442,1
gene_3553296,1
gene_4553467,1
NZ_KI535334.1_cds_WP_035104615.1_2944,1
gene_3970231,1
AF73-05_7_GL0204876,1
Food_10_GL0132234,1
gene_3927344,1
Food_5_GL0315747,1
gene_3876461,1
8-3_GL0039666,1
1A-dyr2-07_GL0027673,1
gene_4404413,1
37_GL0033016,1
HF-S_2_GL0254654,1
Food_10_GL0179528,1
gene_3673831,1
NZ_RAYW01000003.1_cds_WP_121698122.1_1877,1
NZ_RAYW01000023.1_cds_WP_121699682.1_1074,1
51_GL0114651,1
gene_4557844,1
G1-7A_GL0013184,1
DSM22607_10_GL0329815,1
Group2-7A_GL0113296,1
3-7_GL0039971,1
10_GL0005858,1
OB-1_5_GL0358903,1
gene_3931326,1
gene_2584298,1
DSM22607_12_GL0083557,1
OB-1_2_GL0309552,1
34_GL0020074,1
HF-F_4_GL0094662,1
AF73-05_2_GL0317301,1
Group2-7A_GL0106895,1
6-1_GL0043871,1
gene_2976382,1
gene_1275429,1
gene_3922102,1
gene_4457965,1
gene_3905536,1
Group2-3A_GL0005624,1
gene_2807957,1
MH-6-2_GL0055692,1
OB-1_1_GL0090218,1
gene_4050608,1
gene_1761559,1
gene_3640918,1
10_GL0049847,1
Food_12_GL0221444,1
MH-6-1_GL0027702,1
gene_1558383,1
NZ_KB822444.1_cds_WP_004071616.1_1613,1
gene_2856569,1
gene_3209398,1
gene_1032925,1
gene_3289700,1
S-Fe10_GL0134074,1
gene_3745337,1
gene_4536801,1
gene_4510293,1
gene_4469774,1
gene_3331214,1
MC-6-2_GL0038441,1
gene_3497882,1
NZ_KB822447.1_cds_WP_004073166.1_2167,1
gene_3571087,1
gene_3751037,1
gene_4001101,1
DSM22607_11_GL0316851,1
gene_4299835,1
gene_4271214,1
19_GL0041976,1
gene_3737520,1
gene_3007289,1
gene_3019980,1
S-Fe6_GL0212197,1
gene_4628630,1
Food_8_GL0231443,1
MC-6-2_GL0067012,1
gene_659197,1
S-Fe20_GL0073453,1
DSM22607_10_GL0225525,1
S-Fe10_GL0049505,1
gene_4530190,1
AF73-05_10_GL0265570,1
24_GL0090636,1
G1-8A_GL0087727,1
gene_2705931,1
gene_3816484,1
gene_3972461,1
1-8_GL0037825,1
gene_3541611,1
gene_137162,1
gene_1618837,1
S-Fe20_GL0027883,1
8-6_GL0014872,1
gene_3010034,1
Group2-8A_GL0039054,1
gene_3850596,1
gene_3213927,1
MC-0-1_GL0092254,1
Food_1_GL0227280,1
NZ_KB822413.1_cds_WP_004039609.1_104,1
S-Fe8_GL0109925,1
Chow_4_GL0000936,1
gene_573797,1
4-7_GL0024269,1
NZ_RAYW01000014.1_cds_WP_121699139.1_304,1
MH-6-4_GL0000763,1
MH-0-4_GL0054655,1
gene_959964,1
10_GL0061537,1
Food_14_GL0268124,1
gene_3184565,1
gene_3493353,1
gene_3652250,1
AF73-05_3_GL0174431,1
gene_4168699,1
DSM22607_13_GL0013401,1
gene_3743122,1
gene_4572391,1
1-8_GL0073210,1
OB-1_3_GL0088179,1
Food_5_GL0165760,1
S-Fe11_GL0101319,1
1-8_GL0053236,1
gene_4525835,1
gene_897742,1
MC-6-2_GL0146290,1
S-Fe15_GL0021387,1
gene_4477812,1
