gene,postFMT_3_cecum
Chow_6_GL0229273,1
S-Fe10_GL0135306,1
gene_4374123,1
AF73-05_10_GL0215786,1
51_GL0002280,1
Food_11_GL0289726,1
OB-1_8_GL0242599,1
gene_269402,1
gene_979026,1
4-4_GL0004491,1
HF-F_4_GL0206739,1
NZ_QWMU01000077.1_cds_WP_004050406.1_1889,1
gene_3782690,1
43_GL0080228,1
G1-8A_GL0065163,1
DSM22607_9_GL0265058,1
gene_4133185,1
gene_4413072,1
5-1_GL0074837,1
gene_266285,1
gene_4180420,1
G1-4A_GL0072839,1
gene_4562652,1
gene_1766807,1
HF-F_14_GL0442600,1
OB-1_4_GL0436058,1
MH-0-5_GL0069361,1
gene_4231667,1
G1-5A_GL0145681,1
Group2-2A_GL0141510,1
AF73-05_10_GL0443442,1
3-5_GL0112171,1
gene_2493991,1
gene_4566254,1
S-Fe7_GL0106931,1
7-6_GL0050847,1
gene_2141016,1
53_GL0107013,1
S-Fe8_GL0132088,1
AF73-05_2_GL0379360,1
NZ_RAYE01000064.1_cds_4309,1
gene_2930052,1
5-1_GL0065043,1
AF73-05_1_GL0119424,1
gene_2516436,1
gene_4021619,1
12_GL0106556,1
Group2-2A_GL0032617,1
gene_3334883,1
10_GL0038036,1
gene_1721480,1
gene_2257034,1
gene_1956474,1
1-2_GL0003848,1
G1-1A_GL0042694,1
NZ_RAZE01000001.1_cds_WP_120397520.1_1457,1
5-1_GL0039019,1
HF-F_4_GL0155459,1
gene_4128700,1
gene_3967992,1
ERR1211980_Scaf164_3878,1
gene_2345738,1
gene_3961345,1
9_GL0058789,1
MC-0-3_GL0019304,1
gene_4247147,1
4-5_GL0067896,1
gene_1117385,1
gene_3350542,1
Food_1_GL0256374,1
1A-dyr4-07_GL0087349,1
gene_3196725,1
Food_5_GL0082205,1
HF-S_9_GL0144513,1
Food_12_GL0228533,1
Food_4_GL0306764,1
1A-dyr2-07_GL0043775,1
Food_4_GL0020038,1
52_GL0004307,1
gene_2352323,1
DSM22607_8_GL0315281,1
gene_4152737,1
Chow_4_GL0351169,1
7-8_GL0029101,1
HF-F_1_GL0017396,1
MH-6-3_GL0107645,1
gene_858896,1
OB-1_12_GL0091874,1
gene_2856959,1
Chow_8_GL0178604,1
gene_1603454,1
MH-6-5_GL0134142,1
S-Fe2_GL0055730,1
1A-dyr2-07_GL0029088,1
4-5_GL0071187,1
NZ_OFSM01000021.1_cds_WP_103241057.1_4324,1
gene_3738061,1
OB-1_1_GL0228929,1
gene_3060280,1
gene_3819103,1
AF73-05_13_GL0039455,1
gene_2791127,1
Food_10_GL0253754,1
DSM22607_10_GL0328904,1
Chow_4_GL0054148,1
gene_2501942,1
gene_3626499,1
gene_1804384,1
gene_3544699,1
S-Fe2_GL0035457,1
MC-0-1_GL0046942,1
gene_3955190,1
gene_3099336,1
4-5_GL0048614,1
gene_3866628,1
Food_11_GL0051763,1
gene_3672729,1
gene_2072147,1
9_GL0082535,1
MH-6-3_GL0028911,1
MC-0-1_GL0015336,1
Food_6_GL0103948,1
gene_3070040,1
gene_4507326,1
OB-1_1_GL0220374,1
gene_2344747,1
S-Fe2_GL0153573,1
gene_3721062,1
gene_4138198,1
3-7_GL0017646,1
4-5_GL0082491,1
Group2-8A_GL0164120,1
OB-1_6_GL0087399,1
Chow_6_GL0134951,1
4-1_GL0064112,1
gene_3003268,1
gene_3112208,1
NZ_RAYY01000008.1_cds_WP_120421293.1_5209,1
9_GL0063367,1
gene_3315313,1
gene_591718,1
G1-4A_GL0013954,1
S-Fe20_GL0070015,1
gene_4218085,1
8_GL0156670,1
NZ_RAYW01000014.1_cds_WP_121699163.1_330,1
AF73-05_11_GL0369214,1
S-Fe12_GL0203311,1
1-1_GL0126215,1
Food_5_GL0173929,1
gene_3542399,1
12_GL0041068,1
gene_4121063,1
8-1_GL0128617,1
gene_2985242,1
gene_676562,1
gene_3978009,1
39_GL0147549,1
2802549154,1
gene_478016,1
Food_8_GL0362965,1
gene_3115332,1
G1-1A_GL0038166,1
gene_3426194,1
gene_153833,1
gene_3969372,1
gene_3609336,1
AF73-05_3_GL0044966,1
gene_1763736,1
26_GL0070909,1
NZ_RAYO01000093.1_cds_WP_120397128.1_3247,1
gene_2301345,1
13_GL0023401,1
gene_3040572,1
OB-1_3_GL0161429,1
gene_2086919,1
NZ_KB822443.1_cds_WP_004070759.1_1271,1
23_GL0027559,1
gene_4151157,1
7-7_GL0017757,1
54_GL0117925,1
Food_5_GL0279198,1
NZ_RAYQ01000054.1_cds_WP_120472422.1_3473,1
G1-4A_GL0071059,1
gene_3006095,1
Chow_6_GL0233035,1
gene_1367027,1
MH-6-1_GL0012088,1
gene_4211809,1
Group2-3A_GL0181134,1
gene_3677267,1
OB-1_1_GL0426402,1
Food_14_GL0137624,1
MH-6-2_GL0107838,1
12_GL0008239,1
gene_2028643,1
HF-F_9_GL0146401,1
G1-5A_GL0054531,1
Food_2_GL0143903,1
Food_11_GL0160027,1
gene_3196769,1
G1-1A_GL0072493,1
gene_3649205,1
6-7_GL0018537,1
G1-5A_GL0202756,1
gene_3396368,1
DSM22607_12_GL0042354,1
HF-F_10_GL0179505,1
gene_4297535,1
Chow_6_GL0115400,1
Chow_6_GL0091456,1
7-5_GL0191696,1
gene_993575,1
1-1_GL0105244,1
NZ_RAZK01000086.1_cds_WP_120486156.1_6603,1
6-5_GL0006755,1
7-6_GL0045583,1
HF-S_12_GL0235806,1
gene_1205462,1
1-1_GL0041688,1
8-2_GL0070515,1
OB-1_3_GL0252194,1
gene_3080092,1
gene_4477594,1
7-3_GL0098065,1
7-8_GL0027897,1
gene_1564893,1
S-Fe7_GL0007313,1
gene_4561487,1
gene_4270472,1
gene_4424564,1
gene_2757248,1
gene_2953646,1
HF-F_9_GL0027000,1
gene_4392012,1
2-7_GL0082154,1
MC-0-1_GL0017982,1
G1-1A_GL0065713,1
6-5_GL0092001,1
HF-F_13_GL0458353,1
Chow_6_GL0047318,1
gene_3831798,1
Group2-3A_GL0014528,1
MC-6-1_GL0059444,1
gene_3044629,1
HF-S_3_GL0102649,1
gene_3851027,1
11_GL0156199,1
33_GL0077819,1
NZ_NHTR01000013.1_cds_WP_065551665.1_794,1
Food_10_GL0191379,1
4-1_GL0055273,1
NZ_RAYW01000006.1_cds_WP_121698425.1_2345,1
G1-5A_GL0131523,1
gene_3395016,1
DSM22607_3_GL0084659,1
HF-S_9_GL0032742,1
gene_4238170,1
Chow_6_GL0064362,1
S-Fe5_GL0062643,1
8-3_GL0049334,1
2-2_GL0056016,1
20_GL0119758,1
gene_4514463,1
Food_9_GL0351009,1
NZ_RAYM01000015.1_cds_WP_120432866.1_4091,1
6-1_GL0058646,1
17_GL0062615,1
MC-6-5_GL0039663,1
gene_3830479,1
NZ_RAZL01000010.1_cds_WP_002560999.1_21,1
MH-6-1_GL0045776,1
HF-F_14_GL0450973,1
53_GL0037743,1
gene_3082044,1
NZ_RAYE01000025.1_cds_1826,1
gene_3518065,1
NZ_KB822470.1_cds_WP_004083372.1_6026,1
HF-F_6_GL0144611,1
gene_4567924,1
gene_2806196,1
HF-F_10_GL0083641,1
gene_1013463,1
gene_3932631,1
gene_4388074,1
Group2-2A_GL0147070,1
NZ_RAZK01000095.1_cds_WP_120486339.1_6944,1
HF-F_7_GL0256413,1
gene_3841333,1
gene_2350141,1
NZ_RAYW01000007.1_cds_WP_121698455.1_2393,1
gene_1762616,1
DSM22607_12_GL0024433,1
gene_2984714,1
AF73-05_11_GL0081513,1
NZ_RAYO01000017.1_cds_WP_120395393.1_61,1
1-1_GL0079077,1
Food_6_GL0326448,1
G1-5A_GL0036182,1
gene_1789838,1
Food_10_GL0211353,1
6-1_GL0100265,1
gene_2846508,1
14_GL0131333,1
gene_2437678,1
gene_4195453,1
DSM22607_12_GL0351589,1
gene_241087,1
Chow_3_GL0063848,1
4-8_GL0068192,1
gene_1993944,1
gene_4274967,1
G1-5A_GL0097137,1
Food_10_GL0038900,1
NZ_RAYQ01000005.1_cds_WP_120467938.1_3578,1
HF-S_3_GL0321671,1
gene_3467501,1
G1-5A_GL0190824,1
gene_4298676,1
gene_3699108,1
gene_1288461,1
8-3_GL0025034,1
Food_7_GL0289550,1
DSM22607_6_GL0162490,1
Food_7_GL0071679,1
NZ_QZFS01000302.1_cds_WP_129184968.1_4275,1
gene_605829,1
gene_4547517,1
1-8_GL0017277,1
gene_3767797,1
HF-S_7_GL0050548,1
gene_1482873,1
HF-S_10_GL0039124,1
NZ_KB822443.1_cds_WP_004070731.1_1249,1
Chow_6_GL0195362,1
Chow_1_GL0173311,1
48_GL0002244,1
gene_4151185,1
gene_4611662,1
gene_4059224,1
12_GL0121163,1
AF73-05_7_GL0211551,1
G1-1A_GL0003705,1
MH-0-5_GL0116576,1
Group2-2A_GL0033985,1
Food_1_GL0042810,1
gene_1546509,1
S-Fe6_GL0158842,1
AF73-05_8_GL0098057,1
Food_10_GL0062645,1
gene_3862166,1
AF73-05_5_GL0124969,1
6-6_GL0116295,1
gene_2914662,1
gene_1507244,1
5-2_GL0086921,1
gene_3360608,1
G1-7A_GL0106592,1
MC-6-2_GL0038327,1
Chow_1_GL0053768,1
NZ_RAYM01000005.1_cds_1356,1
39_GL0139464,1
8-6_GL0046416,1
gene_2962378,1
Group2-4A_GL0161274,1
gene_4615884,1
NZ_RAYE01000013.1_cds_357,1
Chow_8_GL0292885,1
gene_2842467,1
32_GL0000464,1
AF73-05_14_GL0155300,1
NZ_OFSM01000063.1_cds_WP_103242605.1_4575,1
AF73-05_10_GL0350951,1
Chow_7_GL0237293,1
gene_3266512,1
AF73-05_1_GL0050443,1
NZ_RAYY01000048.1_cds_WP_120424711.1_3655,1
gene_4387048,1
NZ_RAZH01000005.1_cds_WP_120392458.1_2465,1
5-2_GL0050883,1
Food_9_GL0121178,1
gene_2130185,1
Food_9_GL0435247,1
Food_13_GL0046038,1
gene_4600187,1
gene_1858837,1
gene_3456114,1
gene_1754433,1
gene_4374876,1
43_GL0093103,1
DSM22607_12_GL0085030,1
NZ_KB822472.1_cds_WP_040468656.1_1167,1
DSM22607_5_GL0138940,1
Food_7_GL0016154,1
8-4_GL0082706,1
G1-5A_GL0008226,1
Chow_2_GL0133303,1
Food_3_GL0014006,1
G1-7A_GL0161830,1
gene_3621347,1
Food_2_GL0215172,1
gene_3161236,1
gene_1013209,1
gene_4610548,1
AF73-05_4_GL0064248,1
gene_4174650,1
gene_261043,1
S-Fe20_GL0154544,1
NZ_RAZF01000034.1_cds_1806,1
gene_3928989,1
S-Fe5_GL0096557,1
gene_3486698,1
gene_1926600,1
gene_4132643,1
gene_3406082,1
39_GL0122281,1
HF-F_10_GL0009914,1
gene_4360979,1
S-Fe10_GL0180828,1
gene_1944391,1
gene_2590550,1
gene_3512004,1
AF73-05_1_GL0107234,1
NZ_RAZG01000126.1_cds_WP_120409982.1_438,1
8-1_GL0007752,1
gene_4292641,1
gene_1072226,1
gene_1576313,1
Group2-4A_GL0086775,1
gene_2348421,1
1-3_GL0083919,1
35_GL0061778,1
gene_3465045,1
gene_489986,1
gene_1428609,1
5-8_GL0102540,1
gene_1797740,1
gene_2701952,1
NZ_RAZE01000004.1_cds_WP_120398327.1_3062,1
OB-1_2_GL0177345,1
AF73-05_8_GL0333800,1
AF73-05_14_GL0196214,1
14_GL0086014,1
gene_1621907,1
gene_1121324,1
Chow_4_GL0040425,1
gene_940678,1
S-Fe6_GL0141718,1
Food_2_GL0207251,1
MC-6-3_GL0000029,1
Chow_4_GL0315646,1
gene_3197453,1
8-3_GL0090920,1
Chow_8_GL0220599,1
Chow_4_GL0112529,1
Chow_6_GL0046799,1
Chow_1_GL0233156,1
Food_8_GL0063485,1
Group2-4A_GL0153986,1
1A-dyr4-07_GL0046891,1
gene_3486819,1
Group2-5A_GL0004673,1
gene_2571430,1
gene_3369219,1
5-1_GL0010455,1
HF-F_14_GL0220975,1
NZ_NHMU01000012.1_cds_WP_065538200.1_368,1
DSM22607_1_GL0009350,1
AF73-05_8_GL0292275,1
Chow_6_GL0065215,1
DSM22607_3_GL0299047,1
gene_3127276,1
S-Fe7_GL0236872,1
OB-1_7_GL0018612,1
1-8_GL0004506,1
gene_3100493,1
gene_3781597,1
MH-0-5_GL0091130,1
3-1_GL0086030,1
HF-S_10_GL0192594,1
5-1_GL0046301,1
MH-6-5_GL0110764,1
Group2-1A_GL0119361,1
gene_264986,1
gene_2098344,1
AF73-05_10_GL0369433,1
10_GL0055281,1
14_GL0061279,1
11_GL0146026,1
3-5_GL0008336,1
HF-F_11_GL0083950,1
gene_4404577,1
Food_9_GL0255758,1
8-4_GL0072584,1
S-Fe9_GL0067523,1
gene_1339977,1
MC-6-4_GL0080222,1
4-3_GL0040377,1
Group2-3A_GL0054584,1
gene_1131320,1
gene_3096395,1
gene_261883,1
gene_2250524,1
OB-1_9_GL0044777,1
Food_1_GL0115710,1
gene_3612334,1
Food_9_GL0393328,1
ERR1211980_Scaf90_3558,1
AF73-05_14_GL0000185,1
Chow_1_GL0117339,1
DSM22607_10_GL0406461,1
10_GL0095389,1
Food_5_GL0275492,1
Chow_6_GL0211642,1
8-1_GL0008814,1
OB-1_8_GL0041659,1
gene_837758,1
OB-1_5_GL0091811,1
gene_3092115,1
19_GL0073010,1
gene_4362860,1
4-8_GL0100577,1
HF-S_14_GL0136251,1
S-Fe4_GL0114286,1
gene_3965395,1
gene_4139007,1
NZ_RAYY01000016.1_cds_WP_120422740.1_869,1
MH-6-4_GL0109186,1
DSM22607_3_GL0392994,1
gene_1441097,1
39_GL0050172,1
AF73-05_8_GL0272773,1
gene_4334316,1
S-Fe3_GL0190527,1
DSM22607_12_GL0264922,1
1-4_GL0008852,1
OB-1_4_GL0246410,1
gene_2997347,1
3-1_GL0096957,1
1A-dyr4-07_GL0103316,1
gene_4400886,1
DSM22607_12_GL0016835,1
gene_1265786,1
NZ_QWMU01000009.1_cds_WP_119448154.1_2202,1
S-Fe5_GL0152540,1
Food_11_GL0218385,1
gene_3969827,1
S-Fe3_GL0100438,1
8-5_GL0101804,1
Chow_6_GL0164697,1
gene_4620249,1
4-2_GL0063023,1
NZ_KB822468.1_cds_WP_004082136.1_5433,1
AF73-05_10_GL0421047,1
gene_2157851,1
Chow_3_GL0185070,1
NZ_NHMQ01000001.1_cds_WP_065535121.1_880,1
gene_3678486,1
AF73-05_11_GL0043057,1
gene_4289645,1
gene_3041102,1
Chow_5_GL0084995,1
gene_1474243,1
gene_271457,1
gene_1573302,1
16_GL0016945,1
NZ_RAYE01000076.1_cds_WP_120446810.1_4697,1
8-5_GL0060387,1
gene_3911274,1
gene_1552205,1
gene_4046804,1
gene_2598664,1
gene_4023212,1
AF73-05_5_GL0109922,1
gene_4200276,1
gene_3615201,1
G1-5A_GL0062371,1
Group2-3A_GL0109534,1
gene_3651492,1
MC-6-2_GL0104624,1
gene_2003984,1
gene_258741,1
19_GL0070216,1
gene_4379458,1
Chow_4_GL0286991,1
49_GL0002602,1
gene_1040071,1
MC-6-2_GL0001850,1
S-Fe20_GL0155300,1
HF-S_1_GL0134110,1
DSM22607_10_GL0329815,1
AF73-05_9_GL0222390,1
1-1_GL0039082,1
gene_4351892,1
gene_3596984,1
gene_3071313,1
gene_4426656,1
5-5_GL0059192,1
34_GL0011151,1
Food_1_GL0251841,1
5-1_GL0018513,1
6-3_GL0061101,1
gene_4080374,1
gene_4456143,1
gene_4488696,1
2-3_GL0036410,1
gene_4135474,1
Chow_4_GL0231745,1
HF-S_13_GL0411375,1
AF73-05_6_GL0222251,1
gene_4372967,1
gene_3808017,1
gene_3397265,1
Chow_7_GL0219801,1
S-Fe7_GL0047651,1
gene_2692208,1
7-7_GL0068899,1
Group2-3A_GL0030702,1
8-6_GL0073939,1
gene_4312610,1
Chow_2_GL0256029,1
10_GL0087307,1
8-3_GL0052319,1
17_GL0151331,1
AF73-05_1_GL0155128,1
6-6_GL0131085,1
MC-6-4_GL0040370,1
11_GL0112824,1
gene_4604457,1
gene_2298596,1
20_GL0015966,1
Food_3_GL0065517,1
MC-0-3_GL0029024,1
gene_1988382,1
gene_4092943,1
Chow_3_GL0234244,1
G1-7A_GL0140387,1
gene_2797950,1
S-Fe7_GL0236940,1
gene_2631561,1
gene_2362446,1
11_GL0029714,1
gene_4225623,1
gene_1749737,1
gene_2241567,1
gene_3685748,1
MC-6-4_GL0026102,1
8-6_GL0010396,1
Chow_8_GL0162515,1
gene_3527759,1
gene_4340529,1
AF73-05_7_GL0025292,1
HF-F_7_GL0024787,1
gene_2972413,1
HF-F_13_GL0058826,1
1A-dyr4-07_GL0074369,1
Food_4_GL0246912,1
AF73-05_1_GL0027764,1
gene_1456139,1
4-8_GL0087114,1
AF73-05_11_GL0320290,1
6-5_GL0095801,1
8_GL0031806,1
gene_576544,1
15_GL0083237,1
Chow_8_GL0030563,1
4-1_GL0058589,1
NZ_RAYU01000329.1_cds_3528,1
gene_3019108,1
S-Fe3_GL0046394,1
2-5_GL0023997,1
gene_3864821,1
gene_78938,1
HF-S_10_GL0047773,1
Food_10_GL0259032,1
G1-5A_GL0143516,1
gene_1535419,1
DSM22607_3_GL0210847,1
gene_3588793,1
DSM22607_11_GL0076268,1
gene_1473584,1
NZ_RAYG01000001.1_cds_WP_004291462.1_1340,1
2-1_GL0106273,1
AF73-05_14_GL0305093,1
HF-S_8_GL0177978,1
8-3_GL0108096,1
DSM22607_10_GL0237023,1
gene_3872153,1
AF73-05_5_GL0187393,1
Group2-3A_GL0048665,1
G1-1A_GL0070242,1
gene_1510621,1
gene_4405198,1
AF73-05_11_GL0189788,1
gene_3743054,1
gene_246798,1
gene_2592717,1
gene_2162285,1
9_GL0022265,1
MH-0-3_GL0033178,1
3-8_GL0000012,1
11_GL0080455,1
7-2_GL0012740,1
39_GL0015720,1
Chow_1_GL0087202,1
1_GL0083952,1
gene_4582761,1
gene_4491695,1
gene_498948,1
2A-dyr14-06_GL0060889,1
gene_3422580,1
AF73-05_13_GL0284416,1
gene_4590349,1
DSM22607_2_GL0114983,1
gene_4479803,1
3-5_GL0066586,1
Chow_2_GL0203498,1
gene_4511531,1
24_GL0147529,1
HF-S_6_GL0176206,1
gene_20990,1
gene_2713542,1
S-Fe6_GL0147579,1
MC-6-3_GL0047926,1
gene_3514919,1
gene_3965602,1
HF-F_13_GL0086018,1
Food_12_GL0191123,1
Chow_6_GL0071005,1
18_GL0170128,1
gene_2203512,1
Chow_6_GL0031604,1
gene_3613047,1
Food_11_GL0327956,1
gene_1235953,1
Food_8_GL0180321,1
8_GL0144937,1
gene_3223104,1
47_GL0136095,1
6-3_GL0069549,1
gene_4040966,1
G1-6A_GL0079196,1
gene_3653254,1
30_GL0019356,1
gene_3806699,1
gene_3115760,1
12_GL0070230,1
gene_3040247,1
gene_2856764,1
gene_3501143,1
NZ_KI535333.1_cds_WP_023347650.1_2054,1
NZ_KB822469.1_cds_WP_004082852.1_5743,1
DSM22607_9_GL0077193,1
gene_4534628,1
gene_1640963,1
2A-dyr14-06_GL0028165,1
6-4_GL0084429,1
17_GL0132317,1
gene_4524404,1
gene_3210285,1
4-2_GL0011885,1
AF73-05_10_GL0233729,1
Food_7_GL0058452,1
NZ_NHMU01000004.1_cds_WP_004291482.1_2534,1
NZ_RAYY01000035.1_cds_WP_120424255.1_2912,1
NZ_RAYG01000011.1_cds_WP_005860303.1_4104,1
6-1_GL0033956,1
S-Fe11_GL0020745,1
1A-dyr5-07_GL0020601,1
Food_9_GL0227686,1
gene_4032267,1
4-2_GL0004316,1
G1-7A_GL0074748,1
gene_2973569,1
5-1_GL0050539,1
5-2_GL0019135,1
4-1_GL0064822,1
MH-6-4_GL0130617,1
S-Fe1_GL0097530,1
gene_2686068,1
gene_3271893,1
Chow_2_GL0217982,1
Chow_6_GL0072071,1
gene_516774,1
gene_4323403,1
gene_3609312,1
gene_3393889,1
42_GL0045744,1
HF-S_3_GL0110834,1
gene_4329844,1
MC-6-2_GL0001912,1
S-Fe2_GL0084060,1
Food_1_GL0044833,1
Chow_6_GL0229020,1
5-7_GL0001002,1
Food_11_GL0146642,1
NZ_KB822443.1_cds_WP_004070806.1_1288,1
gene_4405690,1
gene_4306100,1
G1-5A_GL0007462,1
1A-dyr1-07_GL0002545,1
1-1_GL0144920,1
Food_9_GL0178375,1
39_GL0146182,1
32_GL0058332,1
gene_1810899,1
gene_3736221,1
gene_3852726,1
gene_3997852,1
MH-6-1_GL0158603,1
8-5_GL0021823,1
gene_186685,1
2-1_GL0095007,1
NZ_RAYT01000403.1_cds_WP_120470725.1_1664,1
NZ_RAZE01000034.1_cds_WP_120400779.1_2606,1
Food_3_GL0022266,1
G1-5A_GL0089770,1
DSM22607_9_GL0103237,1
gene_3057786,1
S-Fe7_GL0185437,1
OB-1_4_GL0168464,1
Food_14_GL0148507,1
gene_1772812,1
S-Fe7_GL0282619,1
gene_984608,1
S-Fe3_GL0101800,1
gene_4613751,1
Chow_7_GL0137695,1
HF-S_4_GL0221532,1
MH-6-2_GL0040094,1
1-1_GL0075332,1
Food_11_GL0139242,1
2-1_GL0006600,1
HF-S_5_GL0130941,1
21_GL0008496,1
Food_14_GL0017079,1
gene_877941,1
AF73-05_1_GL0299219,1
gene_3956513,1
AF73-05_10_GL0330594,1
gene_3463026,1
gene_2685847,1
gene_1884463,1
AF73-05_5_GL0278368,1
S-Fe7_GL0203823,1
AF73-05_8_GL0229378,1
gene_266268,1
G1-3A_GL0089350,1
6-4_GL0048431,1
S-Fe8_GL0216622,1
1-7_GL0125563,1
NZ_RAZE01000014.1_cds_WP_120399709.1_628,1
S-Fe19_GL0113025,1
gene_1640995,1
5-3_GL0107004,1
11_GL0040926,1
2-8_GL0032474,1
gene_2009881,1
gene_4328385,1
gene_1915830,1
DSM22607_2_GL0213333,1
11_GL0011648,1
35_GL0108311,1
MC-0-1_GL0042072,1
gene_4149087,1
DSM22607_1_GL0246475,1
Chow_3_GL0256245,1
Food_1_GL0181822,1
Chow_7_GL0191251,1
HF-F_11_GL0019953,1
2B-dyr19-06_GL0020328,1
DSM22607_10_GL0247419,1
gene_3770750,1
G1-3A_GL0089705,1
gene_1241815,1
5-1_GL0048343,1
gene_4538930,1
gene_4499349,1
Chow_6_GL0135973,1
1-1_GL0023007,1
gene_764912,1
MH-0-5_GL0052918,1
4-1_GL0048461,1
HF-F_14_GL0118872,1
gene_2411123,1
MC-6-2_GL0015843,1
AF73-05_13_GL0244489,1
gene_1987039,1
6-5_GL0074912,1
DSM22607_12_GL0050074,1
AF73-05_10_GL0410870,1
NZ_RAZA01000005.1_cds_WP_120477801.1_3719,1
Chow_1_GL0129787,1
Food_5_GL0334035,1
Chow_5_GL0221534,1
Group2-6A_GL0080147,1
8-5_GL0096048,1
gene_1902748,1
OB-1_10_GL0092312,1
gene_2498911,1
gene_2756906,1
gene_4514811,1
gene_1781749,1
Group2-8A_GL0169544,1
S-Fe6_GL0084064,1
gene_4010729,1
4-2_GL0089413,1
gene_4615004,1
Chow_6_GL0032079,1
gene_4132376,1
1-3_GL0018159,1
Chow_8_GL0053321,1
Food_5_GL0119215,1
4-1_GL0082777,1
11_GL0067495,1
gene_1205204,1
gene_2147275,1
DSM22607_12_GL0223342,1
G1-5A_GL0101547,1
45_GL0008961,1
Chow_6_GL0289379,1
S-Fe17_GL0124388,1
Chow_6_GL0252346,1
1-1_GL0047574,1
Chow_6_GL0077249,1
17_GL0054108,1
MH-0-5_GL0123563,1
1-1_GL0035903,1
gene_3330525,1
AF73-05_3_GL0223156,1
gene_4607629,1
Chow_1_GL0188375,1
gene_2774090,1
gene_3902470,1
S-Fe16_GL0087499,1
gene_4238188,1
DSM22607_2_GL0299366,1
Chow_3_GL0276278,1
HF-F_13_GL0164421,1
gene_3912731,1
4-1_GL0074486,1
gene_497693,1
NZ_RAYY01000021.1_cds_WP_120423169.1_1640,1
Chow_6_GL0217222,1
23_GL0090530,1
S-Fe2_GL0096636,1
gene_4470293,1
OB-1_2_GL0110726,1
gene_315160,1
1-5_GL0062822,1
18_GL0080907,1
NZ_RAYR01000039.1_cds_WP_120413796.1_2382,1
Chow_6_GL0277697,1
S-Fe9_GL0073949,1
gene_1063033,1
OB-1_5_GL0208059,1
gene_350823,1
45_GL0072146,1
DSM22607_2_GL0234483,1
gene_4419091,1
gene_3592174,1
21_GL0050712,1
3-8_GL0003510,1
G1-5A_GL0042542,1
OB-1_7_GL0017386,1
Chow_2_GL0223861,1
HF-S_1_GL0277936,1
gene_3861889,1
18_GL0061190,1
S-Fe1_GL0076724,1
AF73-05_10_GL0277568,1
6-5_GL0093522,1
gene_3685947,1
gene_4118893,1
S-Fe20_GL0132970,1
Chow_1_GL0228853,1
HF-F_12_GL0147991,1
Group2-3A_GL0060043,1
5-8_GL0075137,1
7-1_GL0014469,1
3-8_GL0016917,1
2B-dyr23-07_GL0040324,1
Food_7_GL0329501,1
NZ_QZFS01000120.1_cds_512,1
G1-5A_GL0094617,1
G1-6A_GL0046835,1
S-Fe20_GL0102407,1
5_GL0037676,1
gene_4038894,1
gene_3046622,1
ERR1211980_Scaf70_3330,1
8-2_GL0120760,1
NZ_RAZG01000045.1_cds_WP_120408969.1_3197,1
2-4_GL0096310,1
gene_3478872,1
gene_2855107,1
gene_4590426,1
gene_2230732,1
21_GL0052879,1
1-2_GL0051453,1
gene_4412177,1
gene_3700972,1
gene_4575305,1
S-Fe9_GL0266352,1
17_GL0090587,1
OB-1_10_GL0114995,1
5-7_GL0020995,1
1A-dyr2-07_GL0064308,1
NZ_KB822501.1_cds_WP_004065929.1_5194,1
NZ_KB822467.1_cds_WP_004081254.1_5010,1
AF73-05_7_GL0107531,1
G1-5A_GL0154903,1
4-8_GL0120091,1
gene_3746534,1
DSM22607_12_GL0171184,1
Food_11_GL0270865,1
Chow_4_GL0056029,1
Food_9_GL0411789,1
NZ_RAZK01000009.1_cds_WP_120482202.1_6819,1
MC-6-2_GL0064169,1
gene_3562460,1
S-Fe2_GL0201873,1
gene_3973444,1
NZ_RAZE01000001.1_cds_WP_120397247.1_1148,1
Group2-3A_GL0050886,1
G1-8A_GL0118974,1
Food_1_GL0283373,1
gene_4454816,1
S-Fe11_GL0074812,1
gene_4440001,1
MH-6-5_GL0111376,1
Chow_2_GL0192590,1
28_GL0109423,1
gene_2157865,1
Chow_8_GL0282299,1
5-8_GL0112639,1
gene_1854632,1
Group2-3A_GL0147981,1
gene_4414112,1
MC-0-1_GL0076324,1
gene_4016911,1
1-3_GL0030194,1
OB-1_1_GL0460010,1
Food_11_GL0053941,1
Chow_1_GL0062853,1
Food_10_GL0275751,1
Food_4_GL0267195,1
Chow_8_GL0262848,1
gene_3790709,1
12_GL0046641,1
Chow_6_GL0113318,1
gene_3279578,1
17_GL0054852,1
HF-F_14_GL0245776,1
gene_972349,1
gene_3402697,1
NZ_CP021422.1_cds_WP_066534065.1_1365,1
AF73-05_2_GL0332369,1
gene_1430806,1
2B-dyr24-07_GL0011655,1
NZ_RAYR01000039.1_cds_WP_120413800.1_2386,1
HF-F_4_GL0207838,1
gene_3819178,1
Food_6_GL0177997,1
HF-F_1_GL0124583,1
AF73-05_4_GL0229432,1
gene_1543094,1
G1-5A_GL0147575,1
Food_10_GL0098177,1
S-Fe3_GL0073327,1
16_GL0005542,1
gene_2739760,1
1_GL0093767,1
gene_3212775,1
NZ_RAZG01000030.1_cds_WP_120408437.1_2462,1
S-Fe6_GL0045511,1
gene_3611814,1
Chow_6_GL0157073,1
Group2-7A_GL0001486,1
S-Fe12_GL0002925,1
S-Fe20_GL0003678,1
gene_1277069,1
gene_3486137,1
1-6_GL0040327,1
MH-6-3_GL0147288,1
11_GL0026218,1
Food_5_GL0310738,1
HF-F_5_GL0095509,1
gene_3302435,1
HF-F_13_GL0200786,1
