gene,noFMT_3_ileum
OB-1_1_GL0382840,1
gene_1311685,1
S-Fe6_GL0155748,1
Group2-3A_GL0194679,1
gene_2671473,1
12_GL0053775,1
Group2-3A_GL0113357,1
40_GL0021875,1
31_GL0016042,1
HF-S_14_GL0017357,1
S-Fe20_GL0053825,1
G1-5A_GL0053484,1
gene_1347423,1
10_GL0086445,1
gene_2706454,1
Chow_4_GL0069941,1
gene_3139172,1
MC-6-2_GL0106340,1
AF73-05_10_GL0104356,1
NZ_KI535318.1_cds_WP_023346086.1_456,1
Chow_4_GL0120649,1
gene_3098774,1
gene_4535340,1
6-6_GL0019153,1
Food_10_GL0211310,1
10_GL0030337,1
G1-5A_GL0048329,1
AF73-05_10_GL0385582,1
Group2-8A_GL0058725,1
Food_9_GL0280890,1
10_GL0020500,1
S-Fe8_GL0160932,1
Food_14_GL0247339,1
Food_9_GL0424181,1
Food_7_GL0209173,1
gene_2812948,1
Food_3_GL0059587,1
HF-F_2_GL0356476,1
AF73-05_1_GL0041344,1
5-7_GL0101365,1
MH-6-4_GL0161020,1
11_GL0146485,1
gene_1757531,1
52_GL0008439,1
gene_1329229,1
gene_332801,1
gene_1795807,1
11_GL0004762,1
S-Fe3_GL0074837,1
Food_9_GL0166606,1
6-5_GL0130038,1
6-3_GL0100456,1
1-6_GL0000939,1
11_GL0007208,1
8-7_GL0022440,1
gene_3401383,1
AF73-05_11_GL0053072,1
gene_3798611,1
Chow_2_GL0129300,1
Food_10_GL0246949,1
gene_180906,1
11_GL0049647,1
10_GL0041383,1
Food_1_GL0145769,1
30_GL0094166,1
OB-1_8_GL0317275,1
NZ_RAZD01000045.1_cds_WP_120422761.1_2635,1
gene_2329039,1
gene_1869561,1
S-Fe6_GL0036023,1
DSM22607_3_GL0213525,1
HF-F_7_GL0122291,1
Group2-8A_GL0109186,1
NZ_RAYR01000033.1_cds_WP_120409699.1_1949,1
gene_3224900,1
50_GL0087286,1
Group2-8A_GL0070182,1
18_GL0095762,1
Chow_8_GL0300981,1
DSM22607_11_GL0288009,1
gene_4236047,1
Food_13_GL0012196,1
gene_3900784,1
Food_2_GL0071768,1
Food_8_GL0150837,1
gene_178865,1
Food_8_GL0130440,1
2-1_GL0097211,1
1A-dyr1-07_GL0024611,1
NZ_KB822469.1_cds_WP_004082767.1_5698,1
32_GL0086948,1
gene_3549330,1
HF-S_2_GL0236247,1
6-2_GL0091670,1
10_GL0001545,1
gene_3955396,1
Food_7_GL0005039,1
6-8_GL0049442,1
48_GL0085576,1
AF73-05_5_GL0288539,1
gene_935502,1
gene_3658221,1
S-Fe3_GL0099943,1
5-4_GL0063005,1
S-Fe3_GL0059911,1
8-8_GL0023512,1
6-7_GL0032779,1
8-7_GL0093077,1
NZ_RAZE01000034.1_cds_WP_120400786.1_2616,1
1A-dyr1-07_GL0041396,1
1-3_GL0034141,1
Food_13_GL0121981,1
Chow_4_GL0036375,1
1_GL0099476,1
Chow_3_GL0264978,1
gene_1516680,1
gene_3775146,1
Chow_3_GL0200399,1
MC-0-1_GL0020551,1
Group2-6A_GL0106332,1
gene_4287837,1
Chow_2_GL0230576,1
10_GL0087648,1
Food_12_GL0134060,1
2-7_GL0011495,1
Chow_5_GL0306774,1
AF73-05_11_GL0262785,1
11_GL0113149,1
8-3_GL0049330,1
Food_14_GL0105411,1
1-1_GL0082532,1
gene_2067737,1
MH-0-5_GL0120105,1
S-Fe2_GL0089786,1
MH-6-4_GL0095595,1
NZ_RAYF01000188.1_cds_WP_120439411.1_835,1
48_GL0027000,1
Food_9_GL0011043,1
10_GL0014633,1
Food_9_GL0133933,1
5-5_GL0034487,1
6-2_GL0012158,1
HF-S_12_GL0158766,1
14_GL0019843,1
OB-1_6_GL0016022,1
Food_10_GL0053656,1
AF73-05_7_GL0134435,1
HF-F_6_GL0203546,1
gene_3109068,1
G1-5A_GL0017291,1
gene_3834396,1
G1-5A_GL0092982,1
NZ_KB822493.1_cds_WP_004062189.1_3861,1
HF-S_7_GL0130824,1
6-1_GL0025226,1
MC-6-1_GL0017724,1
gene_258117,1
2-1_GL0016525,1
6-5_GL0079244,1
NZ_QZFS01000061.1_cds_WP_129181215.1_7214,1
MC-6-2_GL0087092,1
gene_1315438,1
HF-S_11_GL0244258,1
gene_4552805,1
gene_305288,1
11_GL0011536,1
NZ_RAZF01000049.1_cds_WP_120428930.1_2383,1
3-6_GL0043367,1
20_GL0006388,1
MC-0-1_GL0095834,1
MC-6-2_GL0053836,1
gene_4323084,1
6-1_GL0098854,1
gene_3560236,1
Food_1_GL0138239,1
gene_2527433,1
8-2_GL0015736,1
NZ_KB822469.1_cds_WP_004082716.1_5667,1
MH-6-1_GL0077923,1
10_GL0063225,1
gene_908253,1
2A-dyr14-06_GL0011010,1
gene_1585140,1
MH-0-5_GL0095096,1
Food_11_GL0378897,1
Chow_4_GL0016036,1
gene_1463803,1
DSM22607_9_GL0112955,1
8-8_GL0103304,1
1-1_GL0130901,1
7-3_GL0057196,1
gene_2166801,1
MH-6-5_GL0027025,1
13_GL0074288,1
S-Fe14_GL0079553,1
S-Fe20_GL0009797,1
MH-6-1_GL0037047,1
gene_332631,1
gene_4250612,1
10_GL0001543,1
gene_774000,1
S-Fe9_GL0212942,1
MC-0-3_GL0023855,1
1-4_GL0045964,1
gene_4243138,1
32_GL0043250,1
OB-1_3_GL0220164,1
S-Fe2_GL0190031,1
MH-6-4_GL0052516,1
23_GL0054459,1
AF73-05_10_GL0015932,1
5-2_GL0060104,1
AF73-05_13_GL0135783,1
gene_2544357,1
11_GL0134198,1
NZ_QZFS01000063.1_cds_WP_129181333.1_7282,1
Chow_8_GL0107918,1
gene_4002627,1
2_GL0036662,1
8_GL0117749,1
gene_3621110,1
32_GL0135715,1
Food_14_GL0262622,1
AF73-05_10_GL0057665,1
MH-0-4_GL0013404,1
gene_4425076,1
gene_3378321,1
1-2_GL0013663,1
19_GL0066756,1
8-3_GL0049010,1
HF-F_13_GL0249699,1
gene_345473,1
MC-6-5_GL0128216,1
4-4_GL0090783,1
1-6_GL0038527,1
S-Fe20_GL0109818,1
gene_904463,1
4-1_GL0009787,1
1-4_GL0062092,1
gene_4050737,1
OB-1_5_GL0309427,1
4-1_GL0006441,1
gene_3159398,1
DSM22607_1_GL0039784,1
NZ_RAYY01000076.1_cds_WP_120425245.1_4764,1
1-1_GL0137963,1
Chow_5_GL0138827,1
AF73-05_11_GL0124009,1
MH-6-5_GL0179360,1
52_GL0109137,1
gene_1240062,1
4-1_GL0010387,1
45_GL0064224,1
5-8_GL0107634,1
18_GL0067063,1
Food_10_GL0121758,1
S-Fe10_GL0117516,1
1A-dyr2-07_GL0047464,1
HF-S_2_GL0169565,1
HF-S_6_GL0140718,1
S-Fe20_GL0112809,1
4-3_GL0035825,1
32_GL0009043,1
gene_3479747,1
gene_3877621,1
NZ_KB822501.1_cds_WP_004065359.1_4892,1
AF73-05_2_GL0056808,1
OB-1_4_GL0220529,1
Food_10_GL0049042,1
HF-F_3_GL0139505,1
DSM22607_6_GL0141565,1
HF-F_2_GL0078901,1
Food_13_GL0046496,1
2-2_GL0105521,1
1A-dyr1-07_GL0007965,1
2-5_GL0068734,1
gene_2399385,1
Group2-1A_GL0068281,1
8-1_GL0110990,1
4-3_GL0034247,1
gene_3322669,1
gene_274817,1
2-3_GL0004658,1
AF73-05_14_GL0139025,1
21_GL0092959,1
Group2-1A_GL0056745,1
4-2_GL0117975,1
S-Fe20_GL0106847,1
QGGY01000006.1_cds_PWJ75686.1_2578,1
MC-0-3_GL0001205,1
Food_7_GL0422010,1
Group2-4A_GL0080473,1
10_GL0030282,1
HF-F_11_GL0180772,1
S-Fe1_GL0063284,1
Food_10_GL0033611,1
1-4_GL0093865,1
gene_1642707,1
Chow_4_GL0166928,1
AF73-05_11_GL0177457,1
2-1_GL0086362,1
Food_10_GL0066105,1
5-1_GL0054801,1
10_GL0063231,1
gene_181080,1
47_GL0145317,1
AF73-05_8_GL0155460,1
11_GL0027814,1
12_GL0002745,1
NZ_RAYE01000054.1_cds_WP_120446277.1_3867,1
gene_3487896,1
8-8_GL0022779,1
2-4_GL0052283,1
NZ_RAYH01000005.1_cds_WP_002516656.1_947,1
gene_4075616,1
gene_4151270,1
Food_14_GL0186035,1
51_GL0061036,1
S-Fe9_GL0077213,1
gene_1114396,1
Food_10_GL0141193,1
gene_3684338,1
gene_2149719,1
S-Fe7_GL0223126,1
gene_4426081,1
gene_2120385,1
1-1_GL0152366,1
3-2_GL0029236,1
Food_4_GL0095097,1
gene_2177940,1
6-2_GL0005365,1
gene_2913141,1
Chow_8_GL0170379,1
gene_3917755,1
Food_5_GL0107336,1
Group2-8A_GL0011439,1
55_GL0098590,1
3-5_GL0068582,1
HF-F_4_GL0421938,1
HF-F_4_GL0305994,1
NZ_KE383895.1_cds_WP_028027636.1_32,1
gene_2935795,1
Food_11_GL0317963,1
19_GL0014796,1
7-7_GL0031004,1
MH-6-5_GL0001996,1
gene_2374317,1
3_GL0096320,1
2-1_GL0022410,1
3-5_GL0123002,1
Chow_4_GL0326497,1
1A-dyr3-07_GL0004115,1
Food_9_GL0030430,1
AF73-05_2_GL0341562,1
10_GL0021990,1
AF73-05_2_GL0192311,1
HF-S_13_GL0415713,1
gene_355985,1
S-Fe5_GL0031037,1
gene_802478,1
gene_1280170,1
2-1_GL0067356,1
AF73-05_3_GL0020504,1
6-8_GL0069029,1
11_GL0068843,1
gene_1250165,1
6-7_GL0082505,1
3-2_GL0034872,1
7-2_GL0098582,1
OB-1_12_GL0037634,1
8-2_GL0030501,1
5-6_GL0025499,1
gene_1242027,1
gene_68557,1
gene_370548,1
MH-6-3_GL0032466,1
Food_5_GL0132322,1
G1-7A_GL0109040,1
gene_2119254,1
5-7_GL0050615,1
16_GL0091425,1
4-2_GL0000860,1
10_GL0092905,1
MH-0-3_GL0092921,1
11_GL0055630,1
S-Fe10_GL0110392,1
6-4_GL0093584,1
Food_1_GL0243494,1
gene_3472822,1
gene_4329599,1
gene_3109694,1
AF73-05_8_GL0096598,1
gene_4223516,1
2-4_GL0115279,1
gene_2525172,1
10_GL0057082,1
1A-dyr4-07_GL0086665,1
Chow_3_GL0100056,1
Food_10_GL0210514,1
gene_3274610,1
21_GL0062813,1
4-2_GL0009958,1
2A-dyr13-07_GL0041272,1
gene_466608,1
Food_6_GL0047919,1
Food_7_GL0099837,1
gene_790010,1
gene_448333,1
G1-3A_GL0052414,1
2-8_GL0093953,1
1-6_GL0026845,1
8-2_GL0050554,1
gene_2777823,1
gene_1870380,1
AF73-05_10_GL0352148,1
1A-dyr1-07_GL0013543,1
Group2-8A_GL0099280,1
S-Fe9_GL0270552,1
Chow_6_GL0245108,1
gene_3657356,1
gene_3392844,1
20_GL0035123,1
Food_12_GL0210108,1
Chow_1_GL0210934,1
HF-S_4_GL0308697,1
6-7_GL0002796,1
gene_1324613,1
gene_879678,1
gene_2042128,1
11_GL0127162,1
gene_2907695,1
G1-4A_GL0101841,1
Food_8_GL0121243,1
10_GL0070894,1
32_GL0134807,1
Chow_3_GL0144851,1
gene_1378016,1
HF-S_12_GL0312593,1
4-1_GL0033377,1
NZ_RAZD01000016.1_cds_WP_120420658.1_724,1
Food_13_GL0060042,1
gene_905881,1
10_GL0087477,1
5-3_GL0076136,1
S-Fe9_GL0140899,1
NZ_KB822469.1_cds_WP_083910292.1_5742,1
gene_4363402,1
22_GL0085494,1
42_GL0045377,1
HF-F_1_GL0279421,1
S-Fe2_GL0192794,1
5-3_GL0047308,1
gene_4537444,1
34_GL0071572,1
Chow_1_GL0083076,1
2-1_GL0024422,1
NZ_RAZA01000015.1_cds_WP_120479010.1_665,1
8_GL0083719,1
HF-F_13_GL0076365,1
11_GL0156950,1
gene_545897,1
Food_2_GL0314822,1
AF73-05_11_GL0296866,1
11_GL0085507,1
54_GL0127966,1
DSM22607_4_GL0207724,1
gene_867348,1
3-5_GL0023311,1
MC-6-3_GL0074547,1
11_GL0044426,1
gene_3661710,1
MC-0-1_GL0047011,1
11_GL0092695,1
gene_1241740,1
NZ_RAZH01000005.1_cds_WP_120392497.1_2507,1
AF73-05_3_GL0016978,1
AF73-05_10_GL0304841,1
28_GL0067937,1
S-Fe11_GL0058913,1
gene_2202155,1
gene_787139,1
MH-0-4_GL0072078,1
MH-0-3_GL0059153,1
gene_438100,1
gene_3979972,1
HF-S_2_GL0253157,1
gene_3252564,1
gene_1278903,1
gene_3394593,1
NZ_KB822481.1_cds_WP_004057354.1_2201,1
gene_3840544,1
3-5_GL0043773,1
8-4_GL0004538,1
NZ_QZFS01000005.1_cds_WP_129175397.1_7118,1
gene_3261471,1
6-3_GL0104813,1
3_GL0005777,1
gene_2748895,1
NZ_KB822468.1_cds_WP_004082085.1_5405,1
gene_974785,1
1-8_GL0114415,1
Chow_4_GL0152751,1
10_GL0012090,1
1-1_GL0139444,1
Food_2_GL0195147,1
MH-0-3_GL0059544,1
Food_10_GL0177155,1
1-4_GL0020371,1
S-Fe3_GL0168140,1
8-5_GL0105317,1
1A-dyr2-07_GL0044588,1
1-4_GL0015987,1
7-8_GL0017560,1
Group2-5A_GL0048836,1
8-2_GL0095496,1
gene_2814879,1
Food_7_GL0337917,1
MH-0-4_GL0018694,1
8-6_GL0102802,1
gene_2376075,1
Food_10_GL0008007,1
gene_3577575,1
HF-F_9_GL0020563,1
6-3_GL0102361,1
S-Fe3_GL0144535,1
6-5_GL0122041,1
8-2_GL0040624,1
MC-6-1_GL0002875,1
11_GL0133718,1
17_GL0053388,1
Food_10_GL0136113,1
gene_608708,1
gene_4294793,1
NZ_RAYG01000061.1_cds_WP_121737427.1_3352,1
AF73-05_2_GL0123990,1
6-7_GL0075819,1
6-6_GL0071664,1
HF-S_5_GL0002813,1
Chow_8_GL0036713,1
gene_2009088,1
S-Fe8_GL0189787,1
gene_3825429,1
MC-6-2_GL0123074,1
2-3_GL0034116,1
HF-F_13_GL0333979,1
S-Fe8_GL0229290,1
gene_2202505,1
HF-F_3_GL0121333,1
2-2_GL0151369,1
11_GL0113765,1
12_GL0000274,1
S-Fe7_GL0277214,1
8-7_GL0080248,1
10_GL0061716,1
DSM22607_3_GL0267043,1
gene_3139657,1
Food_7_GL0281329,1
20_GL0003365,1
11_GL0050980,1
11_GL0039906,1
DSM22607_5_GL0292295,1
S-Fe11_GL0133797,1
AF73-05_6_GL0060297,1
Food_11_GL0095957,1
gene_2411557,1
S-Fe20_GL0158180,1
S-Fe10_GL0023500,1
HF-F_13_GL0084145,1
gene_438430,1
gene_4510684,1
Food_10_GL0158338,1
gene_2342176,1
42_GL0072969,1
gene_1445211,1
gene_367856,1
AF73-05_10_GL0372657,1
10_GL0013256,1
3_GL0022135,1
6-4_GL0065310,1
S-Fe4_GL0089263,1
MH-6-4_GL0128003,1
gene_4308361,1
6-7_GL0018158,1
AF73-05_11_GL0087553,1
Group2-7A_GL0097662,1
gene_3172416,1
gene_1987144,1
gene_2485591,1
11_GL0158714,1
Chow_5_GL0007337,1
OB-1_9_GL0156372,1
DSM22607_1_GL0136276,1
5-1_GL0009828,1
12_GL0032132,1
gene_4238605,1
gene_2082394,1
AF73-05_13_GL0162229,1
gene_3796997,1
1-4_GL0006639,1
NZ_RAYO01000004.1_cds_WP_120394190.1_1514,1
gene_4413722,1
gene_2392768,1
gene_2408145,1
DSM22607_12_GL0258011,1
gene_507214,1
3-2_GL0033264,1
gene_2916104,1
DSM22607_1_GL0035170,1
2_GL0096572,1
Chow_4_GL0176892,1
10_GL0054036,1
OB-1_5_GL0312502,1
gene_2601095,1
4-3_GL0083905,1
gene_4196345,1
Food_12_GL0033862,1
gene_2172223,1
8-2_GL0047994,1
S-Fe6_GL0173010,1
4-2_GL0082403,1
1-1_GL0059372,1
gene_1847448,1
S-Fe10_GL0100455,1
gene_3116739,1
gene_3150874,1
8-1_GL0049379,1
S-Fe20_GL0011854,1
26_GL0051103,1
G1-6A_GL0070447,1
12_GL0050699,1
Group2-3A_GL0070972,1
1-1_GL0067094,1
NZ_KB822472.1_cds_WP_004054475.1_1197,1
gene_3212951,1
MH-6-2_GL0039901,1
gene_4367790,1
18_GL0108812,1
8-2_GL0015930,1
2-5_GL0077858,1
gene_2442591,1
HF-F_13_GL0427761,1
gene_1541188,1
1A-dyr4-07_GL0079825,1
DSM22607_4_GL0167333,1
AF73-05_14_GL0254832,1
2A-dyr16-06_GL0037791,1
17_GL0097716,1
11_GL0135399,1
18_GL0160981,1
Chow_1_GL0047268,1
2-1_GL0037480,1
42_GL0080847,1
Food_10_GL0258915,1
NZ_OFSM01000101.1_cds_WP_103242791.1_877,1
S-Fe7_GL0209641,1
gene_3410458,1
MC-6-2_GL0145440,1
1A-dyr4-07_GL0034803,1
8-7_GL0025373,1
S-Fe10_GL0064477,1
gene_385864,1
AF73-05_3_GL0138306,1
8-5_GL0073158,1
gene_673177,1
gene_3943647,1
2-3_GL0059534,1
8-7_GL0066629,1
Chow_2_GL0001036,1
NZ_RAYM01000022.1_cds_291,1
32_GL0079233,1
Chow_3_GL0154417,1
gene_1457177,1
Food_4_GL0140722,1
NZ_RAYH01000014.1_cds_WP_075260840.1_1916,1
AF73-05_13_GL0211117,1
gene_4592730,1
48_GL0156447,1
18_GL0069708,1
S-Fe9_GL0246367,1
Chow_2_GL0143974,1
Food_2_GL0111360,1
gene_3010169,1
1_GL0022764,1
gene_1131776,1
10_GL0054024,1
8-4_GL0059924,1
DSM22607_10_GL0055181,1
DSM22607_5_GL0260651,1
HF-S_8_GL0177978,1
gene_1575316,1
12_GL0002744,1
gene_3462352,1
32_GL0096842,1
Group2-7A_GL0109317,1
gene_3625924,1
6-7_GL0030845,1
5-8_GL0037867,1
Food_6_GL0042310,1
Food_14_GL0264784,1
gene_4617980,1
2-1_GL0108242,1
Group2-3A_GL0043886,1
8-8_GL0069478,1
HF-F_10_GL0255352,1
2-3_GL0027813,1
42_GL0042063,1
S-Fe20_GL0054403,1
1-1_GL0033738,1
gene_2657356,1
S-Fe7_GL0073645,1
gene_151966,1
3-5_GL0085072,1
AF73-05_14_GL0349887,1
Chow_7_GL0001987,1
HF-F_13_GL0441638,1
gene_1842451,1
2-3_GL0016904,1
MH-0-5_GL0067945,1
gene_1133039,1
Chow_1_GL0214257,1
6-3_GL0059686,1
gene_532087,1
gene_4204935,1
gene_2971095,1
gene_665635,1
1A-dyr4-07_GL0031968,1
AF73-05_4_GL0107115,1
Chow_4_GL0244526,1
gene_3997015,1
S-Fe10_GL0105774,1
10_GL0000841,1
Food_4_GL0367733,1
2-6_GL0056214,1
gene_677493,1
AF73-05_11_GL0169084,1
11_GL0083561,1
DSM22607_3_GL0409516,1
AF73-05_9_GL0315008,1
S-Fe10_GL0017250,1
gene_2710178,1
MC-6-3_GL0077349,1
gene_2991119,1
AF73-05_4_GL0112690,1
Food_5_GL0093112,1
Food_7_GL0339914,1
gene_1714320,1
AF73-05_10_GL0276424,1
6-1_GL0042735,1
DSM22607_4_GL0099288,1
38_GL0115037,1
gene_3665411,1
Chow_5_GL0267632,1
HF-F_1_GL0181820,1
3-1_GL0009589,1
4-2_GL0103454,1
Group2-6A_GL0014847,1
gene_627585,1
gene_1396330,1
gene_4377329,1
AF73-05_3_GL0111089,1
HF-F_13_GL0378366,1
7-5_GL0183364,1
4-2_GL0088225,1
gene_2291029,1
NZ_RAZG01000008.1_cds_WP_120406868.1_4719,1
gene_1485186,1
10_GL0030285,1
5-3_GL0035648,1
Food_10_GL0270470,1
gene_178810,1
gene_3659519,1
4-7_GL0109194,1
gene_977225,1
Food_14_GL0194493,1
Food_11_GL0272494,1
gene_2297461,1
16_GL0053628,1
Chow_4_GL0282915,1
2-1_GL0047223,1
NZ_KB822413.1_cds_WP_004039937.1_272,1
gene_4612652,1
Food_1_GL0163090,1
NZ_CP021422.1_cds_WP_084384183.1_1422,1
DSM22607_10_GL0145256,1
31_GL0066229,1
Chow_5_GL0077874,1
DSM22607_5_GL0300436,1
10_GL0045596,1
8-2_GL0064690,1
gene_2811111,1
8-8_GL0068519,1
OB-1_6_GL0112932,1
gene_1022727,1
46_GL0063723,1
gene_3319599,1
gene_4430011,1
gene_792471,1
gene_3712956,1
35_GL0033873,1
Group2-7A_GL0039665,1
gene_3651037,1
S-Fe6_GL0223311,1
3_GL0095545,1
HF-S_13_GL0158166,1
36_GL0047883,1
gene_3150981,1
10_GL0003460,1
gene_3088426,1
gene_3516419,1
42_GL0089036,1
3-5_GL0087978,1
47_GL0075029,1
AF73-05_3_GL0412099,1
1A-dyr4-07_GL0004598,1
gene_623913,1
MC-6-1_GL0036176,1
MH-0-5_GL0048748,1
MC-0-1_GL0089053,1
gene_1224111,1
10_GL0030355,1
31_GL0013742,1
HF-F_2_GL0303975,1
26_GL0145837,1
Group2-3A_GL0042212,1
46_GL0014951,1
32_GL0008443,1
Chow_3_GL0034680,1
gene_3595036,1
gene_161947,1
10_GL0072684,1
gene_2190935,1
Food_1_GL0298417,1
gene_1425507,1
gene_3310248,1
Food_7_GL0036834,1
1-5_GL0016839,1
3-3_GL0024382,1
gene_4308493,1
DSM22607_4_GL0277574,1
Chow_4_GL0027481,1
NZ_RAYM01000015.1_cds_WP_120432541.1_4130,1
gene_3861403,1
6-4_GL0012643,1
Chow_5_GL0191430,1
40_GL0059546,1
HF-F_13_GL0473905,1
HF-S_6_GL0198332,1
3-5_GL0087755,1
DSM22607_5_GL0022541,1
4-7_GL0052110,1
gene_813868,1
9_GL0043444,1
10_GL0034856,1
gene_3523394,1
MH-6-1_GL0000043,1
Group2-1A_GL0074404,1
gene_4527576,1
Food_9_GL0034834,1
11_GL0155180,1
8-2_GL0126456,1
HF-S_3_GL0235243,1
MH-6-5_GL0144956,1
NZ_NHTR01000009.1_cds_WP_065549152.1_6928,1
HF-F_10_GL0313478,1
5-4_GL0069645,1
Food_10_GL0250099,1
2-8_GL0044676,1
G1-7A_GL0010509,1
Chow_7_GL0100142,1
OB-1_1_GL0219227,1
4-2_GL0079807,1
22_GL0066271,1
G1-5A_GL0029828,1
G1-3A_GL0138585,1
NZ_KB822473.1_cds_WP_004054594.1_1230,1
AF73-05_14_GL0108684,1
AF73-05_9_GL0120504,1
gene_3904505,1
Food_12_GL0105211,1
gene_1211177,1
5-8_GL0047335,1
NZ_RAYM01000005.1_cds_WP_120431302.1_1338,1
Group2-7A_GL0095803,1
Chow_1_GL0177021,1
gene_258135,1
NZ_RAYX01000023.1_cds_WP_120376895.1_786,1
AF73-05_14_GL0209140,1
gene_4404718,1
4-7_GL0078767,1
2-2_GL0053346,1
S-Fe1_GL0148053,1
Group2-1A_GL0018756,1
27_GL0050737,1
Chow_1_GL0102064,1
1-7_GL0051682,1
S-Fe20_GL0108004,1
AF73-05_2_GL0167318,1
3-5_GL0056416,1
S-Fe10_GL0160016,1
6_GL0079367,1
7-2_GL0049953,1
G1-1A_GL0072518,1
MC-6-2_GL0011502,1
Food_2_GL0028073,1
S-Fe6_GL0253001,1
S-Fe20_GL0109661,1
NZ_RAZK01000202.1_cds_WP_120487169.1_2187,1
gene_3937115,1
29_GL0050100,1
8-6_GL0041439,1
gene_925786,1
gene_2865884,1
G1-1A_GL0050492,1
Chow_8_GL0165719,1
MC-6-1_GL0013198,1
OB-1_13_GL0172173,1
HF-S_9_GL0178974,1
2-2_GL0130039,1
gene_4607081,1
gene_2637627,1
AF73-05_8_GL0185029,1
G1-6A_GL0032350,1
gene_652280,1
S-Fe2_GL0167978,1
gene_3167201,1
7-4_GL0016703,1
4-1_GL0054153,1
2-3_GL0085544,1
NZ_RAYB01000055.1_cds_WP_121708304.1_2828,1
2A-dyr13-07_GL0041050,1
HF-F_13_GL0026094,1
21_GL0041908,1
MH-0-4_GL0040844,1
Food_14_GL0030438,1
AF73-05_7_GL0347655,1
gene_1101229,1
AF73-05_2_GL0011011,1
5-8_GL0112204,1
AF73-05_11_GL0323563,1
Chow_2_GL0304607,1
23_GL0046513,1
Food_14_GL0044526,1
MC-6-2_GL0182594,1
gene_1048043,1
S-Fe8_GL0217904,1
gene_3997111,1
29_GL0020160,1
S-Fe16_GL0073036,1
3-2_GL0005346,1
7-5_GL0128494,1
NZ_RAYF01000027.1_cds_WP_120435975.1_1014,1
gene_1531284,1
gene_1886033,1
3-2_GL0011574,1
Group2-2A_GL0045317,1
gene_3154359,1
Food_9_GL0434108,1
gene_4062882,1
7-5_GL0074655,1
gene_2728564,1
gene_1116154,1
gene_371006,1
S-Fe10_GL0110329,1
gene_302489,1
DSM22607_11_GL0139947,1
AF73-05_14_GL0121346,1
gene_953406,1
6-4_GL0014753,1
gene_1993178,1
gene_1734437,1
Food_9_GL0445568,1
gene_3729928,1
gene_3616119,1
23_GL0056318,1
MC-6-2_GL0132386,1
5_GL0057839,1
S-Fe5_GL0077388,1
gene_2858221,1
42_GL0055003,1
HF-S_4_GL0269031,1
gene_3704225,1
11_GL0015298,1
gene_684446,1
gene_2235842,1
8-3_GL0117338,1
5_GL0165642,1
G1-8A_GL0031220,1
6-5_GL0042309,1
AF73-05_4_GL0192104,1
20_GL0034539,1
2-1_GL0006817,1
gene_3941926,1
Food_11_GL0081346,1
26_GL0135466,1
Food_5_GL0095655,1
S-Fe10_GL0049505,1
S-Fe20_GL0032737,1
G1-4A_GL0062927,1
20_GL0000805,1
Food_14_GL0050766,1
Chow_5_GL0020873,1
AF73-05_1_GL0133689,1
S-Fe9_GL0167057,1
AF73-05_2_GL0230652,1
Food_3_GL0164152,1
8-2_GL0042643,1
gene_2634323,1
Chow_5_GL0260661,1
32_GL0042799,1
5-7_GL0007538,1
gene_1877950,1
5-2_GL0049992,1
4-2_GL0002415,1
4-4_GL0088468,1
11_GL0127321,1
gene_3057263,1
S-Fe16_GL0086521,1
5-1_GL0052329,1
Chow_6_GL0275424,1
gene_1894411,1
AF73-05_1_GL0265245,1
Food_9_GL0366341,1
gene_4198024,1
gene_325656,1
NZ_KB822465.1_cds_WP_004078779.1_3855,1
Chow_4_GL0298347,1
S-Fe2_GL0130147,1
4-8_GL0037606,1
4-2_GL0097613,1
Food_11_GL0345719,1
MH-6-5_GL0068608,1
gene_2858781,1
Food_10_GL0124605,1
6-6_GL0104673,1
1_GL0090384,1
Chow_5_GL0157056,1
4-5_GL0020729,1
Food_9_GL0091257,1
Group2-1A_GL0064672,1
1-1_GL0098140,1
45_GL0026233,1
gene_4258039,1
AF73-05_4_GL0001449,1
1-4_GL0081655,1
gene_1962205,1
gene_2844550,1
10_GL0024666,1
2A-dyr13-07_GL0040260,1
S-Fe11_GL0040548,1
MH-6-3_GL0074052,1
gene_802481,1
35_GL0062609,1
gene_2817823,1
2-2_GL0018301,1
AF73-05_10_GL0151819,1
32_GL0101723,1
gene_3300719,1
G1-6A_GL0071284,1
4-6_GL0051033,1
S-Fe11_GL0076206,1
gene_724103,1
gene_3900147,1
Group2-4A_GL0092463,1
gene_47996,1
HF-S_14_GL0128156,1
gene_1626282,1
OB-1_3_GL0155862,1
MH-6-2_GL0097294,1
7-1_GL0051459,1
MH-6-4_GL0093625,1
Group2-1A_GL0056716,1
S-Fe7_GL0107017,1
Food_9_GL0038486,1
2-2_GL0050332,1
S-Fe7_GL0234185,1
42_GL0045422,1
Food_9_GL0437082,1
Group2-1A_GL0054320,1
DSM22607_8_GL0135890,1
Food_13_GL0173779,1
17_GL0026963,1
gene_3835003,1
gene_1287796,1
5-1_GL0020818,1
8-3_GL0050639,1
13_GL0021982,1
S-Fe9_GL0268225,1
8-6_GL0009297,1
1-1_GL0119801,1
gene_1326087,1
3-3_GL0017233,1
gene_1826295,1
20_GL0013614,1
gene_2689429,1
2-2_GL0032430,1
gene_164945,1
11_GL0158911,1
3-6_GL0068395,1
gene_3838998,1
gene_2971338,1
AF73-05_14_GL0159393,1
