gene,postFMT_3_colon
gene_4118895,1
Group2-4A_GL0035077,1
gene_2508710,1
1A-dyr5-06_GL0033940,1
MH-6-5_GL0137579,1
Food_14_GL0175051,1
NZ_RAZK01000004.1_cds_WP_120481267.1_4335,1
3-8_GL0001594,1
gene_3101330,1
45_GL0009943,1
S-Fe8_GL0266669,1
gene_4083677,1
Food_6_GL0057063,1
1-2_GL0067983,1
36_GL0088894,1
NZ_RAYI01000052.1_cds_WP_121737174.1_2807,1
8-5_GL0114954,1
OB-1_6_GL0206054,1
AF73-05_10_GL0307823,1
DSM22607_13_GL0182503,1
5-1_GL0005659,1
Food_11_GL0055235,1
Chow_5_GL0135333,1
gene_523273,1
gene_2122902,1
S-Fe16_GL0028734,1
AF73-05_10_GL0069006,1
Chow_1_GL0122813,1
1A-dyr3-06_GL0035676,1
7-1_GL0032072,1
MC-0-3_GL0080141,1
gene_3486882,1
2A-dyr16-06_GL0026775,1
gene_3858161,1
G1-5A_GL0056584,1
gene_2942678,1
AF73-05_3_GL0385294,1
gene_3915258,1
46_GL0031329,1
gene_1803620,1
gene_2515510,1
17_GL0001248,1
MH-6-3_GL0120223,1
Chow_4_GL0321138,1
Chow_7_GL0181173,1
gene_4056806,1
5-1_GL0032915,1
HF-F_5_GL0158998,1
51_GL0054118,1
Group2-8A_GL0009588,1
ERR1211980_Scaf275_4022,1
26_GL0067784,1
Food_11_GL0194558,1
ERR1211980_Scaf237_3983,1
3-7_GL0042613,1
DSM22607_4_GL0150313,1
AF73-05_13_GL0133584,1
Food_10_GL0212194,1
ERR1211980_Scaf42_2816,1
gene_2489709,1
DSM22607_9_GL0342269,1
20_GL0144990,1
54_GL0003493,1
11_GL0114141,1
gene_3180508,1
gene_2125545,1
NZ_NHMQ01000001.1_cds_WP_065535482.1_241,1
Group2-5A_GL0115884,1
HF-S_2_GL0190873,1
Chow_7_GL0063067,1
S-Fe9_GL0176893,1
Group2-7A_GL0031802,1
29_GL0026606,1
gene_1566619,1
S-Fe7_GL0279592,1
Group2-7A_GL0016083,1
4-6_GL0103315,1
36_GL0031652,1
gene_3687939,1
G1-1A_GL0080384,1
gene_2926194,1
gene_390678,1
MH-6-1_GL0050132,1
Chow_3_GL0139294,1
AF73-05_9_GL0064883,1
2-5_GL0007107,1
Food_10_GL0022469,1
Food_1_GL0184014,1
AF73-05_3_GL0350247,1
Food_10_GL0005156,1
Food_8_GL0385029,1
S-Fe20_GL0127856,1
1-1_GL0073043,1
51_GL0023423,1
gene_4050087,1
Food_3_GL0201577,1
8-1_GL0015931,1
Food_3_GL0208427,1
gene_2302946,1
gene_4599719,1
S-Fe7_GL0108268,1
HF-S_2_GL0047495,1
MH-6-4_GL0043972,1
ERR1212009_Scaf205_2994,1
MH-6-3_GL0110337,1
Chow_7_GL0238691,1
1-4_GL0018353,1
40_GL0026993,1
MC-0-1_GL0082812,1
S-Fe9_GL0253790,1
OB-1_9_GL0202889,1
NZ_KB822450.1_cds_WP_004074114.1_2402,1
Food_2_GL0145506,1
MC-0-1_GL0011918,1
gene_395619,1
S-Fe1_GL0162565,1
gene_182396,1
6-5_GL0048499,1
gene_3936909,1
S-Fe7_GL0262440,1
Food_4_GL0278597,1
DSM22607_12_GL0114457,1
HF-F_10_GL0251216,1
gene_1089779,1
gene_71605,1
Food_7_GL0127806,1
gene_3746987,1
gene_3264860,1
Food_10_GL0101196,1
1A-dyr1-07_GL0043182,1
24_GL0044502,1
DSM22607_7_GL0246408,1
Food_7_GL0388944,1
gene_3702396,1
MH-6-4_GL0156953,1
gene_3812611,1
6-7_GL0026518,1
G1-8A_GL0070991,1
NZ_KI535333.1_cds_WP_035104125.1_2077,1
gene_1370332,1
MC-6-2_GL0047486,1
Chow_6_GL0017452,1
gene_3302627,1
NZ_OFSM01000040.1_cds_WP_103242122.1_1188,1
Food_7_GL0248018,1
G1-5A_GL0136362,1
NZ_RAYU01001119.1_cds_WP_120476560.1_330,1
MC-0-1_GL0087548,1
Food_5_GL0231527,1
gene_2471470,1
Group2-8A_GL0207836,1
4-2_GL0088673,1
gene_2148108,1
gene_1516017,1
Chow_4_GL0316242,1
1A-dyr3-06_GL0021892,1
HF-F_3_GL0082731,1
20_GL0086490,1
HF-S_14_GL0048175,1
27_GL0044995,1
gene_1805523,1
gene_4307400,1
MH-6-5_GL0073266,1
Food_10_GL0057706,1
gene_3504701,1
HF-S_3_GL0164219,1
Group2-4A_GL0033894,1
NZ_RAZK01000001.1_cds_WP_120480742.1_1965,1
gene_3537382,1
30_GL0025132,1
8-1_GL0054044,1
DSM22607_9_GL0085209,1
S-Fe20_GL0065268,1
HF-S_3_GL0003752,1
gene_4432078,1
Chow_1_GL0158393,1
gene_1583815,1
DSM22607_4_GL0232890,1
10_GL0014673,1
Group2-8A_GL0172914,1
S-Fe10_GL0085285,1
gene_4444346,1
gene_3489596,1
6-2_GL0093410,1
gene_4451960,1
MH-0-5_GL0059013,1
2-1_GL0099812,1
NZ_CP021422.1_cds_WP_066540979.1_2146,1
gene_1870163,1
gene_1597010,1
gene_1961386,1
36_GL0084095,1
gene_2086340,1
NZ_RAYY01000036.1_cds_WP_120424618.1_2956,1
42_GL0038011,1
gene_3823736,1
45_GL0149932,1
S-Fe7_GL0091265,1
gene_300333,1
gene_2301084,1
MH-6-3_GL0053843,1
NZ_RAYW01000011.1_cds_WP_121698893.1_54,1
MC-0-1_GL0030774,1
gene_4050887,1
S-Fe10_GL0031722,1
OB-1_1_GL0302485,1
AF73-05_10_GL0422510,1
MH-6-4_GL0020292,1
NZ_RAYQ01000011.1_cds_174,1
NZ_RAYE01000049.1_cds_WP_120446078.1_3538,1
OB-1_4_GL0263295,1
MH-6-5_GL0061685,1
3B-dyr31-06_GL0034115,1
gene_3234780,1
G1-5A_GL0079000,1
AF73-05_2_GL0323748,1
Food_8_GL0252800,1
MC-6-2_GL0181499,1
gene_2997561,1
gene_791478,1
gene_1478005,1
MH-6-2_GL0042382,1
2-1_GL0082262,1
OB-1_3_GL0151017,1
gene_2334794,1
gene_2208424,1
gene_2136076,1
29_GL0083293,1
gene_2069905,1
11_GL0144088,1
7-2_GL0049159,1
6_GL0006773,1
MH-6-4_GL0074527,1
gene_515859,1
gene_3100584,1
20_GL0006889,1
NZ_RAYW01000032.1_cds_WP_121699984.1_1396,1
gene_1058362,1
gene_3915547,1
gene_3204054,1
Food_1_GL0006238,1
Food_6_GL0303540,1
NZ_RAYE01000055.1_cds_WP_120446322.1_3924,1
NZ_RAYW01000019.1_cds_WP_121699501.1_677,1
Food_5_GL0115159,1
gene_2799806,1
gene_2279755,1
HF-F_14_GL0198863,1
gene_3139039,1
gene_976621,1
gene_4464049,1
gene_266292,1
G1-8A_GL0070200,1
7-1_GL0021567,1
DSM22607_3_GL0153075,1
S-Fe8_GL0271546,1
S-Fe12_GL0082747,1
gene_4284416,1
DSM22607_10_GL0223555,1
gene_4492587,1
DSM22607_13_GL0224508,1
gene_2818935,1
11_GL0125648,1
5-3_GL0012164,1
Group2-3A_GL0019342,1
MH-6-3_GL0097253,1
8_GL0182004,1
NZ_RAYY01000063.1_cds_WP_120425034.1_4380,1
Food_13_GL0145971,1
DSM22607_12_GL0096213,1
HF-S_4_GL0242736,1
G1-1A_GL0084263,1
Group2-4A_GL0124257,1
gene_3295148,1
7-5_GL0167254,1
HF-F_6_GL0326845,1
gene_2012504,1
gene_3742201,1
1A-dyr4-07_GL0107332,1
51_GL0120445,1
gene_4404134,1
gene_4157796,1
Food_9_GL0262766,1
Food_1_GL0005108,1
39_GL0136493,1
S-Fe11_GL0088916,1
1-1_GL0026235,1
gene_2739760,1
gene_4186771,1
DSM22607_4_GL0173951,1
2-4_GL0076298,1
24_GL0010282,1
S-Fe20_GL0182581,1
1A-dyr4-07_GL0005233,1
Chow_1_GL0103258,1
Chow_2_GL0173921,1
8-1_GL0074656,1
NZ_RAYF01000146.1_cds_WP_120439346.1_444,1
HF-F_9_GL0287075,1
5-1_GL0065698,1
39_GL0057551,1
gene_1277069,1
NZ_RAYO01000001.1_cds_WP_120393917.1_804,1
4-2_GL0035239,1
6-5_GL0116110,1
gene_2410392,1
gene_2259435,1
S-Fe11_GL0109817,1
Group2-8A_GL0119560,1
gene_1366300,1
OB-1_4_GL0335264,1
AF73-05_13_GL0315602,1
1-7_GL0139848,1
gene_1204449,1
3-6_GL0058325,1
gene_4447275,1
AF73-05_13_GL0235174,1
gene_3424455,1
6-4_GL0012030,1
HF-S_1_GL0200354,1
gene_3665673,1
NZ_KI535329.1_cds_WP_023346986.1_1383,1
gene_4505963,1
7-1_GL0052064,1
gene_1536032,1
DSM22607_9_GL0125724,1
Chow_7_GL0141261,1
8-3_GL0006361,1
OB-1_4_GL0056827,1
17_GL0145310,1
gene_2852551,1
5-7_GL0008457,1
gene_4149514,1
42_GL0001188,1
Food_8_GL0233985,1
1-8_GL0080651,1
HF-F_13_GL0048100,1
Group2-6A_GL0039042,1
gene_3152270,1
NZ_NHMU01000006.1_cds_WP_065539978.1_3155,1
gene_1256745,1
gene_4148455,1
gene_1389035,1
AF73-05_8_GL0157845,1
gene_1874483,1
MC-0-3_GL0029406,1
7-1_GL0039604,1
Food_10_GL0168768,1
gene_3476320,1
Chow_1_GL0174486,1
gene_1361841,1
gene_3002630,1
gene_3611775,1
G1-5A_GL0201882,1
MC-0-1_GL0113143,1
gene_728365,1
HF-F_6_GL0140830,1
2-2_GL0056875,1
21_GL0039129,1
G1-3A_GL0117917,1
gene_2132669,1
Group2-7A_GL0042409,1
DSM22607_12_GL0026639,1
S-Fe11_GL0152789,1
Chow_5_GL0186111,1
gene_4221935,1
S-Fe11_GL0033699,1
S-Fe6_GL0110592,1
20_GL0175594,1
Chow_1_GL0021123,1
NZ_RAYY01000129.1_cds_WP_120425544.1_318,1
Chow_1_GL0057648,1
gene_4266039,1
gene_4548923,1
gene_159661,1
AF73-05_10_GL0109275,1
16_GL0052523,1
Food_11_GL0032452,1
2-8_GL0047023,1
Group2-8A_GL0140026,1
4-1_GL0000099,1
G1-1A_GL0063284,1
52_GL0135633,1
AF73-05_10_GL0379397,1
OB-1_3_GL0302463,1
AF73-05_8_GL0022988,1
3-8_GL0004943,1
1A-dyr3-07_GL0042356,1
gene_4513844,1
gene_3977478,1
NZ_KB822501.1_cds_WP_083917291.1_5135,1
Food_10_GL0265638,1
1A-dyr4-07_GL0094875,1
DSM22607_8_GL0210138,1
HF-S_10_GL0085850,1
Food_6_GL0331079,1
gene_4423835,1
DSM22607_12_GL0358195,1
4-1_GL0076160,1
S-Fe20_GL0190780,1
G1-5A_GL0042136,1
gene_3234378,1
AF73-05_11_GL0350322,1
S-Fe18_GL0027155,1
HF-F_13_GL0083096,1
gene_3602764,1
gene_783667,1
gene_4210403,1
S-Fe11_GL0110170,1
gene_185179,1
5-1_GL0067221,1
gene_3652011,1
gene_3250565,1
gene_2666929,1
51_GL0040863,1
gene_3302728,1
5-8_GL0043997,1
7-6_GL0048076,1
AF73-05_10_GL0022329,1
gene_3142060,1
Food_10_GL0134173,1
22_GL0071812,1
39_GL0174293,1
gene_4412309,1
MC-6-2_GL0023892,1
47_GL0068956,1
gene_487711,1
2_GL0024300,1
S-Fe16_GL0004822,1
gene_676484,1
MC-0-1_GL0065007,1
gene_4365573,1
7-8_GL0035776,1
gene_2503333,1
NZ_RAYW01000007.1_cds_WP_121698484.1_2426,1
Food_7_GL0076395,1
NZ_RAYU01000057.1_cds_WP_120390142.1_5238,1
gene_2301133,1
Food_11_GL0130533,1
G1-8A_GL0002140,1
12_GL0076586,1
Food_7_GL0073454,1
1A-dyr1-07_GL0032760,1
Chow_6_GL0078534,1
20_GL0054320,1
gene_1351754,1
gene_4028648,1
gene_3700818,1
gene_4089403,1
OB-1_5_GL0293295,1
AF73-05_13_GL0289733,1
HF-S_8_GL0088925,1
gene_1578235,1
1-7_GL0066638,1
gene_1492665,1
MH-6-5_GL0146002,1
Food_11_GL0187691,1
Chow_7_GL0046174,1
Group2-8A_GL0023669,1
gene_4413292,1
gene_2810761,1
gene_2043792,1
AF73-05_2_GL0137415,1
MH-0-5_GL0001110,1
2-1_GL0080492,1
Chow_7_GL0150542,1
MC-6-2_GL0074993,1
DSM22607_12_GL0160959,1
3-7_GL0074258,1
DSM22607_6_GL0117925,1
2_GL0062987,1
gene_3749723,1
Food_1_GL0258942,1
gene_4454334,1
NZ_RAZK01000010.1_cds_WP_120482398.1_7137,1
gene_4571138,1
G1-2A_GL0094907,1
Chow_4_GL0187328,1
17_GL0041165,1
AF73-05_13_GL0144658,1
S-Fe10_GL0074921,1
MH-6-5_GL0070217,1
1-8_GL0016339,1
gene_3656902,1
OB-1_11_GL0208211,1
gene_3004362,1
NZ_RAYW01000023.1_cds_WP_121699666.1_1057,1
MH-6-3_GL0051416,1
gene_3577478,1
Group2-5A_GL0133677,1
8-1_GL0015684,1
Food_14_GL0102546,1
gene_3188929,1
gene_3435475,1
OB-1_3_GL0305237,1
DSM22607_9_GL0197714,1
gene_499913,1
1A-dyr1-07_GL0041003,1
Group2-8A_GL0129842,1
S-Fe6_GL0232304,1
OB-1_1_GL0044833,1
8_GL0096194,1
5-1_GL0023280,1
AF73-05_13_GL0137181,1
AF73-05_9_GL0078833,1
NZ_CP021422.1_cds_WP_066537169.1_61,1
gene_3927151,1
gene_1556940,1
5-7_GL0090476,1
MH-0-3_GL0053245,1
HF-S_4_GL0025605,1
gene_3868108,1
1-6_GL0070233,1
1-6_GL0013994,1
50_GL0079115,1
NZ_RAYY01000029.1_cds_WP_120423946.1_2304,1
1-1_GL0026031,1
gene_3352391,1
Food_5_GL0305443,1
NZ_RAYW01000045.1_cds_WP_121700302.1_2024,1
AF73-05_7_GL0204242,1
1-4_GL0098794,1
gene_399059,1
AF73-05_13_GL0020275,1
gene_3726521,1
10_GL0007886,1
gene_3703445,1
NZ_NHTR01000005.1_cds_5699,1
gene_4467689,1
MH-0-5_GL0000188,1
6-4_GL0106904,1
gene_1653531,1
HF-S_5_GL0277269,1
26_GL0006598,1
Food_6_GL0251177,1
gene_2879847,1
Group2-4A_GL0148526,1
DSM22607_12_GL0054052,1
DSM22607_2_GL0082304,1
AF73-05_10_GL0064398,1
Food_4_GL0342958,1
gene_266286,1
5-1_GL0010460,1
gene_659014,1
S-Fe8_GL0066532,1
HF-S_12_GL0103290,1
10_GL0097367,1
gene_4419551,1
OB-1_5_GL0111204,1
HF-S_10_GL0000198,1
S-Fe11_GL0112296,1
NZ_RAYB01000112.1_cds_4,1
NZ_RAYF01000047.1_cds_WP_120437408.1_2373,1
gene_2813497,1
AF73-05_6_GL0127354,1
Food_14_GL0303495,1
gene_2612906,1
5-5_GL0054626,1
NZ_RAYW01000019.1_cds_WP_121699485.1_657,1
3_GL0059710,1
5-2_GL0099466,1
AF73-05_14_GL0197851,1
AF73-05_11_GL0096660,1
20_GL0119393,1
MC-6-2_GL0007927,1
gene_3416045,1
gene_460075,1
gene_3368426,1
HF-F_14_GL0172001,1
MC-0-3_GL0089530,1
2-4_GL0056822,1
Food_7_GL0066892,1
gene_367168,1
42_GL0100422,1
AF73-05_11_GL0140703,1
AF73-05_3_GL0166516,1
gene_4328591,1
1-8_GL0061682,1
Food_11_GL0208215,1
MC-6-2_GL0190601,1
gene_4019535,1
gene_3553439,1
gene_4583895,1
5-1_GL0029962,1
Chow_8_GL0240628,1
gene_3226773,1
gene_3598354,1
gene_1339906,1
gene_3072860,1
gene_1060661,1
DSM22607_11_GL0243123,1
Food_9_GL0451330,1
11_GL0162094,1
gene_2449272,1
8-3_GL0002654,1
gene_2695619,1
Food_4_GL0345761,1
NZ_RAYB01000088.1_cds_WP_121708564.1_3637,1
gene_3883918,1
2A-dyr13-06_GL0033603,1
gene_2131757,1
gene_1934506,1
S-Fe9_GL0294061,1
Food_5_GL0064629,1
Food_1_GL0058242,1
18_GL0159927,1
Group2-4A_GL0131538,1
gene_1844547,1
Food_10_GL0110209,1
3-5_GL0015512,1
Food_2_GL0278014,1
Food_7_GL0164251,1
AF73-05_10_GL0153814,1
gene_1894415,1
Group2-8A_GL0173740,1
gene_3403283,1
S-Fe20_GL0060185,1
MH-6-4_GL0018244,1
26_GL0020529,1
gene_885705,1
HF-S_12_GL0121947,1
4-1_GL0015438,1
Chow_3_GL0168580,1
8-5_GL0023108,1
45_GL0079115,1
1-1_GL0021733,1
Food_5_GL0240415,1
NZ_RAYU01000151.1_cds_WP_120474166.1_1129,1
S-Fe9_GL0079671,1
HF-F_14_GL0034832,1
gene_4207211,1
gene_3935487,1
NZ_RAYM01000022.1_cds_WP_120433929.1_339,1
S-Fe3_GL0053851,1
NZ_RAYW01000017.1_cds_WP_121699370.1_543,1
gene_2616343,1
gene_4593821,1
G1-8A_GL0004826,1
S-Fe5_GL0026197,1
gene_1084286,1
NZ_KB822441.1_cds_WP_004069077.1_465,1
DSM22607_12_GL0270304,1
MC-0-1_GL0007129,1
6-7_GL0075569,1
4-8_GL0007459,1
Food_9_GL0430986,1
DSM22607_6_GL0170378,1
OB-1_8_GL0016352,1
gene_2355117,1
MC-0-1_GL0023120,1
2A-dyr14-06_GL0056642,1
OB-1_13_GL0126085,1
gene_3065877,1
5-4_GL0103525,1
gene_3449054,1
3A-dyr30-06_GL0050472,1
17_GL0105576,1
MC-0-3_GL0008644,1
gene_2377837,1
S-Fe10_GL0124296,1
gene_3875305,1
36_GL0019405,1
DSM22607_13_GL0089983,1
gene_2295782,1
gene_4340080,1
NZ_RAYD01000002.1_cds_WP_120465428.1_1322,1
Food_10_GL0044224,1
35_GL0149062,1
8-3_GL0086192,1
gene_3629606,1
gene_4545796,1
NZ_RAYM01000019.1_cds_WP_120433699.1_141,1
12_GL0005229,1
1-7_GL0131876,1
1-1_GL0105474,1
gene_2760047,1
gene_1781739,1
S-Fe5_GL0048090,1
3-6_GL0034340,1
NZ_RAYW01000007.1_cds_WP_121698451.1_2389,1
6-5_GL0073275,1
4-5_GL0018778,1
gene_3758342,1
gene_1072302,1
gene_3887845,1
DSM22607_7_GL0153488,1
Food_5_GL0230974,1
NZ_NHMQ01000001.1_cds_WP_007493351.1_462,1
gene_4367588,1
MC-6-2_GL0178525,1
gene_3434968,1
gene_2039779,1
G1-1A_GL0030550,1
gene_1698937,1
NZ_RAYY01000029.1_cds_WP_120423956.1_2307,1
S-Fe20_GL0009651,1
S-Fe6_GL0117835,1
6-2_GL0015237,1
Chow_6_GL0115463,1
gene_2423682,1
gene_2365138,1
NZ_OFSM01000009.1_cds_WP_103239368.1_2038,1
DSM22607_11_GL0166564,1
Group2-3A_GL0188935,1
4-1_GL0043282,1
1-1_GL0070096,1
gene_4424239,1
49_GL0073671,1
S-Fe20_GL0020052,1
6-1_GL0008904,1
gene_462163,1
gene_548489,1
gene_2567117,1
gene_1828628,1
G1-1A_GL0005144,1
G1-4A_GL0070864,1
Food_14_GL0130601,1
gene_2952532,1
gene_189378,1
gene_3736964,1
OB-1_1_GL0215887,1
15_GL0069367,1
6-1_GL0077452,1
S-Fe12_GL0178986,1
S-Fe2_GL0034761,1
53_GL0001334,1
HF-F_7_GL0234273,1
gene_4442701,1
Food_6_GL0265800,1
1-3_GL0065679,1
OB-1_6_GL0181985,1
gene_3723375,1
2A-dyr14-07_GL0030542,1
NZ_RAYE01000043.1_cds_WP_120445781.1_3226,1
AF73-05_4_GL0041575,1
Food_10_GL0011913,1
Food_13_GL0190834,1
HF-F_9_GL0101711,1
gene_4535712,1
Group2-7A_GL0017427,1
AF73-05_1_GL0296798,1
Food_12_GL0003401,1
NZ_RAYW01000023.1_cds_WP_121699691.1_1085,1
7-5_GL0077041,1
NZ_QZFS01000136.1_cds_WP_129184126.1_1055,1
47_GL0127840,1
8_GL0136942,1
MH-6-1_GL0001986,1
Food_11_GL0148610,1
NZ_KI535318.1_cds_WP_023346330.1_696,1
41_GL0101830,1
gene_3257308,1
gene_1896268,1
G1-1A_GL0074133,1
2-3_GL0010068,1
gene_1386275,1
HF-F_2_GL0173002,1
Chow_5_GL0242409,1
8_GL0172701,1
4-2_GL0039573,1
AF73-05_14_GL0092977,1
11_GL0021351,1
gene_1063042,1
54_GL0061396,1
AF73-05_7_GL0038516,1
1-4_GL0088418,1
gene_3888426,1
gene_4454001,1
Food_1_GL0327239,1
HF-F_13_GL0253964,1
AF73-05_2_GL0163905,1
G1-7A_GL0080239,1
gene_3885453,1
G1-5A_GL0169378,1
G1-8A_GL0039201,1
gene_3969984,1
AF73-05_11_GL0059957,1
Food_12_GL0237351,1
Food_11_GL0124753,1
gene_2335343,1
AF73-05_5_GL0046246,1
gene_2718163,1
gene_1011386,1
HF-F_14_GL0476478,1
Chow_4_GL0071291,1
gene_748335,1
gene_2493520,1
gene_2637208,1
31_GL0069350,1
gene_1552198,1
10_GL0055282,1
9_GL0001024,1
Food_11_GL0115220,1
MH-0-5_GL0091097,1
AF73-05_13_GL0146199,1
5-2_GL0001844,1
gene_3397628,1
6-3_GL0022225,1
Chow_1_GL0276082,1
gene_78940,1
Food_10_GL0201193,1
AF73-05_9_GL0182230,1
gene_1283226,1
OB-1_4_GL0095939,1
G1-1A_GL0021735,1
Food_9_GL0112622,1
gene_3363269,1
gene_2815193,1
S-Fe20_GL0119815,1
MH-6-5_GL0113755,1
45_GL0097388,1
G1-5A_GL0088374,1
gene_2760051,1
6-3_GL0029800,1
gene_4323660,1
14_GL0067973,1
MC-6-5_GL0089109,1
MH-6-3_GL0023642,1
5-5_GL0086987,1
Chow_8_GL0025651,1
gene_1490003,1
5-2_GL0036476,1
NZ_RAZH01000001.1_cds_WP_120390801.1_643,1
HF-F_9_GL0197999,1
gene_1650226,1
2-5_GL0072618,1
S-Fe20_GL0137122,1
Chow_6_GL0056380,1
gene_3319599,1
Food_11_GL0158325,1
Food_10_GL0259236,1
gene_578173,1
7-1_GL0075476,1
AF73-05_3_GL0091054,1
32_GL0132348,1
MH-0-5_GL0037704,1
Food_11_GL0010686,1
Chow_1_GL0116840,1
Group2-3A_GL0096901,1
Group2-2A_GL0005443,1
gene_1110521,1
S-Fe20_GL0124165,1
gene_3294536,1
20_GL0060762,1
gene_2056920,1
8-5_GL0066065,1
gene_4414616,1
HF-F_14_GL0073399,1
S-Fe9_GL0080864,1
gene_3449185,1
gene_1148028,1
gene_4220350,1
gene_669478,1
gene_2055375,1
HF-S_5_GL0115890,1
gene_962615,1
S-Fe11_GL0094031,1
Food_6_GL0278576,1
20_GL0082237,1
gene_3914076,1
gene_2472647,1
gene_2007333,1
DSM22607_5_GL0273339,1
Group2-8A_GL0030068,1
gene_3915297,1
26_GL0015784,1
gene_1248500,1
gene_2609320,1
S-Fe18_GL0053275,1
Food_4_GL0058336,1
48_GL0000469,1
gene_1063043,1
Group2-3A_GL0115071,1
5-8_GL0123378,1
gene_1415534,1
S-Fe20_GL0089286,1
Food_10_GL0099708,1
OB-1_4_GL0434516,1
OB-1_3_GL0297339,1
Chow_6_GL0229271,1
NZ_RAYW01000005.1_cds_WP_121698326.1_2195,1
HF-S_12_GL0270302,1
HF-F_3_GL0101972,1
S-Fe16_GL0061303,1
AF73-05_2_GL0055455,1
5-5_GL0035896,1
NZ_OFSM01000015.1_cds_2867,1
11_GL0028755,1
ERR1211980_Scaf123_3760,1
Group2-8A_GL0097949,1
S-Fe8_GL0106906,1
17_GL0080985,1
7-5_GL0168809,1
gene_2686836,1
NZ_RAZG01000069.1_cds_WP_120409511.1_4117,1
AF73-05_10_GL0210300,1
AF73-05_10_GL0180714,1
OB-1_5_GL0216372,1
gene_4420475,1
DSM22607_2_GL0220667,1
gene_2243950,1
AF73-05_10_GL0081996,1
34_GL0012851,1
gene_151966,1
Food_9_GL0187735,1
MH-6-4_GL0038294,1
Food_3_GL0247612,1
NZ_RAYF01000115.1_cds_WP_120439111.1_4419,1
5-8_GL0084139,1
1A-dyr4-07_GL0073899,1
gene_1870110,1
Chow_3_GL0155607,1
Chow_3_GL0231592,1
7-5_GL0060982,1
Food_4_GL0309925,1
Group2-3A_GL0149670,1
MH-6-3_GL0124726,1
gene_4133311,1
7-4_GL0030951,1
gene_4550264,1
gene_287832,1
S-Fe10_GL0153535,1
Food_7_GL0115571,1
2-1_GL0036935,1
NZ_NHMU01000001.1_cds_WP_065539664.1_1167,1
Chow_5_GL0354971,1
S-Fe6_GL0258713,1
gene_1647209,1
HF-F_11_GL0271824,1
2-5_GL0013373,1
gene_3086252,1
MC-6-2_GL0134514,1
DSM22607_11_GL0328975,1
Food_11_GL0249717,1
gene_1659183,1
7_GL0086043,1
AF73-05_1_GL0383536,1
gene_777740,1
Group2-2A_GL0055863,1
gene_3588793,1
gene_3137016,1
OB-1_2_GL0104460,1
gene_2784825,1
Chow_3_GL0094271,1
gene_1456741,1
G1-5A_GL0096067,1
AF73-05_10_GL0163422,1
gene_3942313,1
OB-1_3_GL0356052,1
AF73-05_11_GL0283450,1
DSM22607_1_GL0292716,1
G1-5A_GL0078469,1
1A-dyr5-07_GL0037633,1
35_GL0060365,1
gene_3916667,1
gene_2770889,1
NZ_RAYY01000048.1_cds_3663,1
1A-dyr4-07_GL0026926,1
Chow_4_GL0306203,1
Food_1_GL0313079,1
5-1_GL0052854,1
Chow_1_GL0091891,1
Chow_1_GL0088226,1
7-8_GL0075283,1
gene_2571845,1
OB-1_2_GL0207784,1
OB-1_4_GL0372068,1
gene_1690341,1
OB-1_13_GL0179286,1
5-1_GL0018324,1
MC-0-1_GL0009347,1
10_GL0090381,1
gene_4225353,1
Chow_3_GL0159700,1
gene_4336265,1
MH-0-3_GL0011833,1
gene_4230510,1
Chow_8_GL0042018,1
HF-F_11_GL0038789,1
2-1_GL0018867,1
S-Fe1_GL0074752,1
Chow_2_GL0283242,1
Food_4_GL0266594,1
S-Fe2_GL0064260,1
Chow_3_GL0217439,1
S-Fe12_GL0127362,1
MC-0-3_GL0022549,1
gene_4013236,1
2-1_GL0027575,1
Chow_6_GL0014434,1
gene_3160551,1
G1-3A_GL0032100,1
11_GL0136656,1
gene_4624550,1
AF73-05_10_GL0161108,1
gene_4634901,1
23_GL0128577,1
Group2-3A_GL0002014,1
G1-1A_GL0075267,1
AF73-05_7_GL0055857,1
OB-1_9_GL0095659,1
gene_4399982,1
Food_10_GL0119082,1
NZ_RAYY01000009.1_cds_WP_120421744.1_5393,1
gene_1676922,1
7-4_GL0129016,1
gene_602807,1
1-2_GL0067341,1
gene_4277798,1
AF73-05_7_GL0208578,1
MC-6-2_GL0152520,1
2-1_GL0100876,1
7-4_GL0082976,1
gene_4630776,1
17_GL0056586,1
2-1_GL0097321,1
Food_7_GL0306231,1
17_GL0054535,1
MH-6-4_GL0019826,1
gene_4290133,1
gene_2865280,1
Chow_2_GL0170342,1
5-7_GL0035532,1
gene_2327356,1
HF-S_4_GL0359447,1
gene_1133861,1
MH-6-5_GL0016291,1
AF73-05_2_GL0023460,1
gene_471696,1
Food_11_GL0090833,1
gene_2532813,1
gene_4284862,1
HF-F_13_GL0472957,1
Chow_2_GL0302438,1
Food_10_GL0166267,1
DSM22607_10_GL0348838,1
Chow_2_GL0181722,1
7-8_GL0002556,1
Food_9_GL0167613,1
DSM22607_3_GL0158041,1
DSM22607_5_GL0110264,1
8-8_GL0101188,1
5-1_GL0005657,1
20_GL0074087,1
gene_1115265,1
17_GL0114089,1
5-3_GL0049761,1
Food_9_GL0176558,1
gene_1705080,1
gene_3871275,1
HF-S_12_GL0311173,1
52_GL0144243,1
NZ_RAZK01000004.1_cds_WP_120481296.1_4364,1
OB-1_1_GL0001804,1
MH-0-5_GL0121268,1
MC-0-1_GL0097159,1
NZ_KB822442.1_cds_WP_004070354.1_1076,1
gene_4404331,1
HF-F_12_GL0001317,1
NZ_RAYW01000006.1_cds_WP_121698431.1_2254,1
gene_4486317,1
